position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	2942347	1	3	1	0
2	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	2639394	2	5	1	0
3	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	2597824	3	17	3	0
4	3evfXgwjSY5zuFxAHjMW5S	Taste (Make It Shake)	Aitch	2435134	11	2	4	7
5	7b4ky1LlQLFhXHmhZkFgqV	Ladbroke Grove	AJ Tracey	2431993	4	27	4	-1
6	1kBbgxAUc4HQv7cgIayIDH	Ransom	Lil Tecca	2224868	10	8	6	4
7	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	2149162	8	4	7	1
8	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	2125679	7	13	2	-1
9	5aubXDnDNVKA5pS7EnR0mp	So High (feat. Fredo)	MIST	1981514	9	6	9	0
10	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	1955792	6	5	3	-4
11	0Ryd8975WihbObpp5cPW1t	boyfriend (with Social House)	Ariana Grande	1892782	5	2	5	-6
12	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	1818039	21	7	12	9
13	23GvTfcGK454ppLsts3W44	Strike a Pose (feat. Aitch)	Young T & Bugsey	1813662	14	10	13	1
14	1AI7UPw3fgwAFkvAlZWhE0	Take Me Back to London (feat. Stormzy)	Ed Sheeran	1790947	12	5	4	-2
15	60iSKGrGazRzICtMjADNSM	Hold Me While You Wait	Lewis Capaldi	1747585	13	13	4	-2
16	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	1677958	16	23	9	0
17	0Zp10WiPeEi6EUJZvWcNT9	Mad Love	Mabel	1634922	18	2	17	1
18	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	1569060	20	6	7	2
19	44ZJ4hLD5onikKsVLQaILr	Vossi Bop	Stormzy	1544760	17	16	1	-2
20	1yAPglN5AGf7UoLK062ZYq	Wish You Well	Sigala	1512068	19	12	11	-1
21	4wuCQX7JvAZLlrcmH4AeZF	Cross Me (feat. Chance the Rapper & PnB Rock)	Ed Sheeran	1472364	15	5	5	-6
22	6y1UtRcHQU07aUs3oxZ8Yn	Sorry	Joel Corry	1458416	30	4	22	8
23	6XHVuErjQ4XNm6nDPVCxVX	No Guidance (feat. Drake)	Chris Brown	1417322	23	7	18	0
24	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	1366988	22	3	19	-2
25	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	1342321	24	15	4	-1
26	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	1296719	25	20	1	-1
27	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	1251533	26	9	15	-1
28	5tZWtGT65sMrDVPB5H444n	Castles	Freya Ridings	1232300	27	4	27	-1
29	6fTt0CH2t0mdeB2N9XFG5r	Panini	Lil Nas X	1219993	29	8	20	0
30	1hxE8xAp7CrBsdpiRpiWFy	Crown	Stormzy	1219697	28	8	8	-2
31	6uAm7pG66O1XesXS9bpHSF	Good As Hell	Lizzo	1171754	33	6	31	2
32	6UjZ2Yx2g2a52XxiA8ONxZ	Outnumbered	Dermot Kennedy	1046378	40	9	32	8
33	3DKCTIiJ97bS9TGiqcABjo	Thiago Silva	Dave	1033019	32	7	10	-1
34	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1006326	43	33	3	9
35	5PYQUBXc7NYeI1obMKSJK0	Never Really Over	Katy Perry	990313	34	11	12	-1
36	5qmq61DAAOUaW8AUo8xKhh	Truth Hurts	Lizzo	975432	39	15	33	3
37	4QEMi9FXOolfFFlLFUIolw	Home P*ssy	D-Block Europe	971166	36	6	28	-1
38	1DhRbox3xkceP64k3JeYfW	Antisocial (with Travis Scott)	Ed Sheeran	953377	31	5	7	-7
39	3M9Apu4OZfylLTFKvgEtKa	Ritual	Tiësto	924061	42	11	39	3
40	5wIjM4q7oIgiLqn8Qfoyxh	Keisha & Becky - Remix	Russ Millions	910466	48	18	15	8
41	4vUmTMuQqjdnvlZmAH61Qk	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	895899	38	5	8	-3
42	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	882998	46	7	42	4
43	0AtP8EkGPn6SwxKDaUuXec	Remember The Name (feat. Eminem & 50 Cent)	Ed Sheeran	879785	37	5	6	-6
44	6kls8cSlUyHW2BUOkDJIZE	Hate Me (with Juice WRLD)	Ellie Goulding	868217	47	7	44	3
45	5Uw7Dut2lZfexn3Y09swpf	Find U Again (feat. Camila Cabello)	Mark Ronson	866555	41	8	31	-4
46	4Of7rzpRpV1mWRbhp5rAqG	Bruises	Lewis Capaldi	865842	51	13	9	5
47	2x0RZdkZcD8QRI53XT4GI5	SOS (feat. Aloe Blacc)	Avicii	861031	44	10	8	-3
48	2hN5zu0d36ccHGHINeo1Mg	Mocking It	JAY1	850558	45	6	29	-3
49	5RgBnDtHKFHgtVdqabjGE3	Harder (with Bebe Rexha)	Jax Jones	804785	66	5	49	17
50	0qc4QlcCxVTGyShurEv1UU	Post Malone (feat. RANI)	Sam Feldt	779184	55	7	50	5
51	3yNZ5r3LKfdmjoS3gkhUCT	bad guy (with Justin Bieber)	Billie Eilish	752024	49	5	42	-2
52	0TJxxb5DmfwwAJndnAuzEn	I Spy (feat. Headie One & K-Trap)	Krept & Konan	720121	50	5	39	-2
53	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	691892	58	73	1	5
54	322tcqPhma7F6hfCeLisx0	fuck, i'm lonely	Lauv	684566	54	2	54	0
55	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	682798	53	30	3	-2
