position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2TIlqbIneP0ZY1O0EzYLlc	Someone You Loved	Lewis Capaldi	3254627	1	11	1	0
2	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	2800750	3	9	2	1
3	4kV4N9D1iKVxx1KLvtTpjS	break up with your girlfriend, i'm bored	Ariana Grande	2683642	2	5	1	-1
4	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	2516127	4	5	2	0
5	3rqmxZNh2BRgJ3BiCPFTSG	Disaster (feat. J Hus)	Dave	2459662	nan	1	5	new
6	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	2398618	5	8	3	-1
7	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	2343003	6	12	2	-1
8	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	2292361	7	2	7	-1
9	59PUOc7B0WCNNx8Nr4qaA4	Streatham	Dave	2266723	nan	1	9	new
10	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	1998064	nan	1	10	new
11	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	1906248	8	9	4	-3
12	2cytBOLpwFRX7J9URCrFIe	Options	NSG	1835847	10	11	8	-2
13	7COXchtUOMd6uIT6HvmRaI	i'm so tired...	Lauv	1754640	15	7	13	2
14	03x2rVJRFUrvwlfxoHd9Mo	Just You and I	Tom Walker	1732187	14	2	14	0
15	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1643938	nan	11	3	re-enter
16	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1617181	9	23	3	-7
17	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	1528466	13	23	1	-4
18	4NzMOnvSJVNKF7nw5NkXIP	bury a friend	Billie Eilish	1514613	12	7	3	-6
19	0FWAIRd9Uz5uNek7cALYNC	Psycho	Dave	1484249	nan	1	19	new
20	65TggCitjPK0sUXtwgOkN9	Screwface Capital	Dave	1451626	nan	1	20	new
21	7eBqSVxrzQZtK2mmgRG6lC	Murder On My Mind	YNW Melly	1433659	17	4	17	-4
22	0J43IKwcofdlTQPjcbHxCM	Black	Dave	1380343	nan	1	22	new
23	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	1250514	16	5	3	-7
24	0rTV5WefWd1J3OwIheTzxM	Talk	Khalid	1241838	18	5	18	-6
25	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	1170091	19	15	14	-6
26	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	1121340	20	8	8	-6
