position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	2820192	1	5	1	0
2	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	2703696	2	19	2	0
3	7b4ky1LlQLFhXHmhZkFgqV	Ladbroke Grove	AJ Tracey	2590823	4	29	3	1
4	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	2442657	3	7	1	-1
5	3evfXgwjSY5zuFxAHjMW5S	Taste (Make It Shake)	Aitch	2407980	5	4	4	0
6	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	2256581	9	9	6	3
7	1AI7UPw3fgwAFkvAlZWhE0	Take Me Back to London (feat. Stormzy)	Ed Sheeran	2175290	12	7	4	5
8	1kBbgxAUc4HQv7cgIayIDH	Ransom	Lil Tecca	2094618	6	10	6	-2
9	6y1UtRcHQU07aUs3oxZ8Yn	Sorry	Joel Corry	2057703	14	6	9	5
10	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	2002473	8	6	7	-2
11	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1943334	7	15	2	-4
12	23GvTfcGK454ppLsts3W44	Strike a Pose (feat. Aitch)	Young T & Bugsey	1855600	13	12	12	1
13	5aubXDnDNVKA5pS7EnR0mp	So High (feat. Fredo)	MIST	1818198	10	8	9	-3
14	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	1721436	11	7	3	-3
15	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	1666072	16	25	9	1
16	1dGr1c8CrMLDpV6mPbImSI	Lover	Taylor Swift	1644290	nan	1	16	new
17	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	1590309	17	8	7	0
18	0Ryd8975WihbObpp5cPW1t	boyfriend (with Social House)	Ariana Grande	1557341	15	4	5	-3
19	1yAPglN5AGf7UoLK062ZYq	Wish You Well	Sigala	1533507	21	14	11	2
20	0Zp10WiPeEi6EUJZvWcNT9	Mad Love	Mabel	1512737	19	4	17	-1
21	0SxjNrhMwarsbcgEy0pavJ	Both	Headie One	1394986	nan	1	21	new
22	60iSKGrGazRzICtMjADNSM	Hold Me While You Wait	Lewis Capaldi	1383481	18	15	4	-4
23	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	1370697	23	22	1	0
24	44ZJ4hLD5onikKsVLQaILr	Vossi Bop	Stormzy	1339097	20	18	1	-4
25	3RauEVgRgj1IuWdJ9fDs70	The Man	Taylor Swift	1334124	nan	1	25	new
26	3Yh9lZcWyKrK9GjbhuS0hR	Good as Hell	Lizzo	1315090	30	2	26	4
27	5pAbCxt9e3f81lOmjIXwzd	Be Honest (feat. Burna Boy)	Jorja Smith	1270009	27	2	27	0
28	5tZWtGT65sMrDVPB5H444n	Castles	Freya Ridings	1254482	28	6	27	0
29	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	1229066	29	17	4	0
30	36orMWv2PgvnzXsd5CJ0yL	Post Malone (feat. RANI)	Sam Feldt	1214122	40	2	30	10
31	6RRNNciQGZEXnqk8SQ9yv5	You Need To Calm Down	Taylor Swift	1212216	nan	1	31	new
32	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	1201617	24	5	19	-8
33	6XHVuErjQ4XNm6nDPVCxVX	No Guidance (feat. Drake)	Chris Brown	1156124	22	9	18	-11
34	5RgBnDtHKFHgtVdqabjGE3	Harder (with Bebe Rexha)	Jax Jones	1138790	37	7	34	3
35	1BxfuPKGuaTgP7aM0Bbdwr	Cruel Summer	Taylor Swift	1105486	nan	1	35	new
36	4wuCQX7JvAZLlrcmH4AeZF	Cross Me (feat. Chance the Rapper & PnB Rock)	Ed Sheeran	1070598	25	7	5	-11
37	6UjZ2Yx2g2a52XxiA8ONxZ	Outnumbered	Dermot Kennedy	1054343	34	11	32	-3
38	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	1045293	31	11	15	-7
