position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	4179907	1	16	1	0
2	6WrI0LAC5M1Rw2MnX2ZvEg	Don't Start Now	Dua Lipa	3078676	2	3	2	0
3	3ZCTVFBt2Brf31RLEnCkWJ	everything i wanted	Billie Eilish	2992918	119	2	3	116
4	696DnlkuDOXcMAnKlTgXXK	ROXANNE	Arizona Zervas	2206129	nan	1	4	new
5	2tnVG71enUj33Ic2nFN6kZ	Ride It	Regard	2164614	3	14	2	-2
6	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	2038500	4	10	3	-2
7	4vUmTMuQqjdnvlZmAH61Qk	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	1905717	5	19	5	-2
8	7CHi4DtfK4heMlQaudCuHK	Lose Control	MEDUZA	1872708	8	6	8	0
9	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1803395	7	27	2	-2
10	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	1787502	11	11	10	1
11	4Of7rzpRpV1mWRbhp5rAqG	Bruises	Lewis Capaldi	1775808	21	27	9	10
12	2plLJpUcYPFrl1sW2pMG63	Lights Up	Harry Styles	1754395	15	6	7	3
13	7ce20yLkzuXXLUhzIDoZih	Before You Go	Lewis Capaldi	1725178	nan	1	13	new
14	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	1702010	10	9	10	-4
15	1HfMVBKM75vxSfsQ5VefZ5	Lose You To Love Me	Selena Gomez	1673586	9	5	4	-6
16	4etKC4ngPKsQDHUMnYgV3A	Down Like That (feat. Rick Ross, Lil Baby & S-X)	KSI	1670571	16	2	16	0
17	5wfyoR8XOkw45QRtFOoxyi	Professor X	Dave	1644766	19	10	17	2
18	2n1oPHJVMPWJkjgHwVcksY	Must Be	J Hus	1617812	6	2	6	-12
19	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	1536913	14	7	2	-5
20	0qaWEvPkts34WF68r8Dzx9	Turn Me On (feat. Vula)	Riton	1528511	13	8	13	-7
21	31m40qBxoj4iMSnQLkq8nP	Netflix & Chill	Fredo	1415626	24	2	21	3
22	584UC3Qpm8SbYd7aRWKREu	Buss Down (feat. ZieZie)	Aitch	1331667	20	11	12	-2
23	3IWs9dAwTqN0EFhOIcBDfs	Be Honest	Jorja Smith	1292259	22	5	10	-1
24	1xPpYbCaJWonL7IFXPDjON	Taste (Make It Shake)	Aitch	1265905	26	11	1	2
25	6y1UtRcHQU07aUs3oxZ8Yn	Sorry	Joel Corry	1235323	27	18	6	2
26	7b4ky1LlQLFhXHmhZkFgqV	Ladbroke Grove	AJ Tracey	1232421	25	41	2	-1
27	4Ta3PhWmY50ZLU1uhKFKPE	Outnumbered	Dermot Kennedy	1193645	18	7	11	-9
28	07Oz5StQ7GRoygNLaXs2pd	Good as Hell (feat. Ariana Grande) - Remix	Lizzo	1170447	33	4	28	5
29	3cphb8kdsjElYR7r5icK3H	Nice To Meet Ya	Niall Horan	1158429	28	7	28	-1
30	23GvTfcGK454ppLsts3W44	Strike a Pose (feat. Aitch)	Young T & Bugsey	1156215	29	24	3	-1
31	7LzouaWGFCy4tkXDOOnEyM	Liar	Camila Cabello	1144920	31	11	29	0
32	0PXukVbYpvz40KcEFKnIw7	Don't Rush (feat. Headie One)	Young T & Bugsey	1135315	32	2	32	0
33	2QpGZOhTCHHiKmpSO9FW4h	Follow God	Kanye West	1127624	23	4	3	-10
34	1gFMfqyVSXHMgvRloH2gDL	Paper Cuts	Dave	1125155	17	2	17	-17
35	1pRShUtGOG6ZP5fsnw9G4h	This Is Real (ft. Ella Henderson)	Jax Jones	1071870	40	7	35	5
36	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	1064220	34	19	1	-2
37	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	1018314	30	21	6	-7
38	6JsHgIkMYHcbNtKfsal2Mg	Jerry Sprunger (with T-Pain)	Tory Lanez	998287	nan	1	38	new
39	4VRE2Ler8le7DUymvKepY1	Opp Thot	Poundz	997245	41	6	39	2
40	6fenHIxXuuzKB55wY4WCHP	God Is A Dancer (with Mabel)	Tiësto	985046	35	9	34	-5
41	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	971848	42	37	9	1
42	0SxjNrhMwarsbcgEy0pavJ	Both	Headie One	969332	37	13	17	-5
43	1e9oZCCiX42nJl0AcqriVo	Watermelon Sugar	Harry Styles	961982	nan	1	43	new
44	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	961602	39	17	1	-5
45	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	950552	38	31	2	-7
46	0KzhyaVtr2v4J9GVdMgCk0	Gangsta	Darkoo	944760	49	2	46	3
47	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	931086	48	34	1	1
48	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	913172	46	19	3	-2
49	1lOe9qE0vR9zwWQAOk6CoO	Ransom	Lil Tecca	912728	44	7	17	-5
50	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	906557	66	19	1	16
51	0GiwV6v3AgJfdu59tj719Y	Pump It Up	Endor	900755	58	6	51	7
52	1AI7UPw3fgwAFkvAlZWhE0	Take Me Back to London (feat. Stormzy)	Ed Sheeran	835421	47	19	4	-5
53	36orMWv2PgvnzXsd5CJ0yL	Post Malone (feat. RANI)	Sam Feldt	790961	45	14	16	-8
54	2FRnf9qhLbvw8fu4IBXx78	Last Christmas	Wham!	776874	88	17	1	34
55	4wopYJ5wpYOM6ogm2Jugnw	fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”	Lauv	768326	43	2	43	-12
56	60iSKGrGazRzICtMjADNSM	Hold Me While You Wait	Lewis Capaldi	762120	57	27	4	1
57	44ZJ4hLD5onikKsVLQaILr	Vossi Bop	Stormzy	752576	54	30	1	-3
58	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	742321	36	18	7	-22
59	2wrJq5XKLnmhRXHIAf9xBa	10,000 Hours (with Justin Bieber)	Dan + Shay	741749	50	7	29	-9
60	5aubXDnDNVKA5pS7EnR0mp	So High (feat. Fredo)	MIST	729239	51	20	9	-9
61	0RiRZpuVRbi7oqRdSMwhQY	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	691516	60	10	31	-1
62	4yI3HpbSFSgFZtJP2kDe5m	Look At Her Now	Selena Gomez	676097	53	4	36	-9
63	35mMXfym6C9VOTUVrcKKZp	We Got Love	Sigala	658116	68	3	63	5
64	4VPlKUSjC9HdZdUbFZ0Y5y	Better Half of Me	Tom Walker	654801	92	2	64	28
65	6muOWhMh7Tf0UFUtMDBhUR	Orphans	Coldplay	652882	67	4	53	2
66	0LjXPuuttcYpND3IxAFww1	Floss (feat. MoStack & Not3s)	AJ Tracey	633980	55	4	39	-11
67	6Gg1gjgKi2AK4e0qzsR7sd	Bandit (with YoungBoy Never Broke Again)	Juice WRLD	630082	61	7	49	-6
68	1iQDltZqI7BXnHrFy4Qo1k	Trampoline (with ZAYN)	SHAED	622101	64	6	58	-4
69	5qmq61DAAOUaW8AUo8xKhh	Truth Hurts	Lizzo	617737	63	29	33	-6
70	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	614486	65	20	7	-5
71	5wIjM4q7oIgiLqn8Qfoyxh	Keisha & Becky - Remix	Russ Millions	612386	69	32	15	-2
72	3GDPQVjCQj1WyJGJhAj53E	Tell Me	Krept & Konan	610545	52	3	33	-20
73	7d8GetOsjbxYnlo6Y9e5Kw	Mr. Brightside	The Killers	607802	76	13	64	3
74	6V9fHiv84WlVTg7CSnIVY2	Graveyard	Halsey	604958	62	10	40	-12
75	7jzldCBnJjpJM3epzJ85KE	Tongue Tied (with YUNGBLUD & blackbear)	Marshmello	593555	nan	1	75	new
76	3DKCTIiJ97bS9TGiqcABjo	Thiago Silva	Dave	588276	70	21	10	-6
77	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	578549	72	29	4	-5
78	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	573122	73	21	31	-5
79	3uAN7G71iZl9zN8uxMRpKO	Thumb	M Huncho	571655	56	3	47	-23
80	6XHVuErjQ4XNm6nDPVCxVX	No Guidance (feat. Drake)	Chris Brown	569363	71	21	18	-9
81	2W4yABdLc4Jnds67Poi5Nl	Yellow Hearts	Ant Saunders	569225	nan	1	81	new
82	0Odu228D0yGcFySGuxU4rY	The Take (feat. Chris Brown)	Tory Lanez	556625	nan	1	82	new
83	3GRSqlALWISqLeNncZMbpX	Mean It	Lauv	545337	nan	1	83	new
84	359R03sj5qiwy4j0TqvLog	Love Me Again (with Jess Glynne)	RAYE	544156	87	8	75	3
85	1000nHvUdawXuUHgBod4Wv	Panini	Lil Nas X	529328	75	10	24	-10
86	0m0F4N1H65Pvb9FMnISgB2	Home P*ssy	D-Block Europe	528556	89	8	42	3
87	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	527619	85	59	3	-2
88	29Y1hEc0NSxvFylHFV8W9e	Kiss and Tell	AJ Tracey	523539	59	3	43	-29
89	0pEkK8MqbmGSX7fT8WLMbR	Grace	Lewis Capaldi	521502	102	27	10	13
90	0lizgQ7Qw35od7CYaoMBZb	Santa Tell Me	Ariana Grande	519209	141	8	7	51
91	2uuAE79hwuYDzEI20wDRpy	G Love	Krept & Konan	514777	74	3	62	-17
92	0RLLvYBopDwooCyvnTwgYu	F.N	Lil Tjay	513095	77	6	77	-15
93	3Yh9lZcWyKrK9GjbhuS0hR	Good as Hell	Lizzo	507368	82	14	21	-11
94	01IQ4aQgOf0Kkq3a273hmO	Funky Friday	Dave	504410	96	59	1	2
95	3i9UVldZOE0aD0JnyfAZZ0	Lover (Remix) [feat. Shawn Mendes]	Taylor Swift	500007	nan	1	95	new
96	0rIAC4PXANcKmitJfoqmVm	Motivation	Normani	497881	79	14	30	-17
97	4sjiIpEv617LDXaidKioOI	223's (feat. 9lokknine)	YNW Melly	495188	83	9	70	-14
98	7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	Post Malone	487500	86	10	21	-12
99	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	486030	97	17	19	-2
100	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	484802	101	87	1	1
101	2cgELeRnPeDFuGrY96Lj6m	Trust Issues	NSG	483800	81	7	67	-20
102	1mpD5Q8IM32I4bF6eCpU74	Up All Night	Khalid	482000	nan	1	102	new
103	43zdsphuZLzwA9k4DJhU0I	when the party's over	Billie Eilish	479127	113	34	14	10
104	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	478608	95	23	15	-9
105	2cytBOLpwFRX7J9URCrFIe	Options	NSG	478207	99	47	8	-6
106	600oiqLkQIJ85HvQGIQWvO	The Last Time	The Script	472681	80	2	80	-26
107	2xyx0o4xNOLLjBSbOOdcbA	Playing Games (with Bryson Tiller) - Extended Version	Summer Walker	470865	93	7	56	-14
108	7iHHxY2NLlJRAmlAmC4ahQ	Stuck In A Dream (feat. Gunna)	Lil Mosey	470599	90	2	90	-18
109	0lLdorYw7lVrJydTINhWdI	It's Beginning to Look a Lot like Christmas	Michael Bublé	466550	198	14	6	89
110	78KyOmqWmqLkQcXO1cA7MO	Fashion Week (feat. AJ Tracey & MoStack)	Steel Banglez	462527	98	35	7	-12
111	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	461255	103	59	1	-8
112	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	454358	125	61	58	13
113	4u7EnebtmKWzUH433cf5Qv	Bohemian Rhapsody - 2011 Mix	Queen	445259	107	35	52	-6
114	3VTNVsTTu05dmTsVFrmGpK	Fairytale of New York (feat. Kirsty MacColl)	The Pogues	444362	nan	15	3	re-enter
115	598yNsG1JFrGd4n2kMoz7F	Woah	Lil Baby	441404	104	2	104	-11
116	1Iv4wC88uxeAF7SmQQGx3X	Wiley Flow	Stormzy	439365	100	10	30	-16
117	5qqabIl2vWzo9ApSC317sa	Wonderwall - Remastered	Oasis	436918	115	150	61	-2
118	56AMYGJzxBO6p8v0wEe9de	Hot (Remix) [feat. Gunna and Travis Scott]	Young Thug	431699	94	3	80	-24
119	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	430870	110	50	11	-9
120	2EjXfH91m7f8HiJN1yQg97	Rockin' Around The Christmas Tree	Brenda Lee	429011	nan	5	3	re-enter
121	29MOOOmMRPeWyPwKQFoF5t	I Feel Love	Sam Smith	428228	118	3	118	-3
