position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1xPpYbCaJWonL7IFXPDjON	Taste (Make It Shake)	Aitch	2550854	1	3	1	0
2	7b4ky1LlQLFhXHmhZkFgqV	Ladbroke Grove	AJ Tracey	2470745	2	33	2	0
3	23GvTfcGK454ppLsts3W44	Strike a Pose (feat. Aitch)	Young T & Bugsey	2274798	4	16	3	1
4	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	2223826	12	8	4	8
5	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	2148793	6	23	2	1
6	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	2126610	5	2	5	-1
7	6y1UtRcHQU07aUs3oxZ8Yn	Sorry	Joel Corry	2119371	8	10	7	1
8	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	2050717	7	9	1	-1
9	2tnVG71enUj33Ic2nFN6kZ	Ride It	Regard	1995506	19	6	9	10
10	6EOKwHETwSkZ9gW2b6ASE0	Ransom	Lil Tecca	1990892	9	4	5	-1
11	1AI7UPw3fgwAFkvAlZWhE0	Take Me Back to London (feat. Stormzy)	Ed Sheeran	1874201	11	11	4	0
12	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1866734	14	19	2	2
13	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	1862645	23	29	9	10
14	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	1848242	10	13	6	-4
15	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	1784296	13	11	1	-2
16	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	1578386	15	10	7	-1
17	0SxjNrhMwarsbcgEy0pavJ	Both	Headie One	1551658	17	5	17	0
18	3NkJNL3WqO1Lqc3uNDxvCN	Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)	Ariana Grande	1540214	3	2	3	-15
19	36orMWv2PgvnzXsd5CJ0yL	Post Malone (feat. RANI)	Sam Feldt	1531701	20	6	19	1
20	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	1447109	16	12	7	-4
21	5pAbCxt9e3f81lOmjIXwzd	Be Honest (feat. Burna Boy)	Jorja Smith	1442658	25	6	21	4
22	5aubXDnDNVKA5pS7EnR0mp	So High (feat. Fredo)	MIST	1402610	18	12	9	-4
23	5wfyoR8XOkw45QRtFOoxyi	Professor X	Dave	1393728	26	2	23	3
24	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	1345248	24	11	3	0
25	6UjZ2Yx2g2a52XxiA8ONxZ	Outnumbered	Dermot Kennedy	1335002	28	15	25	3
26	1000nHvUdawXuUHgBod4Wv	Panini	Lil Nas X	1240254	35	2	26	9
27	7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	Post Malone	1217697	21	2	21	-6
28	05mDaV9Vb3wrzjF6OPZnhq	Saint-Tropez	Post Malone	1214426	22	2	22	-6
29	44ZJ4hLD5onikKsVLQaILr	Vossi Bop	Stormzy	1193747	32	22	1	3
30	1Iv4wC88uxeAF7SmQQGx3X	Wiley Flow	Stormzy	1163416	56	2	30	26
