position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	3907218	nan	1	1	new
2	2TIlqbIneP0ZY1O0EzYLlc	Someone You Loved	Lewis Capaldi	3216997	1	14	1	-1
3	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	2354047	3	11	3	0
4	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	2330493	2	12	2	-2
5	4SSnFejRGlZikf02HLewEF	bury a friend	Billie Eilish	2207317	nan	1	5	new
6	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	2198490	4	5	4	-2
7	3Fj47GNK2kUF0uaEDgXLaD	wish you were gay	Billie Eilish	2085142	nan	1	7	new
8	03x2rVJRFUrvwlfxoHd9Mo	Just You and I	Tom Walker	2045010	8	5	8	0
9	4kV4N9D1iKVxx1KLvtTpjS	break up with your girlfriend, i'm bored	Ariana Grande	2042586	5	8	1	-4
10	78KyOmqWmqLkQcXO1cA7MO	Fashion Week (feat. AJ Tracey & MoStack)	Steel Banglez	1912824	7	2	7	-3
11	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	1901605	6	15	2	-5
12	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Dave	1872498	9	4	9	-3
13	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	1679222	15	4	13	2
14	43zdsphuZLzwA9k4DJhU0I	when the party's over	Billie Eilish	1674593	nan	1	14	new
15	6IRdLKIyS4p7XNiP8r6rsx	all the good girls go to hell	Billie Eilish	1634046	nan	1	15	new
16	7COXchtUOMd6uIT6HvmRaI	i'm so tired...	Lauv	1633771	13	10	13	-3
17	2cytBOLpwFRX7J9URCrFIe	Options	NSG	1626845	12	14	8	-5
18	4QIo4oxwzzafcBWkKjDpXY	xanny	Billie Eilish	1609712	nan	1	18	new
19	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	1578040	10	8	2	-9
20	3Tc57t9l2O8FwQZtQOvPXK	my strange addiction	Billie Eilish	1537089	nan	1	20	new
21	0rTV5WefWd1J3OwIheTzxM	Talk	Khalid	1501040	17	8	17	-4
22	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1498818	14	14	3	-8
23	3XF5xLJHOQQRbWya6hBp7d	you should see me in a crown	Billie Eilish	1488770	nan	1	23	new
24	4MKM1sU3d3aS23WJsYipdV	Your Mrs	JAY1	1432173	nan	1	24	new
25	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1344590	18	26	3	-7
26	3rqmxZNh2BRgJ3BiCPFTSG	Disaster (feat. J Hus)	Dave	1325795	16	4	5	-10
27	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	1286429	19	26	1	-8
28	5p1ex0pXv6jSPJ6QbumQpD	Piece Of Your Heart	MEDUZA	1281144	54	3	28	26
29	1ABvDz0JnQGO8M8NYjRNMp	Don’t Feel Like Crying	Sigrid	1255790	21	4	21	-8
30	7eBqSVxrzQZtK2mmgRG6lC	Murder On My Mind	YNW Melly	1214824	20	7	17	-10
31	7qEKqBCD2vE5vIBsrUitpD	ilomilo	Billie Eilish	1208731	nan	1	31	new
32	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	1203164	11	12	4	-21
33	7cz506PyIgh2bMN90Mc8Tn	Boasty (feat. Idris Elba)	Wiley	1182189	29	9	29	-4
34	1wJRveJZLSb1rjhnUHQiv6	Swervin (feat. 6ix9ine)	A Boogie Wit da Hoodie	1144828	25	14	25	-9
35	6CcJMwBtXByIz4zQLzFkKc	i love you	Billie Eilish	1115878	nan	1	35	new
36	0mFrbJniEwJcqzq3FQD14s	Keisha & Becky - Russ splash x Tion Wayne	Russ Millions	1108179	23	2	23	-13
37	0uUNN1nSoUx1A4fkDCWDQ7	So Am I	Ava Max	1098490	36	4	36	-1
38	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	1093752	28	41	17	-10
39	0tMSssfxAL2oV8Vri0mFHE	listen before i go	Billie Eilish	1088384	nan	1	39	new
40	7DHApOHsIFo7EyfieArYGE	Walk Me Home	P!nk	1078084	30	6	27	-10
41	53CJANUxooaqGOtdsBTh7O	Old Town Road	Lil Nas X	1047772	64	3	41	23
42	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	1035487	26	18	14	-16
43	6X29iaaazwho3ab7GNue5r	8	Billie Eilish	1031279	nan	1	43	new
44	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	1003586	31	54	1	-13
45	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	1001496	32	33	2	-13
46	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	987421	27	8	3	-19
47	59PUOc7B0WCNNx8Nr4qaA4	Streatham	Dave	985325	24	4	9	-23
48	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	930014	33	11	8	-15
49	1fp2uoWXPca3mIdxRHIgQm	Advice	Cadet	915891	34	29	22	-15
50	2qxmye6gAegTMjLKEBoR3d	Let Me Down Slowly	Alec Benjamin	897303	53	10	50	3
51	0PG9fbaaHFHfre2gUVo7AN	Please Me	Cardi B	860446	35	7	24	-16
52	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	845381	37	17	11	-15
