position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	1616961	1	8	1	0
2	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1556394	2	5	1	0
3	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	Lil Baby	1290268	4	2	3	1
4	54oMZ3blwWwuPN4wEoG5mk	I'm Upset	Drake	1217703	nan	1	4	new
5	0b9oOr2ZgvyQu88wzixux9	This Is America	Childish Gambino	1214996	3	4	1	-2
6	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	1042315	5	19	1	-1
7	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	992908	6	5	2	-1
8	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	987145	7	8	7	-1
9	43V1z6QToNNWNldV4FEG6r	Body	Loud Luxury	910689	12	13	9	3
10	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	908229	11	8	10	1
11	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	902422	8	16	2	-3
12	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	860434	10	6	3	-2
13	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	841141	36	2	13	23
14	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	837523	9	2	9	-5
15	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	734846	13	5	7	-2
16	5SwEgzUFDHwpWHKrbnP32Z	Youth feat. Khalid	Shawn Mendes	716377	nan	1	16	new
17	6Hgh47WXVKtXN5zGOu0hjI	OTW	Khalid	705953	16	6	16	-1
18	7ycWLEP1GsNjVvcjawXz3z	Praise The Lord (Da Shine) (feat. Skepta)	A$AP Rocky	690405	nan	1	18	new
19	45Egmo7icyopuzJN0oMEdk	Love Lies (with Normani)	Khalid	682064	19	15	6	0
20	3fpVWegR6YOS1Yk5HSMYIq	Paranoid	Post Malone	677964	14	5	4	-6
21	4F1yvJfQ7gJkrcgFJQDjOr	Playinwitme (feat. Kehlani)	KYLE	677634	22	2	21	1
22	6mAz8D1TmlTuef90dbNIiZ	Plug Walk	Rich The Kid	658109	17	9	7	-5
23	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	656522	20	38	16	-3
24	6IaieqiCVvsNvEt6Y7yOFa	Ball For Me (feat. Nicki Minaj)	Post Malone	646820	18	5	9	-6
25	0Dq49j3dELbttQVUJbtn0c	Nervous	Shawn Mendes	625060	nan	1	25	new
26	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	619065	23	16	8	-3
27	21YnmkSDhUkmkkni22Svc4	In My Blood	Shawn Mendes	618090	nan	1	27	new
28	1BuZAIO8WZpavWVbbq3Lci	Powerglide (feat. Juicy J) - From SR3MM	Rae Sremmurd	611294	25	4	25	-3
29	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	598590	15	14	7	-14
30	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	574942	61	2	30	31
31	6n4U3TlzUGhdSFbUUhTvLP	Walk It Talk It	Migos	574789	24	18	4	-7
