position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Vx8E3K5icPZR7OCklWBXX	Nonstop	Drake	2848726	nan	1	1	new
2	36ONiya0OANYknz0GgJmwB	Don’t Matter To Me	Drake	2405822	nan	1	2	new
3	0bAkKNCQfWkexHFn7fIKns	In My Feelings	Drake	2066967	nan	1	3	new
4	7txPE73wHbuXYkM1h8zNrG	Mob Ties	Drake	1921241	nan	1	4	new
5	1iSZPndzmY6NvL1jAtIvY1	I'm Upset	Drake	1886926	nan	1	5	new
6	1v1IXPXl73Z7zy6f5tUa9n	Emotionless	Drake	1875816	nan	1	6	new
7	4uloft7ZE54WflsuqFmjC7	Elevate	Drake	1811667	nan	1	7	new
8	3Yw09dj3cTXsAzlLjgBfIP	Talk Up	Drake	1761482	nan	1	8	new
9	5fcM0StdQxMjzulVGhFkHN	8 Out Of 10	Drake	1721112	nan	1	9	new
10	71SEHJPt1iDwGkBhUOAXDP	Survival	Drake	1712489	nan	1	10	new
11	2VWbHHhWnMzKWPUs4IEEW9	God's Plan	Drake	1707828	nan	1	11	new
12	0HVv5bEOiI9a0QfgcASXpX	Nice For What	Drake	1670812	nan	1	12	new
13	7cfvP13Bqb1EyCZQiYsLum	Can’t Take A Joke	Drake	1631262	nan	1	13	new
14	1sPLURKAosM3Jampgp9AWq	Sandra’s Rose	Drake	1302012	nan	1	14	new
15	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	1281059	4	13	3	-11
16	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	1272342	1	16	1	-15
17	0w1ZtnzQmtmuuoKxHT0pLL	Summer Games	Drake	1269617	nan	1	17	new
18	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	1259975	3	7	3	-15
19	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1254423	2	10	1	-17
20	1Jrj3k5L36dPkU6KAclU7g	Blue Tint	Drake	1195713	nan	1	20	new
21	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1136599	6	3	6	-15
22	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	1091736	8	7	8	-14
23	2QoOyCFpDo4NblMLP7vBRT	Is There More	Drake	1057132	nan	1	23	new
24	2RAeY8dPj6KmStROfEigjV	Peak	Drake	1055472	nan	1	24	new
25	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1051377	7	7	7	-18
26	3jipFRgLyKK0oJoG1pKicx	Jaded	Drake	1042137	nan	1	26	new
27	0SVsEdvot6vU4byv5yW0oj	That’s How You Feel	Drake	1038662	nan	1	27	new
28	590bUp2TKTfTS9NfiD4Nmn	Finesse	Drake	1016359	nan	1	28	new
29	4IvenHmD0spfFDOKphoUDp	After Dark	Drake	989566	nan	1	29	new
30	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	908508	5	16	5	-25
31	16x6tqeSkIjoLEf7SJLlYy	Ratchet Happy Birthday	Drake	908475	nan	1	31	new
32	43V1z6QToNNWNldV4FEG6r	Body	Loud Luxury	895314	15	18	9	-17
33	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	876521	14	13	10	-19
34	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	779809	12	7	6	-22
35	40IiSjljbAhrSbdJ3HxSfH	March 14	Drake	771549	nan	1	35	new
36	7ijJ5crvsnCvCLJbHpyq3j	Final Fantasy	Drake	761964	nan	1	36	new
37	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	752762	16	3	14	-21
38	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	707118	20	10	2	-18
39	3nc420PXjTdBV5TN0gCFkS	Ocean (feat. Khalid)	Martin Garrix	705997	18	3	18	-21
40	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	697311	21	11	3	-19
41	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	656280	25	7	25	-16
42	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	Lil Baby	649670	19	7	3	-23
43	7AFASza1mXqntmGtbxXprO	changes	XXXTENTACION	641431	13	12	13	-30
44	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	638924	22	21	2	-22
45	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	633908	11	45	9	-34
46	3qnoOm4fwZPBS116f5hpgF	All Mine	Kanye West	595317	17	5	2	-29
47	0E6PsO3ymCfUh7pJQjBgkj	APESHIT	The Carters	581522	61	2	47	14
48	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	574853	27	3	27	-21
