position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1647585	3	7	1	2
2	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	1353723	4	10	1	2
3	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	1243069	9	10	3	6
4	3qnoOm4fwZPBS116f5hpgF	All Mine	Kanye West	1197488	2	2	2	-2
5	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	1183938	14	4	5	9
6	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	1094706	16	4	6	10
7	54oMZ3blwWwuPN4wEoG5mk	I'm Upset	Drake	1090675	6	3	4	-1
8	6FRLCMO5TUHTexlWo8ym1W	Girls Like You (feat. Cardi B)	Maroon 5	1039156	22	2	8	14
9	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	Lil Baby	1011729	10	4	3	1
10	2r4JRwcbIeuAzWjH4YXlLs	Yikes	Kanye West	980837	1	2	1	-9
11	43V1z6QToNNWNldV4FEG6r	Body	Loud Luxury	974297	17	15	9	6
12	4RVbK6cV0VqWdpCDcx3hiT	Reborn	KIDS SEE GHOSTS	930026	nan	1	12	new
13	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	929823	15	7	2	2
14	0b9oOr2ZgvyQu88wzixux9	This Is America	Childish Gambino	916007	13	6	1	-1
15	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	902092	19	10	10	4
16	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	892149	23	4	16	7
17	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	878578	21	8	3	4
18	6T8cJz5lAqGer9GUHGyelE	God's Plan	Drake	819613	nan	1	18	new
19	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	807327	20	18	2	1
20	55S2PQgSMYAhgoTCcGCDfw	Youngblood	5 Seconds of Summer	802258	26	9	20	6
21	6JyEh4kl9DLwmSAoNDRn5b	4th Dimension	KIDS SEE GHOSTS	797603	nan	1	21	new
22	7ycWLEP1GsNjVvcjawXz3z	Praise The Lord (Da Shine) (feat. Skepta)	A$AP Rocky	736856	30	3	18	8
23	3aUFrxO1B8EW63QchEl3wX	Feel The Love	KIDS SEE GHOSTS	722923	nan	1	23	new
24	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	710545	39	4	24	15
25	6Bg7MznA9X0dIhlAsLyBYj	Ghost Town	Kanye West	702471	5	2	5	-20
26	4F1yvJfQ7gJkrcgFJQDjOr	Playinwitme (feat. Kehlani)	KYLE	702398	24	4	21	-2
27	6Hgh47WXVKtXN5zGOu0hjI	OTW	Khalid	702200	27	8	16	0
28	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	690076	25	7	7	-3
29	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	636706	35	8	29	6
30	7oHkit3F3vimtsBbnZkU0G	Fire	KIDS SEE GHOSTS	631371	nan	1	30	new
31	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	618725	36	16	25	5
32	6mAz8D1TmlTuef90dbNIiZ	Plug Walk	Rich The Kid	615265	32	11	7	0
33	2I3dW2dCBZAJGj5X21E53k	Kids See Ghosts	KIDS SEE GHOSTS	613696	nan	1	33	new
