position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	26345370	nan	1	1	new
2	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	8635041	1	16	1	-1
3	5goGDc74vVREyN8al8CkPh	Diplomatic Immunity	Drake	8422148	nan	1	3	new
4	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	6831118	3	3	2	-1
5	2DQ1ITjI0YoLFzuADN1ZBW	No Limit	G-Eazy	6657944	4	6	2	-1
6	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	6557861	6	19	2	0
7	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	6521146	2	2	2	-5
8	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	6355943	8	13	4	0
9	75FDPwaULRdYDn4StFN2rT	Bartier Cardi (feat. 21 Savage)	Cardi B	5972385	7	5	4	-2
10	12SJpYZEdj4kzWZ8FPFg4Y	All The Stars (with SZA)	Kendrick Lamar	5946526	9	2	9	-1
11	4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	Camila Cabello	5662604	5	2	5	-6
12	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	5494119	10	6	5	-2
13	4DTpngLjoHj5gFxEZFeD3J	Codeine Dreaming (feat. Lil Wayne)	Kodak Black	5415717	12	9	11	-1
14	3ncgNpxLoBQ65ABk4djDyd	PICK IT UP (feat. A$AP Rocky)	Famous Dex	5281454	14	13	14	0
15	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	5178866	11	41	5	-4
16	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	5113990	13	15	11	-3
17	4fndbjoz1qJyK6JcLdKfzm	Stir Fry	Migos	4927600	25	5	17	8
18	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	4712749	22	20	18	4
19	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	4675445	15	14	4	-4
20	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	4640030	16	22	2	-4
21	7jqDzXJS0K0Re8uphYNit0	Sick Boy	The Chainsmokers	4620927	nan	1	21	new
22	630sXRhIcfwr2e4RdNtjKN	Rewrite The Stars	Zac Efron	4517483	30	4	22	8
23	5WoaF1B5XIEnWfmb5NZikf	Sky Walker (feat. Travis Scott)	Miguel	4466078	27	8	23	4
24	4dVpf9jZjcORqGTLUaeYj9	Plain Jane	A$AP Ferg	4365077	24	22	8	0
25	1YZfcVLbbJwfizR5cDOp3q	MotorSport	Migos	4356230	18	13	9	-7
26	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	4346609	23	19	19	-3
27	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	4300419	19	18	3	-8
28	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	4291324	21	6	2	-7
29	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	4142267	32	56	5	3
30	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	4088656	26	43	1	-4
31	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	4080375	39	4	31	8
32	6NWl2m8asvH83xjuXVNsuG	Betrayed	Lil Xan	4045706	33	14	25	1
33	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	4005746	31	38	13	-2
34	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	3982880	20	16	2	-14
35	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	3893063	28	14	5	-7
36	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	3835506	34	42	6	-2
37	1XRgIKC5TPwo7nWGyKqgG0	I Get the Bag (feat. Migos)	Gucci Mane	3745195	36	15	7	-1
38	2u7mxWSeoqTXndK5e08jMp	Nowadays (feat. Landon Cube)	Lil Skies	3731372	44	3	38	6
39	51rXHuKN8Loc4sUlKPODgH	King's Dead (with Kendrick Lamar, Future & James Blake)	Jay Rock	3591262	49	2	39	10
40	6tHWl8ows5JOZq9Yfaqn3M	Mine	Bazzi	3578060	133	2	40	93
41	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	3562193	35	12	3	-6
42	2xGjteMU3E1tkEPVFBO08U	This Is Me	Keala Settle	3550419	47	4	42	5
43	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	3545665	38	28	20	-5
44	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	3470572	40	39	1	-4
45	40oKW22ZNNkEdZLJTScaQI	Roll In Peace (feat. XXXTENTACION)	Kodak Black	3462219	45	23	24	0
46	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	3407933	41	27	3	-5
47	0zl3PdjIl320fK0pxBGWNR	KEKE	6ix9ine	3361621	101	2	47	54
48	5Htb1uFQ1KrkFXlefS8oGj	Tell Me You Love Me	Demi Lovato	3286326	43	8	38	-5
49	790MhTXPFrYkrqCKvpg4t1	Wanted You (feat. Lil Uzi Vert)	NAV	3242874	52	11	28	3
50	152lZdxL1OR0ZMW6KquMif	Location	Khalid	3236297	51	56	9	1
51	2x0WlnmfG39ZuDmstl9xfX	End Game	Taylor Swift	3217448	29	8	29	-22
52	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	3125168	48	56	16	-4
53	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	3078601	46	24	10	-7
54	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	3056588	50	36	21	-4
55	2Tq2R8sRftNEqdgJK5HadO	My My My!	Troye Sivan	3004797	17	2	17	-38
56	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	2933632	56	22	3	0
57	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	2908160	55	36	9	-2
58	1Qg9jWGDkKAGZXj5v2OG59	Wait	Maroon 5	2879045	80	11	58	22
59	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	2861309	59	29	1	0
60	7y9iMe8SOB6z3NoHE2OfXl	Bad At Love	Halsey	2838481	54	24	25	-6
61	2eAZfqOm4EnOF9VvN50Tyc	The Way Life Goes (feat. Oh Wonder)	Lil Uzi Vert	2837007	57	22	8	-4
62	7AQim7LbvFVZJE3O8TYgf2	Fuck Love (feat. Trippie Redd)	XXXTENTACION	2814550	58	22	8	-4
63	3iq9nhbI8fcnNamxMft1uv	Real Friends	Camila Cabello	2772548	37	2	37	-26
