position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7l3E7lcozEodtVsSTCkcaA	ZEZE (feat. Travis Scott & Offset)	Kodak Black	12545042	1	2	1	0
2	1A6OTy97kk0mMdm78rHsm8	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	10667603	nan	1	2	new
3	1xzBco0xcoJEDXktl7Jxrr	Mo Bamba	Sheck Wes	10191108	4	3	3	1
4	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	10116917	5	12	1	1
5	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	9670014	3	3	1	-2
6	5274I4mUMnYczyeXkGDWZN	Fine China	Future	9273054	nan	1	6	new
7	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	9065617	6	3	6	-1
8	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	8736672	2	2	2	-6
9	2OpBganfGk2GVdSlRdxzaX	Better	Khalid	8512173	nan	1	9	new
10	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	7655889	7	4	7	-3
11	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	7428401	8	15	2	-3
12	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	7024499	9	10	8	-3
13	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	6923703	153	2	13	140
14	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	6246862	13	32	3	-1
15	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	6129247	16	32	1	1
16	6wWaVoUOzLQJHd3bWAUpdZ	Never Recover (Lil Baby & Gunna, Drake)	Lil Baby	6125067	10	3	3	-6
17	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	5907827	11	3	11	-6
18	0Dn40gxVCMo5TkgS8Ik18Q	Falling Down - Bonus Track	Lil Peep	5743186	12	6	1	-6
19	0TlLq3lA83rQOYtrqBqSct	Nonstop	Drake	5689277	17	14	5	-2
20	4AhSkRYioEIfGvCV19peYN	Suncity (feat. Empress Of)	Khalid	5563403	nan	1	20	new
21	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	5507808	23	26	1	2
22	2E124GmJRnBJuXbTb4cPUB	FEFE (feat. Nicki Minaj & Murda Beatz)	6ix9ine	5348673	19	14	2	-3
23	6JQvHMSaR8flFsN53ypOfP	Noticed	Lil Mosey	5304849	nan	1	23	new
24	0QIjsbm2fh1cJ45XO9eGqq	Wake Up in the Sky	Gucci Mane	5164117	24	6	6	0
25	4S8d14HvHb70ImctNgVzQQ	I Love It (& Lil Pump)	Kanye West	5086257	15	7	1	-10
26	04MLEeAMuV9IlHEsD8vF6A	No Stylist	French Montana	4890532	21	5	21	-5
27	06GcodDliPWAYFX2LSFLIu	Vertigo	Khalid	4725889	nan	1	27	new
28	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	Lil Baby	4683353	27	23	2	-1
29	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	4503291	30	23	4	1
30	0dbTQYW3Ad1FTzIA9t90E8	Mona Lisa (feat. Kendrick Lamar)	Lil Wayne	4487400	18	4	1	-12
31	6gzIcEUuswJQGfJNPYMjjv	Hard Work Pays Off	Future	4470411	nan	1	31	new
32	5kfNriitmkNE8mUbZ7gbq8	Saturday Nights	Khalid	4462031	nan	1	32	new
33	14mHfNsSHN0FbLftyjrV9g	Leave Me Alone	Flipp Dinero	4375693	34	8	33	1
34	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	4301845	32	61	3	-2
35	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	4241885	28	14	1	-7
36	1jQvUmf16VE9WQCPuK2e8K	STOOPID	6ix9ine	4225399	22	3	9	-14
37	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	4215668	26	15	10	-11
38	0Fpen1PTuEnCmOJtUU9Iud	New Patek	Lil Uzi Vert	4153967	31	6	4	-7
39	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	3938582	35	29	3	-4
40	2OsDoAzo5SGq10qwmKSQBv	Jet Lag (feat. Young Scooter)	Future	3905386	nan	1	40	new
41	60SdxE8apGAxMiRrpbmLY0	Lucky You (feat. Joyner Lucas)	Eminem	3746431	36	8	1	-5
42	7AQim7LbvFVZJE3O8TYgf2	Fuck Love (feat. Trippie Redd)	XXXTENTACION	3742946	40	61	8	-2
43	13hvHEstJ4sNbzdroPrPI3	Kiss and Make Up	Dua Lipa	3650983	nan	1	43	new
44	0XySogm94T51XF5F2jumXm	All Girls Are The Same	Juice WRLD	3648524	42	15	23	-2
45	29tc0GbW0pTSBZSCZF3NWk	Lean Wit Me	Juice WRLD	3579035	43	15	28	-2
46	3m2aDCqn8eT5ElXDUiboGU	Get Dripped (feat. Playboi Carti)	Lil Yachty	3561974	nan	1	46	new
47	7AFASza1mXqntmGtbxXprO	changes	XXXTENTACION	3532875	44	32	7	-3
48	0ZNrc4kNeQYD9koZ3KvCsy	BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)	YG	3493187	45	12	24	-3
49	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	3480975	46	26	2	-3
50	6CTWathupIiDs7U4InHnDA	Trip	Ella Mai	3473895	39	2	39	-11
51	15kQGEy89K8deJcZVFEn0N	This Feeling (feat. Kelsea Ballerini)	The Chainsmokers	3434431	25	5	25	-26
52	4MAsYGSgxsaj73dC2lvFC4	WORKIN ME	Quavo	3429561	33	2	33	-19
53	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	3356275	48	26	9	-5
54	3wScL5W8H40zzCKN0atfBk	Uproar	Lil Wayne	3343409	38	4	4	-16
55	5qHirGR7M9tdm6C17DlzSY	REEL IT IN	Aminé	3340778	49	7	49	-6
56	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	3237572	47	19	17	-9
57	4VUwkH455At9kENOfzTqmF	Beautiful (feat. Camila Cabello)	Bazzi	3187355	56	12	30	-1
58	2vs5ubqg8QUbfyWZpMfvWe	Astronauts	Future	3178346	nan	1	58	new
59	6DCZcSspjsKoFjzjrWoCdn	God's Plan	Drake	3164511	50	14	16	-9
60	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	3110120	55	58	2	-5
61	6rrTr2HEAzlpC4KWZxF3S1	Woman Like Me (feat. Nicki Minaj)	Little Mix	3067780	95	2	61	34
62	5R2rsbwCDXORX2tLfprRmM	Yacht Club (feat. Juice WRLD)	Lil Yachty	3025631	nan	1	62	new
63	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	3013057	72	27	24	9
64	2EhJijFUs0WUmNClDBpYJq	Make It Back	Juice WRLD	2979066	nan	1	64	new
65	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	2934282	53	19	9	-12
66	7wBJfHzpfI3032CSD7CE2m	STARGAZING	Travis Scott	2928378	54	12	3	-12
67	2rbDhOo9Fh61Bbu23T2qCk	Always Remember Us This Way	Lady Gaga	2925514	nan	1	67	new
68	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	2916661	77	3	68	9
69	3edzl4zvKFi0D3iuF6cs2f	PASS OUT (feat. 21 Savage)	Quavo	2909869	14	2	14	-55
70	1gOyBTO1fDLDTH8Ap12Wyp	Motion	Khalid	2909464	nan	1	70	new
71	4zIO3ilp5HvTeK3HJHxhMP	Natural	Imagine Dragons	2889123	51	14	28	-20
72	7lAK3oHbfEnvUQWosrMMpR	YOSEMITE	Travis Scott	2822846	68	12	7	-4
73	5BQrp63SHCVf4bzCzJePne	Don't Cry (feat. XXXTENTACION)	Lil Wayne	2821728	41	4	2	-32
74	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	2780166	65	37	3	-9
75	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	2768075	74	18	45	-1
76	3GVkPk8mqxz0itaAriG1L7	Everybody Dies In Their Nightmares	XXXTENTACION	2741144	67	61	15	-9
77	45Egmo7icyopuzJN0oMEdk	Love Lies (with Normani)	Khalid	2736121	76	36	9	-1
78	5nzhL67GpF9szXWg5y509A	Close Friends (Lil Baby & Gunna)	Lil Baby	2729619	58	3	39	-20
