position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	4786772	1	4	1	0
2	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	4387661	2	4	1	0
3	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	3688712	3	2	3	0
4	10Igtw8bSDyyFs7KIsKngZ	Freaky Friday (feat. Chris Brown)	Lil Dicky	3533965	4	7	2	0
5	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	3433143	nan	1	5	new
6	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	3376138	nan	1	6	new
7	3fpVWegR6YOS1Yk5HSMYIq	Paranoid	Post Malone	2818682	nan	1	7	new
8	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	2468034	5	15	1	-3
9	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	2376254	nan	1	9	new
10	1HagMz5nWk1HmevNCBOxF3	Answerphone (feat. Yxng Bane)	Banx & Ranx	2305998	10	7	10	0
11	38zwkK6TtTjIW9tpYBfZ3D	Paradise	George Ezra	2269190	6	6	6	-5
12	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	2233219	nan	1	12	new
13	5VuxWXbt7XENQCtE9TzpTv	Spoil My Night (feat. Swae Lee)	Post Malone	2198506	nan	1	13	new
14	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	2160363	7	12	2	-7
15	2VdT56BGpdqNHUgOe1j5vc	Rich & Sad	Post Malone	2121197	nan	1	15	new
16	09IOPhEh1OMe0HD9b36FJk	Over Now	Post Malone	2059479	nan	1	16	new
17	4H7WNRErSbONkM06blBoGc	Stay	Post Malone	2041215	nan	1	17	new
18	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	2019381	9	10	8	-9
19	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	1944218	11	15	2	-8
