position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	3058078	3	12	1	2
2	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	3030423	1	7	1	-1
3	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	2954368	4	7	3	1
4	4S8d14HvHb70ImctNgVzQQ	I Love It (& Lil Pump)	Kanye West	2924600	2	4	1	-2
5	5N4erncE7kuUccm7zEmwzk	Electricity (with Dua Lipa)	Silk City	2289594	5	4	5	0
6	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1765812	9	20	6	3
7	7K7MUBCnzgBAvMVW2RTWNs	Body (feat. brando)	Loud Luxury	1753191	8	9	4	1
8	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	1744391	12	11	8	4
9	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	1713066	7	11	1	-2
10	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	1640512	10	12	6	0
11	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	1638952	11	28	1	0
12	6X6SdJzxyw7GzxwP2fr9WV	All I Am	Jess Glynne	1633042	18	7	12	6
13	0Dn40gxVCMo5TkgS8Ik18Q	Falling Down - Bonus Track	Lil Peep	1630027	6	3	6	-7
14	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	1457309	17	9	14	3
15	5OCJzvD7sykQEKHH7qAC3C	God is a woman	Ariana Grande	1457197	14	7	3	-1
16	4OafepJy2teCjYJbvFE60J	breathin	Ariana Grande	1455355	16	7	8	0
17	5WvAo7DNuPRmk4APhdPzi8	No Brainer	DJ Khaled	1416417	15	10	3	-2
18	60SdxE8apGAxMiRrpbmLY0	Lucky You (feat. Joyner Lucas)	Eminem	1378081	13	5	4	-5
19	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	1363484	22	15	19	3
20	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	1298089	19	9	10	-1
21	6xtcFXSo8H9BZN637BMVKS	Let You Love Me	Rita Ora	1210528	48	2	21	27
22	1jo3TwNGCXfNdB5uba3ZVv	Killshot	Eminem	1197893	20	2	20	-2
23	0dbTQYW3Ad1FTzIA9t90E8	Mona Lisa (feat. Kendrick Lamar)	Lil Wayne	1195013	nan	1	23	new
24	5a8RPWgKSmcGBGcffmIrUi	Thunderclouds	Sia	1171336	30	8	24	6
25	4T3fNx3CgwDRRYgmFCbD4J	Better	Khalid	1132496	28	3	25	3
26	3wAyZwtyyLMsJNG7Mb17ky	Best Life	Hardy Caprio	1128950	23	14	23	-3
27	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	1106699	21	18	3	-6
28	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	1092393	25	29	5	-3
29	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	1080294	nan	1	29	new
30	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1026684	26	23	2	-4
31	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	1009341	27	16	8	-4
32	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	968927	29	16	11	-3
