position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	3567467	1	11	1	0
2	10Igtw8bSDyyFs7KIsKngZ	Freaky Friday (feat. Chris Brown)	Lil Dicky	3006669	2	3	2	0
3	1gm616Plq4ScqNi7TVkZ5N	Call Out My Name	The Weeknd	2955984	nan	1	3	new
4	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	2351727	3	8	2	-1
5	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	2315914	5	11	2	0
6	65NwOZqoXny4JxqAPlfxRF	Psycho (feat. Ty Dolla $ign)	Post Malone	2263991	4	6	2	-2
7	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	2109178	6	16	3	-1
8	38zwkK6TtTjIW9tpYBfZ3D	Paradise	George Ezra	2061304	8	2	8	0
9	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	2028219	9	6	9	0
10	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	2000401	7	36	7	-3
11	3GCdLUSnKSMJhs4Tj6CV3s	All The Stars (with SZA)	Kendrick Lamar	1771640	10	6	4	-1
12	2poOAWEj1CStqTVPgIHZ8s	Try Me	The Weeknd	1744906	nan	1	12	new
13	2xGjteMU3E1tkEPVFBO08U	This Is Me	Keala Settle	1668170	16	14	5	3
14	5xzCzOAOfRi4DOttSzvznR	Lullaby	Sigala	1536431	14	6	14	0
15	72TyiiduRmczEbDIEtKQdR	Wasted Times	The Weeknd	1536371	nan	1	15	new
16	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	1493791	12	8	9	-4
17	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	1477218	11	3	8	-6
18	4PzsYXrHh4r2BxtpNjtvoF	Jumanji	B Young	1475662	20	13	17	2
19	1LhMopPAallLeaeNutqbgS	Say Something	Justin Timberlake	1404419	17	9	16	-2
20	45Egmo7icyopuzJN0oMEdk	Love Lies (with Normani)	Khalid	1391776	19	7	19	-1
21	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	1364042	21	19	21	0
22	56d6kYZhfhzpoC3s1dRU2V	I Was Never There	The Weeknd	1246232	nan	1	22	new
23	13wNEvWmBsWaWVtiLPRIW5	Hurt You	The Weeknd	1238285	nan	1	23	new
24	79jX8RM5CgPqDKdGEKNW9K	In My Blood	Shawn Mendes	1234988	13	2	13	-11
25	3CmDfdlhSnRvoNeCwXWvh1	Fine Line (with Not3s)	Mabel	1220289	18	11	12	-7
26	2U7Hu2RaNQNRi7izoJyZaX	rockstar	Post Malone	1192497	23	7	17	-3
27	7amMgNDcObIDkIXv4xcvc2	Barking	Ramz	1176127	24	18	2	-3
28	6NFyWDv5CjfwuzoCkw47Xf	Delicate	Taylor Swift	1119479	134	3	28	106
29	630sXRhIcfwr2e4RdNtjKN	Rewrite The Stars	Zac Efron	1097115	27	14	10	-2
30	26Fqtv4Aa7kyd1WWGHai6A	Privilege	The Weeknd	1096338	nan	1	30	new
31	43ay9lQZ5rfNcOOHhRF2cM	The Greatest Show	Hugh Jackman	1089028	34	14	21	3
32	6tvQzeCPwOytDlBYCIOY0n	Breathe	Jax Jones	1084035	15	17	9	-17
33	2aeKv96tpmi1T3ctpAZBqB	Bad Vibe	M.O	1079980	28	10	28	-5
34	6tHWl8ows5JOZq9Yfaqn3M	Mine	Bazzi	1071899	25	10	18	-9
35	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	1068391	29	40	1	-6
36	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	1062337	31	12	3	-5
37	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	1051833	26	16	1	-11
38	3fJaqjV813edLN5wrxUPkc	Strangers	Sigrid	1028899	30	12	22	-8
39	4ofvoCdXq99vpMZO4Cfp8x	Pray For Me (with Kendrick Lamar)	The Weeknd	1007468	32	9	9	-7
40	4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	Camila Cabello	985751	22	12	5	-18
41	0RoA7ObU6phWpqhlC9zH4Z	A Million Dreams	Ziv Zaifman	929518	42	14	32	1
42	4i8ObH2xPP4DSNniUJlgar	Check (with RAYE)	Kojo Funds	883866	35	9	35	-7
43	2z4pcBLQXF2BXKFvd0BuB6	Tip Toe (feat. French Montana)	Jason Derulo	880900	36	21	6	-7
44	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	870848	33	13	6	-11
45	2cKovq3l6OJjhVVDbVKOsr	The Other Side	Hugh Jackman	864012	49	14	34	4
46	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	858017	40	28	8	-6
47	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	840738	46	65	1	-1
48	7BzBPBF2SDWFCBS5SdIN2e	What I Wanna	MoStack	831042	52	5	48	4
49	0A9y4c4dkI68IEnsRGtWil	My Lover - Radio Edit	Not3s	806318	38	17	14	-11
50	0Gl5s8IhMmQE5YQwM8Qx1J	Never Enough	Loren Allred	782140	53	14	35	3
51	3soOPBuMK8YMdWnV7xpEyf	Mad Love	Sean Paul	764988	50	5	50	-1
52	5hM6sP0Gh1jD57drszNueC	For You (Fifty Shades Freed) (& Rita Ora)	Liam Payne	721210	39	13	15	-13
53	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	714234	44	29	36	-9
54	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	712916	41	2	41	-13
55	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	696145	43	25	5	-12
56	4USHZ3omhEBGjHLD9BIJYs	No Words	Dave	694752	48	22	15	-8
57	15DwFznkBJir7AK9PyMyRR	17	MK	672403	47	29	9	-10
58	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	662832	37	3	36	-21
59	7EI6Iki24tBHAMxtb4xQN2	Anywhere	Rita Ora	650471	54	24	4	-5
60	7eiqpFevZkE7iHDfNm6VA0	Vroom	Yxng Bane	645833	56	3	56	-4
61	4zJbxanDbuZZMm6nippyZF	Rapper	Hardy Caprio	633492	51	4	42	-10
62	6n4U3TlzUGhdSFbUUhTvLP	Walk It Talk It	Migos	632767	74	9	49	12
63	5xNUR50KxswPRAvx7S163g	Come Alive	Hugh Jackman	630379	68	14	45	5
64	7oK9VyNzrYvRFo7nQEYkWN	Mr. Brightside	The Killers	626624	61	66	37	-3
65	3IkWmgGsXbsafrunwPojXO	From Now On	Hugh Jackman	625117	69	14	47	4
66	6mAz8D1TmlTuef90dbNIiZ	Plug Walk	Rich The Kid	619630	nan	1	66	new
67	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	616932	55	23	4	-12
68	6RnkFd8Fqqgk1Uni8RgqCQ	Like I Do	David Guetta	616280	57	6	57	-11
69	28qdL1yHti3BSu6AdLzWbg	Bouff Daddy	J Hus	577902	63	23	25	-6
70	1GnfpjuZ1NUjEXSir7F8Hj	Cigarette	RAYE	568107	66	6	54	-4
71	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	566845	70	22	3	-1
72	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	562892	73	57	5	1
73	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	559351	72	39	2	-1
74	1HagMz5nWk1HmevNCBOxF3	Answerphone (feat. Yxng Bane)	Banx & Ranx	553856	75	3	74	1
75	6fu5nZTIlBtyM3SRoJ3rZ1	Mimi	AJ Tracey	551450	62	2	62	-13
76	7wvYmO5QscgIDDT0eNwbYX	Lost In Japan	Shawn Mendes	544947	45	2	45	-31
77	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	533252	78	34	3	1
78	7gbpozqwdFoqvv19BTk2hu	Sanctify	Years & Years	530082	58	4	31	-20
79	739vCwA3EpBSkk3uDsI2wB	Lemon - Drake Remix	N.E.R.D	526697	131	2	79	52
80	4qQj5RXJk7zaz5EUIgs5y1	Mind On It (feat. Jess Glynne)	Yungen	523559	76	3	64	-4
81	4EAV2cKiqKP5UPZmY6dejk	Everyday	Logic	521655	65	4	40	-16
82	5vySkXA0v40CDwofIvhc1Y	Bad (feat. Yungen, MoStack, Mr Eazi & Not3s)	Steel Banglez	515350	79	19	29	-3
83	2JfXj2TERIkHwJpnG9f8uX	Sick Boy	The Chainsmokers	509281	67	3	54	-16
84	7uAbIeiw12MKjpUQnH0SjL	Sit Back Down (feat. Maleek Berry)	Not3s	500260	90	5	84	6
85	0GVuLQtPXFaL18ijEOqoAa	Tightrope	Michelle Williams	496154	104	14	61	19
86	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	494274	83	23	8	-3
87	2tpYmda4mM7XFvpbhOfERH	Let Me Down	Jorja Smith	493670	71	12	43	-16
88	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	490154	80	66	15	-8
89	2374M0fQpWi3dLnB54qaLX	Africa	TOTO	489400	97	17	89	8
90	1keIwLlHg0VZhoQQiTb0Xi	Man Down (feat. AlunaGeorge)	Shakka	488259	87	5	87	-3
91	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	487381	81	21	80	-10
92	16qL4QnsTjnNNoChtGg01j	Somebody Special	Nina Nesbitt	486792	77	11	75	-15
93	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	483612	88	32	25	-5
94	0ihguwGVwKihJ1Nj8fGQlY	Blinded By Your Grace, Pt. 2 (feat. MNEK)	Stormzy	481203	84	36	17	-10
95	4qSsjDGXplb6422X2INvFW	Say Amen (Saturday Night)	Panic! At The Disco	476322	64	2	64	-31
96	42bbDWZ8WmXTH7PkYAlGLu	Hold My Girl	George Ezra	468569	60	2	60	-36
97	2JVwsN6viHjR9t5pCPQ4Br	Pretty Shining People	George Ezra	466584	59	2	59	-38
98	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	461426	93	60	23	-5
99	1HrMWH5GUdK6Yi94rbANJA	Cola	CamelPhat	460630	91	31	23	-8
100	1g61lRiAj3Nwc8ZGtEum8s	My Way	One Bit	460255	95	8	95	-5
101	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	453471	124	2	101	23
102	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	453155	100	55	1	-2
103	3towKHKVOXCCcL1fHv6xFO	Capital Letters	Hailee Steinfeld	451217	85	8	53	-18
104	3kGfazcbVvVkuZunzlLgTD	Came Here for Love	Sigala	448501	102	43	7	-2
105	76S09sHj7GGMJAtOLjmVQ2	Done For Me (feat. Kehlani)	Charlie Puth	445785	98	3	98	-7
106	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	444367	108	51	1	2
107	4o6BgsqLIBViaGVbx5rbRk	You Make My Dreams	Daryl Hall & John Oates	443797	121	17	107	14
108	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	438464	101	18	3	-7
109	5STWwZgJ5gHzXdOsZ1hTqH	Decline	RAYE	434105	107	21	17	-2
110	5HwnezK198pJCEj1l2Adjy	She Loves Control	Camila Cabello	434051	92	12	42	-18
111	5qqabIl2vWzo9ApSC317sa	Wonderwall - Remastered	Oasis	433529	120	66	61	9
112	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	432983	125	57	1	13
113	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	430291	105	31	28	-8
114	1UVuZnfWsGvS9TzZTVIkdv	Personal	HRVY	430134	103	6	75	-11
115	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	429401	114	53	5	-1
116	66y7x28jXOPrcmu3D5Zjh6	A Million Dreams (Reprise)	Austyn Johnson	422453	141	13	72	25
117	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	419475	nan	1	117	new
118	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	418782	128	65	2	10
119	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	418699	106	16	21	-13
120	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	418672	117	42	1	-3
121	7Izh7zLJGw1Nscd62Exxj4	Believer	Imagine Dragons	417850	129	6	97	8
122	5kJEUjZUh1xPRUHQc8hEnq	Rihanna	Yxng Bane	417842	118	33	52	-4
123	4VuS959DSpr82t3qBqCrWG	Supermarket Flowers	Ed Sheeran	413946	123	55	10	0
124	51rXHuKN8Loc4sUlKPODgH	King's Dead (with Kendrick Lamar, Future & James Blake)	Jay Rock	408899	119	8	54	-5
125	4QfNOZN7vrQCQKK1ZJ3XPb	Heaven	Julia Michaels	407624	96	7	82	-29
126	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	405485	127	66	5	1
127	7r7NTwtWAhPRtzylDu3hnE	Hangman	Dave	403566	99	6	30	-28
128	26gceVsA1ybT8qsX3aYLEn	Thunder	Imagine Dragons	399367	133	6	88	5
129	0UvCh63URrLFcPkKt99hHd	Don't Look Back in Anger - Remastered	Oasis	398495	126	43	44	-3
130	5lRzEC0Hyj92nEr9JkDxM2	I Know You	Craig David	397804	122	10	16	-8
131	7AFASza1mXqntmGtbxXprO	changes	XXXTENTACION	397678	82	3	62	-49
132	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	394806	135	34	16	3
133	6lOWoTqVnAWXchddtTH31W	Leave a Light On	Tom Walker	391181	116	13	76	-17
134	5dNfHmqgr128gMY2tc5CeJ	Ignition - Remix	R. Kelly	390670	132	62	76	-2
135	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	389214	144	45	6	9
136	5mCPDVBb16L4XQwDdbRUpz	Passionfruit	Drake	385421	139	8	96	3
137	2UVbBKQOdFAekPTRsnkzcf	Stir Fry	Migos	385331	89	10	58	-48
138	6VG5Vmv8UVmCo8RLUfLlQz	First Time	M-22	374598	140	5	138	2
139	6KfNna0zfHtWJJ803hFBWX	Finders Keepers	Mabel	370681	138	25	9	-1
140	2rYyq0b3XWwmWl0k727OVG	Nuh Ready Nuh Ready	Calvin Harris	370594	110	8	62	-30
141	6u9RqxALwkjJ1ukB1y8vuP	You've Got The Love	Florence + The Machine	369710	142	27	131	1
142	5xoUgPXbMNUmoHU0Enwtwq	She Moves In Her Own Way	The Kooks	369699	145	41	107	3
143	7krbSH3rd8lhIZvuzTV3Bl	Naked	James Arthur	368534	143	19	31	0
144	6xTU6B6nFwKKTSZ9ySXS80	Remind Me to Forget	Kygo	366424	137	3	128	-7
145	2u7mxWSeoqTXndK5e08jMp	Nowadays (feat. Landon Cube)	Lil Skies	364688	150	9	109	5
