position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	3916111	1	4	1	0
2	222B3aljXx6fFwKmFjuBED	Woman Like Me (feat. Nicki Minaj)	Little Mix	2026214	2	2	2	0
3	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	2000908	6	8	3	3
4	5Fla3zyOCcIRqrDoKLU0DP	Let You Love Me	Rita Ora	1879720	nan	1	4	new
5	7l3E7lcozEodtVsSTCkcaA	ZEZE (feat. Travis Scott & Offset)	Kodak Black	1850429	8	7	5	3
6	01IQ4aQgOf0Kkq3a273hmO	Funky Friday	Dave	1830840	3	8	1	-3
7	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	1826102	15	8	7	8
8	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1761104	5	8	3	-3
9	1A6OTy97kk0mMdm78rHsm8	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1716117	7	6	7	-2
10	3ji4bcQugJj5B6NRGYDNwP	Thursday	Jess Glynne	1694021	9	7	9	-1
11	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	1689898	20	5	11	9
12	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	1596533	10	15	1	-2
13	5tAa8Uaqr4VvA3693mbIhU	Ruin My Life	Zara Larsson	1554039	11	6	11	-2
14	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	1500412	12	17	10	-2
15	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	1468238	40	12	1	25
16	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	1428448	13	15	2	-3
17	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	1427958	14	20	1	-3
18	4M8x1TR36VMQMFMbGCdoyA	Back & Forth	MK	1396369	22	12	13	4
19	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	1334061	25	6	19	6
