position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	2914293	1	4	1	0
2	7amMgNDcObIDkIXv4xcvc2	Barking	Ramz	2334764	5	6	2	3
3	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	2139525	2	14	1	-1
4	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	1945980	8	11	4	4
5	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	1915752	6	13	5	1
6	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	1792624	nan	1	6	new
7	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	1786660	4	23	2	-3
8	7EI6Iki24tBHAMxtb4xQN2	Anywhere	Rita Ora	1776693	7	12	4	-1
9	15DwFznkBJir7AK9PyMyRR	17	MK	1626494	9	17	9	0
10	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	1569678	3	28	1	-7
11	2z4pcBLQXF2BXKFvd0BuB6	Tip Toe (feat. French Montana)	Jason Derulo	1482682	16	9	11	5
12	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	1477812	11	6	3	-1
13	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	1458261	12	11	8	-1
14	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	1443401	14	16	8	0
15	4USHZ3omhEBGjHLD9BIJYs	No Words	Dave	1410302	18	10	15	3
16	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	1384114	13	22	3	-3
17	5STWwZgJ5gHzXdOsZ1hTqH	Decline	RAYE	1348925	27	9	17	10
18	2xGjteMU3E1tkEPVFBO08U	This Is Me	Keala Settle	1329814	57	2	18	39
19	0ihguwGVwKihJ1Nj8fGQlY	Blinded By Your Grace, Pt. 2 (feat. MNEK)	Stormzy	1291538	17	24	17	-2
20	2nUJvBO87SkxCViQsLc9Zr	Man's Not Hot	Big Shaq	1270210	10	16	6	-10
21	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	1230137	29	4	21	8
22	6KfNna0zfHtWJJ803hFBWX	Finders Keepers	Mabel	1227921	23	13	9	1
23	6tvQzeCPwOytDlBYCIOY0n	Breathe	Jax Jones	1201517	34	5	23	11
24	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	1196461	40	4	24	16
25	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	1119134	19	45	5	-6
26	66kQ7wr4d2LwwSjr7HXcyr	All The Stars (with SZA)	Kendrick Lamar	1098598	nan	1	26	new
27	34t13rSSZtr22CjcmroMmh	I Know You	Craig David	1092892	33	7	27	6
28	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	1090810	24	10	3	-4
29	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	1085856	28	14	14	-1
30	43ay9lQZ5rfNcOOHhRF2cM	The Greatest Show	Hugh Jackman	1083376	66	2	30	36
31	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1083290	15	53	1	-16
32	1L3NV7VrCiuE8C5QlhdeQL	Filthy	Justin Timberlake	1070408	nan	1	32	new
33	7krbSH3rd8lhIZvuzTV3Bl	Naked	James Arthur	1048448	36	7	33	3
34	2VoJe7vkKkigs7C3CGnSXL	Hurtin' Me	Stefflon Don	1040471	26	22	13	-8
35	630sXRhIcfwr2e4RdNtjKN	Rewrite The Stars	Zac Efron	1032497	71	2	35	36
36	1HrMWH5GUdK6Yi94rbANJA	Cola	CamelPhat	1026296	25	19	23	-11
37	28qdL1yHti3BSu6AdLzWbg	Bouff Daddy	J Hus	1024966	38	11	37	1
38	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	1018373	20	27	2	-18
39	0A9y4c4dkI68IEnsRGtWil	My Lover - Radio Edit	Not3s	1012615	53	5	39	14
40	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	985201	39	17	38	-1
41	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	958054	21	22	16	-20
42	5vySkXA0v40CDwofIvhc1Y	Bad (feat. Yungen, MoStack, Mr Eazi & Not3s)	Steel Banglez	942417	47	7	42	5
43	6VpQdig9pdpTSIFItgkJV5	Never Be the Same	Camila Cabello	925262	50	5	43	7
44	6pWzEnoUsuiTcp6odVDovx	Dimelo - X Factor Recording	Rak-Su	902168	32	6	29	-12
45	75FDPwaULRdYDn4StFN2rT	Bartier Cardi (feat. 21 Savage)	Cardi B	900262	61	3	45	16
46	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	872003	31	14	20	-15
47	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	859070	35	20	25	-12
48	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	850173	30	18	4	-18
49	0RoA7ObU6phWpqhlC9zH4Z	A Million Dreams	Ziv Zaifman	836182	95	2	49	46
50	2cKovq3l6OJjhVVDbVKOsr	The Other Side	Hugh Jackman	811461	96	2	50	46
51	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	768631	46	48	23	-5
52	5hM6sP0Gh1jD57drszNueC	For You (Fifty Shades Freed) (& Rita Ora)	Liam Payne	741697	nan	1	52	new
53	0Gl5s8IhMmQE5YQwM8Qx1J	Never Enough	Loren Allred	740808	98	2	53	45
54	638s8Qi75q1pXjuH86fJX7	Bestie	Yungen	703851	42	30	7	-12
55	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	702770	52	24	40	-3
56	2DQ1ITjI0YoLFzuADN1ZBW	No Limit	G-Eazy	678751	62	4	56	6
57	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	666048	22	39	1	-35
58	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	659077	41	45	1	-17
59	5xNUR50KxswPRAvx7S163g	Come Alive	Hugh Jackman	655323	122	2	59	63
60	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	649649	44	33	6	-16
61	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	633603	48	10	10	-13
62	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	626939	45	53	2	-17
63	3IkWmgGsXbsafrunwPojXO	From Now On	Hugh Jackman	620673	132	2	63	69
64	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	616920	49	22	6	-15
65	5kJEUjZUh1xPRUHQc8hEnq	Rihanna	Yxng Bane	603165	69	21	52	4
66	6W6ijKiufUsBBcgJPKis6T	Is Your Love Enough?	Little Mix	601664	65	7	63	-1
67	0tPQPaOKM32WgMSbPCYyRH	Dirty Sexy Money (feat. Charli XCX & French Montana)	David Guetta	600573	60	10	54	-7
68	5PB8zB1MOZASboLquvinMF	Reggaetón Lento (Remix)	CNCO	600521	43	7	34	-25
69	4vkVvmjIiQibQ6zJnC1Q9z	Sucker for You	Matt Terry	598444	64	7	58	-5
70	1pZdegOXTZ2ftINo3oUuRZ	Bedroom Floor	Liam Payne	597657	54	12	28	-16
71	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	590682	37	43	1	-34
72	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	585162	67	41	5	-5
73	7oK9VyNzrYvRFo7nQEYkWN	Mr. Brightside	The Killers	564073	55	54	37	-18
74	09QDTOldsJkM9ykxdTtAlf	Unsigned	Hardy Caprio	548244	77	27	44	3
75	0OI7AFifLSoGzpb8bdBLLV	Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)	Machine Gun Kelly	538885	79	6	75	4
76	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	530324	84	12	52	8
77	4PzsYXrHh4r2BxtpNjtvoF	Jumanji	B Young	524308	nan	1	77	new
78	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	523088	72	16	38	-6
79	0GVuLQtPXFaL18ijEOqoAa	Tightrope	Michelle Williams	515141	182	2	79	103
80	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	513475	73	22	33	-7
81	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	509727	51	30	1	-30
82	01uk7IzZyFNfQTDBXxx6NB	One Last Song	Sam Smith	506953	81	10	26	-1
83	0Qh38w01QRXK6KHIv0e3hb	What About Us	P!nk	494542	80	13	12	-3
84	6DXEZzM4wBa3EOl0NCNSvz	Did You See	J Hus	474787	58	45	7	-26
85	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	473961	63	40	8	-22
86	3kGfazcbVvVkuZunzlLgTD	Came Here for Love	Sigala	471739	56	31	7	-30
87	66y7x28jXOPrcmu3D5Zjh6	A Million Dreams (Reprise)	Austyn Johnson	465395	nan	1	87	new
88	5PIBgH1cUFwu5IiUk9tnN9	Walk On Water (feat. Beyoncé)	Eminem	462629	70	4	26	-18
