position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	4136615	1	2	1	0
2	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	2572448	2	16	1	0
3	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	2548081	3	11	3	0
4	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	2084784	4	6	1	0
5	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	2055854	5	6	5	0
6	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	1973272	6	21	6	0
7	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	1923752	7	10	7	0
8	638s8Qi75q1pXjuH86fJX7	Bestie	Yungen	1791717	8	18	7	0
9	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	1771746	13	4	9	4
10	3zoYkqS4y2BsGVShPL2nTE	Reggaetón Lento (Remix)	CNCO	1685633	9	9	9	-1
11	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	1654073	15	10	11	4
12	0Qh38w01QRXK6KHIv0e3hb	What About Us	P!nk	1613184	nan	1	12	new
13	2VoJe7vkKkigs7C3CGnSXL	Hurtin' Me	Stefflon Don	1611595	14	10	13	1
14	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	1604422	12	7	12	-2
15	5XQMr19TL7Mfksq9zihbOu	Questions	Chris Brown	1545920	10	9	10	-5
16	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	1490197	11	15	2	-5
17	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	1438301	19	33	5	2
18	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	1379639	16	9	5	-2
19	6KfNna0zfHtWJJ803hFBWX	Finders Keepers	Mabel	1318349	nan	1	19	new
20	2nUJvBO87SkxCViQsLc9Zr	Man's Not Hot	Big Shaq	1316211	18	4	18	-2
21	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	1260368	23	4	19	2
22	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	1251791	30	10	22	8
23	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	1226035	25	36	23	2
24	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	1202834	17	8	1	-7
25	7fwXWKdDNI5IutOMc5OKYw	Mi Gente (feat. Beyoncé)	J Balvin	1147218	28	3	25	3
26	53SnCRcGrB2UCqNGyYZhJD	More Than Friends	James Hype	1123985	nan	1	26	new
27	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	1106265	29	8	25	2
28	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	1086158	21	3	11	-7
