position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	4414448	1	2	1	0
2	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	3790653	4	4	2	2
3	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	2882753	2	8	1	-1
4	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	2620236	3	18	1	-1
5	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	2480895	7	11	5	2
6	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	2469291	9	3	6	3
7	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	2393098	6	10	1	-1
8	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	2350161	5	8	3	-3
9	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	2256847	18	5	9	9
10	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	2050177	10	11	6	0
11	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	2041585	8	6	5	-3
12	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	1974791	13	13	10	1
13	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	1946242	12	12	12	-1
14	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	1942162	11	18	7	-3
15	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1792825	14	12	3	-1
16	6DXEZzM4wBa3EOl0NCNSvz	Did You See	J Hus	1777443	19	10	16	3
17	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	1726924	15	12	6	-2
18	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	1674919	17	16	14	-1
19	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	1668400	16	11	9	-3
20	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	1642655	36	3	20	16
21	3EfugazgSddQvzZpkof5I4	Ciao Adios	Anne-Marie	1589343	22	13	15	1
22	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	1531582	30	6	22	8
23	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	1453754	20	5	8	-3
24	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	1438303	21	18	2	-3
25	000xQL6tZNLJzIrtIgxqSl	Still Got Time	ZAYN	1437426	24	7	23	-1
26	5ZnJsoJGkQ5K15W7Rcr5JO	No More Sad Songs	Little Mix	1404985	26	10	25	0
27	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	1395736	23	15	11	-4
28	51PIvodunv6NmX5250zxAh	The Cure	Lady Gaga	1356511	29	4	28	1
29	6O85MfGECKBqAK2MgSbCaj	Places	Martin Solveig	1343055	28	14	27	-1
30	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	1315166	52	2	30	22
31	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	1262986	27	10	24	-4
32	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	1211170	34	13	31	2
33	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	1210457	25	19	3	-8
34	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	1198239	35	19	6	1
35	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	1150276	33	10	5	-2
36	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	1145181	nan	1	36	new
37	6y2Kaz9QI01XBKJ8mTb7Pf	Skin	Rag'n'Bone Man	1119611	31	15	24	-6
38	5Xc74Dn1ZKH6H8XaVGOHXG	On My Mind	Disciples	1113642	60	5	38	22
39	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	1068535	32	4	10	-7
40	2pJZ1v8HezrAoZ0Fhzby92	What Do I Know?	Ed Sheeran	1037315	37	10	7	-3
41	0w5Bdu51Ka25Pf3hojsKHh	Hard Times	Paramore	1024955	50	3	41	9
42	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	1023969	54	5	42	12
43	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	1011732	38	10	5	-5
44	1Eck97uRMlprKOOJN9oO1E	Good Life (with G-Eazy & Kehlani)	G-Eazy	983120	47	5	44	3
45	5HDPtsnyb3maFmPL8LLUTG	New Man	Ed Sheeran	960840	42	10	4	-3
46	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	955319	39	19	3	-7
47	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	938274	43	15	17	-4
48	2XlHu0HcujBCkWMdIAvrqt	Blem	Drake	925814	41	8	6	-7
49	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	915242	44	17	4	-5
50	3uMB82o0qa7erhiZBW9KQC	Big For Your Boots	Stormzy	895676	45	14	2	-5
51	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	846657	53	6	51	2
52	3Lfiu5sZ4M4B6JaKMBc0FU	Barcelona	Ed Sheeran	818583	46	10	9	-6
53	61WbtB6ujkpNAsAf5LjF4b	Bon appétit	Katy Perry	773998	55	2	53	2
54	51ChrwmUPDJvedPQnIU8Ls	Dive	Ed Sheeran	739933	48	10	8	-6
55	6mORGLOz79w6VsCRLWYYuK	The Night We Met	Lord Huron	728775	56	4	55	1
56	58zsLZPvfflaiIbNWoA22O	Human	Rag'n'Bone Man	695712	57	19	5	1
57	4VuS959DSpr82t3qBqCrWG	Supermarket Flowers	Ed Sheeran	677201	61	10	10	4
58	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	673016	64	5	58	6
59	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	657450	93	13	59	34
60	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	644180	40	13	7	-20
61	2f9LSU0aBW04w6KL26DW8r	Come Closer	WizKid	641489	75	6	61	14
62	2JCxYaz4o7pSXrT1ZMBWOZ	Best Behaviour	Louisa	637606	68	9	62	6
63	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	636885	65	19	1	2
64	60APt5N2NRaKWf5xzJdzyC	Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)	Calvin Harris	625912	63	6	54	-1
65	6SwRhMLwNqEi6alNPVG00n	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	621321	49	4	20	-16
66	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	609662	71	19	15	5
67	2jTujnt0y344ai1rNOywgr	KMT	Drake	607083	62	8	8	-5
68	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	597090	72	19	5	4
69	7FCfMXYTIiQ9b4hDYs4Iol	Be the One	Dua Lipa	590693	58	16	16	-11
70	2bjwRfXMk4uRgOD9IBYl9h	Portland	Drake	585383	67	8	17	-3
71	0FuTx2s3YH1ppmtiM6l0zI	September Song	JP Cooper	578271	66	19	8	-5
72	5kRPPEWFJIMox5qIkQkiz5	Sweet Creature	Harry Styles	575227	nan	1	72	new
73	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	574208	51	12	31	-22
74	7oK9VyNzrYvRFo7nQEYkWN	Mr. Brightside	The Killers	568048	80	19	51	6
75	4xlrALxuaCf9yZBHJeTSG6	Mama	Jonas Blue	567015	nan	1	75	new
76	343YBumqHu19cGoGARUTsd	Fake Love	Drake	561272	73	19	17	-3
77	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	546390	74	19	7	-3
78	35QZaWQRkmnAVqBF1TLCxQ	Nancy Mulligan	Ed Sheeran	540178	76	10	11	-2
79	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	539784	nan	1	79	new
80	6PJ8FF6UR8FZXfEvpHkIVN	How Would You Feel (Paean)	Ed Sheeran	539541	78	12	6	-2
81	0wfbD5rAksdXUzRvMfM3x5	The One	The Chainsmokers	534756	70	6	44	-11
82	4YLzVD32aMH4qgSsSPtNbl	Samantha	Dave	528089	83	15	54	1
83	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	527163	79	19	9	-4
84	2NHSYwGkAvPHzCinY0KwXo	Shape of You - Stormzy Remix	Ed Sheeran	527107	81	11	9	-3
85	0AJhcuRl3i1FfPNr88ZScv	You're in Love with a Psycho	Kasabian	524496	nan	3	85	re-enter
86	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	519286	82	19	2	-4
87	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	514307	84	19	13	-3
88	1EaKU4dMbesXXd3BrLCtYG	ELEMENT.	Kendrick Lamar	512722	59	4	21	-29
89	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	502829	77	4	30	-12
90	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	494617	121	15	90	31
91	6fTsxhIosAU6zXTAhSaemI	Chasing Highs	ALMA	490198	107	3	91	16
92	4xX7OsX8XTGWJgRxNNIaFT	You Want Me (feat. Sadie Ama)	Tom Zanetti	486234	88	19	22	-4
93	4tX7Nt68zEeb0Lt32ngQR0	Show You Love	Kato	479783	87	9	87	-6
94	5LYQSNHZxEA880URXFHg6h	Lust for Life (with The Weeknd)	Lana Del Rey	468173	69	3	41	-25
95	1qOLh0tI7trd1zdDKxYZTe	Starving	Hailee Steinfeld	465887	95	19	25	0
96	152lZdxL1OR0ZMW6KquMif	Location	Khalid	460197	89	9	76	-7
97	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	457719	91	19	30	-6
98	7BHPGtpuuWWsvE7cCaMuEU	Naive	The Kooks	447186	105	19	68	7
99	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	447085	98	19	22	-1
100	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	444666	102	2	100	2
101	2RlgNHKcydI9sayD2Df2xp	Mr. Blue Sky	Electric Light Orchestra	440517	124	2	101	23
102	7Dm3dV3WPNdTgxoNY7YFnc	The Chain - 2004 Remaster	Fleetwood Mac	439431	116	2	102	14
103	6UjfByV1lDLW0SOVQA4NAi	Gyalchester	Drake	437352	90	8	20	-13
104	4Q4jmPHwu0wrJvqrld0FQ6	I Would Like	Zara Larsson	437332	97	19	4	-7
105	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	431362	nan	1	105	new
106	7oolFzHipTMg2nL7shhdz2	Eraser	Ed Sheeran	429834	96	10	14	-10
107	2dfHh7ECGxfNqZTQno09Vk	Hearts Don't Break Around Here	Ed Sheeran	429192	99	10	13	-8
108	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	426772	101	19	14	-7
109	6SznMYPQJHzr3IwsAHLId2	Bibia Be Ye Ye	Ed Sheeran	424084	100	10	15	-9
110	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	423192	103	19	6	-7
111	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	422657	86	14	37	-25
112	2Vf2Pflg5rTWSvSCK4qq4A	Privacy	Chris Brown	421592	108	6	104	-4
113	2OWKDTonST8HNko3dBlPPp	Lost In Your Light (feat. Miguel)	Dua Lipa	414328	114	3	113	1
114	4SO6Wonm24FAHzttG1lIeJ	Want You Back	HAIM	413497	nan	1	114	new
115	7y6c07pgjZvtHI9kuMVqk1	Get It Together	Drake	410744	92	8	15	-23
116	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	398774	109	19	11	-7
117	6e1oZCtCQiGVESDtxgFLTP	Common Sense	J Hus	394429	nan	1	117	new
118	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	394045	122	19	61	4
119	3cFsmM51N5zMAuu1nNY4Tw	No Lie	Sean Paul	385731	85	19	18	-34
120	6jrMVRReY24qzCfe1BRrww	What You Know	Two Door Cinema Club	384258	110	19	69	-10
121	4Q3N4Ct4zCuIHuZ65E3BD4	Tunnel Vision	Kodak Black	381836	112	11	96	-9
