position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	7395334	nan	1	1	new
2	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	7132733	1	9	1	-1
3	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	5354541	4	9	2	1
4	5HDPtsnyb3maFmPL8LLUTG	New Man	Ed Sheeran	5322607	nan	1	4	new
5	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	4807266	nan	1	5	new
6	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	4783475	nan	1	6	new
7	2pJZ1v8HezrAoZ0Fhzby92	What Do I Know?	Ed Sheeran	4517024	nan	1	7	new
8	51ChrwmUPDJvedPQnIU8Ls	Dive	Ed Sheeran	4480386	nan	1	8	new
9	3Lfiu5sZ4M4B6JaKMBc0FU	Barcelona	Ed Sheeran	4012186	nan	1	9	new
10	6PJ8FF6UR8FZXfEvpHkIVN	How Would You Feel (Paean)	Ed Sheeran	3997654	17	3	6	7
11	4VuS959DSpr82t3qBqCrWG	Supermarket Flowers	Ed Sheeran	3979340	nan	1	11	new
12	35QZaWQRkmnAVqBF1TLCxQ	Nancy Mulligan	Ed Sheeran	3811278	nan	1	12	new
13	2dfHh7ECGxfNqZTQno09Vk	Hearts Don't Break Around Here	Ed Sheeran	3735282	nan	1	13	new
14	7oolFzHipTMg2nL7shhdz2	Eraser	Ed Sheeran	3710537	nan	1	14	new
15	6SznMYPQJHzr3IwsAHLId2	Bibia Be Ye Ye	Ed Sheeran	3449930	nan	1	15	new
16	6TIU9Ehmi6dMzZK73Ym4yj	Save Myself	Ed Sheeran	3008489	nan	1	16	new
17	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	2632191	3	3	3	-14
18	3uMB82o0qa7erhiZBW9KQC	Big For Your Boots	Stormzy	2558088	2	5	2	-16
19	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	2146181	5	10	3	-14
20	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	2117940	8	3	8	-12
21	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	2061762	6	8	4	-15
22	2NHSYwGkAvPHzCinY0KwXo	Shape of You - Stormzy Remix	Ed Sheeran	2025536	9	2	9	-13
23	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	2009168	7	4	7	-16
24	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	1791196	16	2	16	-8
25	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	1750826	12	10	7	-13
26	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	1749748	11	6	11	-15
27	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	1648620	13	10	3	-14
28	58zsLZPvfflaiIbNWoA22O	Human	Rag'n'Bone Man	1645993	10	10	5	-18
29	0FuTx2s3YH1ppmtiM6l0zI	September Song	JP Cooper	1637402	15	10	8	-14
30	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	1569871	14	10	6	-16
31	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	1434791	nan	1	31	new
32	7FCfMXYTIiQ9b4hDYs4Iol	Be the One	Dua Lipa	1430939	19	7	16	-13
33	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	1389731	18	10	1	-15
34	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	1366315	27	7	27	-7
35	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	1363843	21	6	17	-14
36	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	1332219	26	9	23	-10
37	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	1257171	31	3	31	-6
38	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	1191758	29	10	5	-9
39	3EfugazgSddQvzZpkof5I4	Ciao Adios	Anne-Marie	1162675	50	4	39	11
40	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	1118446	68	2	40	28
41	3cFsmM51N5zMAuu1nNY4Tw	No Lie	Sean Paul	1091693	33	10	18	-8
42	4Q4jmPHwu0wrJvqrld0FQ6	I Would Like	Zara Larsson	1079463	32	10	4	-10
43	7MhomISA7KRK6U7KzeV06v	Cigarettes & Cush (feat. Kehlani & Lily Allen)	Stormzy	1041307	23	2	23	-20
44	4CRk8QpQ2KNS7N5S2xjEjQ	Text from Your Ex (feat. Tinashe)	Tinie Tempah	1035475	36	7	26	-8
45	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	1033536	28	10	13	-17
46	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	1028096	41	10	11	-5
47	6y2Kaz9QI01XBKJ8mTb7Pf	Skin	Rag'n'Bone Man	1027789	30	6	24	-17
48	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	1023501	34	10	7	-14
49	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	1006352	40	10	2	-9
50	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	976772	35	10	9	-15
51	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	899446	63	4	51	12
52	4vb4mFvYsr2h6enhjJsq9Y	Water Under the Bridge	Adele	881456	42	10	25	-10
53	5gSed1Fd3tdse60Gc0Uuoe	Cold	Stormzy	865025	20	2	20	-33
54	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	858411	37	5	37	-17
55	0ihguwGVwKihJ1Nj8fGQlY	Blinded By Your Grace, Pt. 2 (feat. MNEK)	Stormzy	825719	51	2	51	-4
56	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	786644	38	10	22	-18
57	3DrMEiTE3yu3yyc6xBDEDz	Mr Skeng	Stormzy	761786	25	2	25	-32
58	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	755774	45	9	34	-13
59	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	752061	48	10	15	-11
60	2LPUvD5DDOO4UYGkWgjI2C	Shut Up	Stormzy	727309	39	5	39	-21
61	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	726609	49	10	26	-12
62	48jPP29QyeTorwlkflGast	Bad Boys (feat. Ghetts and J Hus)	Stormzy	721475	24	2	24	-38
63	0ix3RUQ76mECOKP6LDPy66	First Things First	Stormzy	720835	22	2	22	-41
64	43jBqV3j3Xi1g6wO0bhIMd	Now and Later	Sage The Gemini	711906	43	10	24	-21
65	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	684713	56	10	30	-9
66	343YBumqHu19cGoGARUTsd	Fake Love	Drake	674235	53	10	17	-13
67	1PSBzsahR2AKwLJgx8ehBj	Bad Things (with Camila Cabello)	Machine Gun Kelly	665629	46	10	18	-21
68	6fxVffaTuwjgEk5h9QyRjy	Photograph	Ed Sheeran	660368	75	10	30	7
69	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	653844	54	10	6	-15
70	1D3ODoXHBLpdxolZRHWV1j	By Your Side	Jonas Blue	646719	65	10	18	-5
71	4xX7OsX8XTGWJgRxNNIaFT	You Want Me (feat. Sadie Ama)	Tom Zanetti	643688	62	10	22	-9
72	3E2Zh20GDCR9B1EYjfXWyv	Weak	AJR	636158	58	9	39	-14
73	0YHUITU3w6ws1v8ehT264g	Shout Out to My Ex	Little Mix	629380	61	10	16	-12
74	4YLzVD32aMH4qgSsSPtNbl	Samantha	Dave	626219	69	6	54	-5
75	1Slwb6dOYkBlWal1PGtnNg	Thinking out Loud	Ed Sheeran	624793	76	10	48	1
76	1qOLh0tI7trd1zdDKxYZTe	Starving	Hailee Steinfeld	607325	74	10	25	-2
77	5ooilrQAnOJbUjq7IDm8lY	Safe Inside	James Arthur	601207	67	6	52	-10
78	6DXEZzM4wBa3EOl0NCNSvz	Did You See	J Hus	589411	nan	1	78	new
79	7aV2mflaASUmGhCErm7kBO	The Mack	Nevada	573985	66	10	19	-13
80	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	573016	115	3	80	35
81	0n2bvWvMwr0gbjcuTm92eW	Love	Lana Del Rey	558930	55	3	55	-26
82	4GXMWFus2XoMuPqP5gdgld	Velvet / Jenny Francis - Interlude	Stormzy	545344	44	2	44	-38
83	3dMHFZsBzy45jpIHR7l8AJ	Return Of The Rucksack	Stormzy	522218	47	2	47	-36
84	6vSwxzO2Qf4BinHSXRwZJe	Tenerife Sea	Ed Sheeran	501723	123	9	66	39
85	7oK9VyNzrYvRFo7nQEYkWN	Mr. Brightside	The Killers	498164	77	10	51	-8
86	316r1KLN0bcmpr7TZcMCXT	The Sound	The 1975	487823	70	10	68	-16
87	6gTJaPuj8DT8RjuDJyBgzP	Don't	Ed Sheeran	487095	138	9	60	51
88	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	475775	73	10	14	-15
89	6JV2JOEocMgcZxYSZelKcc	"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"	Justin Timberlake	468840	82	10	38	-7
90	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	467294	71	10	8	-19
91	1vvNmPOiUuyCbgWmtc6yfm	My Way	Calvin Harris	465935	80	10	36	-11
92	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	459136	93	4	92	1
93	5ZnJsoJGkQ5K15W7Rcr5JO	No More Sad Songs	Little Mix	455676	nan	1	93	new
94	7ynCQo1KpBOyTdTdAnjSLZ	Move Your Body - Single Mix	Sia	453383	78	6	63	-16
95	37xcWhVKQ99uuiA5Y4yapi	Oops	Little Mix	450349	72	10	35	-23
96	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	449951	83	2	83	-13
97	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	443401	86	9	53	-11
98	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	430365	79	10	22	-19
99	7BHPGtpuuWWsvE7cCaMuEU	Naive	The Kooks	430357	84	10	68	-15
100	5ULRlgiSPSKTaJN1vU9yso	Shape of You - Acoustic	Ed Sheeran	429612	143	4	90	43
101	6F609ICg9Spjrw1epsAnpa	Controlla	Drake	428708	88	10	44	-13
102	3OoZagIW3YK8vjt0ws6NOI	Shining (feat. Beyoncé & Jay-Z)	DJ Khaled	427345	87	3	83	-15
103	77hjM9bMmgfTGJXv14UFmi	Play That Song	Train	423407	96	4	82	-7
104	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	420729	85	10	23	-19
105	4pLwZjInHj3SimIyN9SnOz	Side To Side	Ariana Grande	415429	91	10	24	-14
106	0y8Wf6ltWpGCpgqVa21QNX	After the Afterparty (feat. Lil Yachty)	Charli XCX	410452	81	10	34	-25
107	3B7udSGy2PfgoCniMSb523	"I See Fire - From ""The Hobbit - The Desolation Of Smaug"""	Ed Sheeran	409877	126	9	63	19
108	73aLFMrJu7YX7IMaNlo8Ln	100 Bags	Stormzy	409674	57	2	57	-51
109	5BOZ4skcMubA0R6RD4zf64	Girls Like (feat. Zara Larsson)	Tinie Tempah	402596	114	10	86	5
110	5hzBiEGCC6IUzIImitWJKy	Blinded By Your Grace, Pt. 1	Stormzy	397901	52	2	52	-58
111	1VdZ0vKfR5jneCmWIUAMxK	The A Team	Ed Sheeran	392778	157	9	45	46
112	1rIKgCH4H52lrvDcz50hS8	Lush Life	Zara Larsson	390652	122	10	69	10
113	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	390500	94	10	12	-19
114	2IqJgAu14XDs35mW0j0WFK	Don't Cry For Me (feat. Raleigh Ritchie)	Stormzy	387238	59	2	59	-55
115	74VYXs1E4G8IN8upYqG4Ek	Lay Me Bare	Stormzy	386560	64	2	64	-51
116	4Hf7WnR761jpxPr5D46Bcd	Treat You Better	Shawn Mendes	385194	116	10	40	0
117	5dNfHmqgr128gMY2tc5CeJ	Ignition - Remix	R. Kelly	384954	90	10	76	-27
118	11KJSRSgaDxqydKYiD2Jew	Too Good	Drake	384282	97	10	46	-21
119	4RnCPWlBsY7oUDdyruod7Y	Drunk	Ed Sheeran	383302	nan	4	97	re-enter
120	2Ce5IyMlVRVvN997ZJjJJA	Selfish (feat. Rihanna)	Future	383275	106	2	106	-14
121	4TZy1wLyHec06pwgFYDh1a	Mercy	Shawn Mendes	383272	107	10	27	-14
122	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	379483	109	4	107	-13
123	1FUViuNSldssMIawrOXF2i	I Got You	Bebe Rexha	378323	112	10	84	-11
124	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	372200	103	10	61	-21
125	71GOBk9Dj0NEYNLzLCX4Sq	21 Gun Salute (feat. Wretch 32) - Interlude	Stormzy	365501	60	2	60	-65
126	4aiLpwwZw5Ek9KkBMnt6Zu	Should've Been Me	Naughty Boy	364291	95	10	53	-31
127	2MHCiOohBZEQuLgDTPvSzF	Love on Me	Galantis	364052	89	10	32	-38
128	6jrMVRReY24qzCfe1BRrww	What You Know	Two Door Cinema Club	360140	101	10	69	-27
129	6C7RJEIUDqKkJRZVWdkfkH	Stronger	Kanye West	355971	111	10	79	-18
130	0QsvXIfqM0zZoerQfsI9lm	Don't Let Me Down	The Chainsmokers	355047	105	10	41	-25
131	7e8utCy2JlSB8dRHKi49xM	Fluorescent Adolescent	Arctic Monkeys	354380	102	10	82	-29
132	4F7A0DXBrmUAkp32uenhZt	Party Monster	The Weeknd	354144	125	10	64	-7
133	6OJ5jV3ClJbMgyZj6H5hK0	Lock Doh	Giggs	353840	118	10	68	-15
134	0SuG9kyzGRpDqrCWtgD6Lq	Give Me Love	Ed Sheeran	352482	nan	5	65	re-enter
135	04DwTuZ2VBdJCCC5TROn7L	In the Name of Love	Martin Garrix	346751	100	10	39	-35
136	37F0uwRSrdzkBiuj0D5UHI	Reminder	The Weeknd	346263	127	6	80	-9
137	69bp2EbF7Q2rqc5N3ylezZ	Sorry	Justin Bieber	345722	110	10	53	-27
