position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	4865085	1	7	1	0
2	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	3117514	2	7	2	0
3	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	2644340	3	8	3	0
4	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	2533851	4	6	4	0
5	58zsLZPvfflaiIbNWoA22O	Human	Rag'n'Bone Man	2291082	5	8	5	0
6	6PJ8FF6UR8FZXfEvpHkIVN	How Would You Feel (Paean)	Ed Sheeran	2179040	nan	1	6	new
7	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	2081158	7	8	7	0
8	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	1985266	6	8	3	-2
9	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	1979560	8	8	6	-1
10	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	1926171	nan	1	10	new
11	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	1875615	12	2	11	1
12	3uMB82o0qa7erhiZBW9KQC	Big For Your Boots	Stormzy	1864745	11	3	10	-1
13	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	1859379	13	4	13	0
14	0FuTx2s3YH1ppmtiM6l0zI	September Song	JP Cooper	1800500	9	8	8	-5
15	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	1744459	10	8	1	-5
16	7FCfMXYTIiQ9b4hDYs4Iol	Be the One	Dua Lipa	1576853	16	5	16	0
17	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	1507365	18	4	17	1
18	4Q4jmPHwu0wrJvqrld0FQ6	I Would Like	Zara Larsson	1437060	14	8	4	-4
19	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	1390909	15	8	5	-4
20	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	1362432	20	8	13	0
21	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	1348135	17	8	7	-4
22	3cFsmM51N5zMAuu1nNY4Tw	No Lie	Sean Paul	1310221	21	8	18	-1
23	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	1308837	25	7	23	2
24	6y2Kaz9QI01XBKJ8mTb7Pf	Skin	Rag'n'Bone Man	1243991	37	4	24	13
25	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	1231449	19	8	6	-6
26	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	1209716	23	8	2	-3
27	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	1208848	22	8	22	-5
28	4CRk8QpQ2KNS7N5S2xjEjQ	Text from Your Ex (feat. Tinashe)	Tinie Tempah	1207518	27	5	26	-1
29	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	1173514	26	8	11	-3
30	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	1155319	28	8	9	-2
31	1PSBzsahR2AKwLJgx8ehBj	Bad Things (with Camila Cabello)	Machine Gun Kelly	1150157	24	8	18	-7
32	43jBqV3j3Xi1g6wO0bhIMd	Now and Later	Sage The Gemini	1135682	30	8	24	-2
33	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	1106005	33	8	15	0
34	4vb4mFvYsr2h6enhjJsq9Y	Water Under the Bridge	Adele	1090868	38	8	25	4
35	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	1086986	35	8	30	0
36	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	1080237	40	5	36	4
37	343YBumqHu19cGoGARUTsd	Fake Love	Drake	1067373	29	8	17	-8
38	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	1063251	36	7	34	-2
39	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	1060844	51	3	39	12
40	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	1054924	34	8	26	-6
41	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	1042464	32	8	8	-9
42	3E2Zh20GDCR9B1EYjfXWyv	Weak	AJR	1032190	39	7	39	-3
43	4xX7OsX8XTGWJgRxNNIaFT	You Want Me (feat. Sadie Ama)	Tom Zanetti	983888	31	8	22	-12
44	7aV2mflaASUmGhCErm7kBO	The Mack	Nevada	913886	42	8	19	-2
45	1D3ODoXHBLpdxolZRHWV1j	By Your Side	Jonas Blue	910668	41	8	18	-4
46	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	883222	nan	1	46	new
47	0YHUITU3w6ws1v8ehT264g	Shout Out to My Ex	Little Mix	874138	46	8	16	-1
48	37xcWhVKQ99uuiA5Y4yapi	Oops	Little Mix	856045	43	8	35	-5
49	2MHCiOohBZEQuLgDTPvSzF	Love on Me	Galantis	795845	47	8	32	-2
50	6nxQdXa1uAL0rY72wPZu89	Love Me Now	John Legend	793288	44	8	29	-6
51	1qOLh0tI7trd1zdDKxYZTe	Starving	Hailee Steinfeld	776242	45	8	25	-6
52	5ooilrQAnOJbUjq7IDm8lY	Safe Inside	James Arthur	707302	52	4	52	0
53	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	639505	48	8	14	-5
54	3EfugazgSddQvzZpkof5I4	Ciao Adios	Anne-Marie	615830	95	2	54	41
55	4YLzVD32aMH4qgSsSPtNbl	Samantha	Dave	605122	54	4	54	-1
56	1Slwb6dOYkBlWal1PGtnNg	Thinking out Loud	Ed Sheeran	559200	53	8	48	-3
57	6fxVffaTuwjgEk5h9QyRjy	Photograph	Ed Sheeran	540006	58	8	30	1
58	1vvNmPOiUuyCbgWmtc6yfm	My Way	Calvin Harris	538580	59	8	36	1
59	7oK9VyNzrYvRFo7nQEYkWN	Mr. Brightside	The Killers	537656	60	8	51	1
60	0y8Wf6ltWpGCpgqVa21QNX	After the Afterparty (feat. Lil Yachty)	Charli XCX	530550	55	8	34	-5
61	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	524626	50	8	22	-11
62	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	511172	49	8	12	-13
63	7ynCQo1KpBOyTdTdAnjSLZ	Move Your Body - Single Mix	Sia	507614	66	4	63	3
64	6F609ICg9Spjrw1epsAnpa	Controlla	Drake	500953	62	8	44	-2
65	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	496001	61	8	23	-4
66	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	489500	63	7	53	-3
67	4aiLpwwZw5Ek9KkBMnt6Zu	Should've Been Me	Naughty Boy	489073	64	8	53	-3
68	316r1KLN0bcmpr7TZcMCXT	The Sound	The 1975	488931	83	8	68	15
69	4pLwZjInHj3SimIyN9SnOz	Side To Side	Ariana Grande	479540	57	8	24	-12
70	5v9N8Rx3QsFvr50cxyQcA3	Love$ick	Mura Masa	478846	56	8	51	-14
71	6JV2JOEocMgcZxYSZelKcc	"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"	Justin Timberlake	476514	68	8	38	-3
72	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	468264	170	2	72	98
73	0n2bvWvMwr0gbjcuTm92eW	Love	Lana Del Rey	467160	nan	1	73	new
74	11KJSRSgaDxqydKYiD2Jew	Too Good	Drake	449640	65	8	46	-9
75	7BHPGtpuuWWsvE7cCaMuEU	Naive	The Kooks	446370	70	8	68	-5
76	5Odgb6uCWnL8U3Eb3ijLZj	Not In Love	M.O	424080	69	8	61	-7
77	4TZy1wLyHec06pwgFYDh1a	Mercy	Shawn Mendes	414723	67	8	27	-10
78	04DwTuZ2VBdJCCC5TROn7L	In the Name of Love	Martin Garrix	413335	71	8	39	-7
79	104buTcnP2AsxqB7U1FIZ4	Heavy (feat. Kiiara)	Linkin Park	408990	nan	1	79	new
80	37F0uwRSrdzkBiuj0D5UHI	Reminder	The Weeknd	404458	nan	4	80	re-enter
81	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	400858	72	8	61	-9
82	77hjM9bMmgfTGJXv14UFmi	Play That Song	Train	391148	96	2	82	14
83	3OoZagIW3YK8vjt0ws6NOI	Shining (feat. Beyoncé & Jay-Z)	DJ Khaled	386225	nan	1	83	new
84	6jrMVRReY24qzCfe1BRrww	What You Know	Two Door Cinema Club	385985	73	8	69	-11
85	6C7RJEIUDqKkJRZVWdkfkH	Stronger	Kanye West	381939	79	8	79	-6
86	69bp2EbF7Q2rqc5N3ylezZ	Sorry	Justin Bieber	379777	78	8	53	-8
87	5dNfHmqgr128gMY2tc5CeJ	Ignition - Remix	R. Kelly	379166	76	8	76	-11
88	4Hf7WnR761jpxPr5D46Bcd	Treat You Better	Shawn Mendes	378341	75	8	40	-13
89	1FUViuNSldssMIawrOXF2i	I Got You	Bebe Rexha	378070	84	8	84	-5
90	0QsvXIfqM0zZoerQfsI9lm	Don't Let Me Down	The Chainsmokers	377353	77	8	41	-13
91	6i0V12jOa3mr6uu4WYhUBr	Heathens	Twenty One Pilots	375872	74	8	48	-17
92	7of1slAJIWrXxP8ikAHxje	Miss You	James Hersey	369877	80	8	74	-12
