position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	05rJdH2MRLJ3sQoEUO78qs	Paradinha	Anitta	2855299	1	4	1	0
2	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	2231090	2	10	1	0
3	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	2070792	3	24	1	0
4	5gUFvcHTgDNthj7DmZl2L7	Sua Cara (feat. Anitta & Pabllo Vittar)	Major Lazer	1959013	nan	2	3	re-enter
5	1J0iYsJuVhqfDhBoSLuO9A	K.O.	Pabllo Vittar	1958668	8	9	5	3
6	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	1718480	10	25	1	4
7	06ZpMjkNdIDKVf3mK29UiC	Never Let Me Go	Alok	1662337	11	7	5	4
8	6pSYjx66rlqRmGGTHhnjCo	Fazer Falta	Mc Livinho	1632597	40	3	8	32
9	4FHw39Ke6pVt5tNKvLr4r3	Vidinha de Balada - Ao Vivo	Henrique & Juliano	1590455	9	20	5	0
10	1zhfU6YXa2pXUAQdG1NvBZ	Vai Embrazando	Mc Zaac	1558820	7	14	2	-3
11	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	1534200	5	21	3	-6
12	2evRcqkyzWqaD9DJtP2oaU	Rabetão	MC Lan	1473394	12	11	9	0
13	7KBfjlQ85Fqs2MCCvXSW0c	Bum Bum Tam Tam	MC Fioti	1456155	13	14	6	0
14	0u8aj0c4IxeVSLTUuuq9V5	Você Partiu Meu Coração	Nego do Borel	1414600	16	23	1	2
15	2d3TbSkAscvT3QRQalq6uT	Te Assumi Pro Brasil - Ao Vivo	Matheus & Kauan	1379684	15	25	6	0
16	1bUazU9SSOh02AdlOPeTvm	O Grave Bater	MC Kevinho	1376098	14	13	4	-2
17	4YV827A7aWVswtyt0eWoWM	Sorte Que Cê Beija Bem - Ao Vivo	Maiara & Maraisa	1344933	18	21	17	1
18	1e315r3zQjsng2z952ePQ1	Ninguém É de Ferro	Wesley Safadão	1317571	17	19	13	-1
19	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	1295975	6	2	6	-13
20	40bK2uosUmAS92c17n98xd	Acordando o Prédio	Luan Santana	1245240	19	20	8	-1
21	6gquljDBW7rE6mCBzmTRxo	Raspão - Ao Vivo	Henrique & Diego	1231417	23	25	18	2
