position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0EPxmvsG1BY5td4aTOkWBF	Deu Onda	MC G15	2649642	1	3	1	0
2	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	2254659	2	3	2	0
3	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	2008119	3	2	3	0
4	257tme6AhneIKAqVF1HTH4	Loka	Simone & Simaria	1565295	4	2	4	0
5	6m2LNopVJKsvBB9l7Z1rwn	Olha a Explosão	MC Kevinho	1394877	36	3	5	31
6	45wqPwIH4A5cr2IyyD4WKf	Eu Sei de Cor - Ao Vivo | Acústico	Marília Mendonça	1352922	5	3	4	-1
7	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	1331413	8	3	7	1
8	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	1301921	6	3	3	-2
9	2d3TbSkAscvT3QRQalq6uT	Te Assumi Pro Brasil - Ao Vivo	Matheus & Kauan	1275535	9	3	9	0
10	2CW04trIoYMbroZWDzPAjs	Medo Bobo - Ao Vivo	Maiara & Maraisa	1274776	7	3	5	-3
11	6zCqeUUqLb2CapBmVwAHll	Meu Coração Deu PT - Ao Vivo	Wesley Safadão	1162260	10	3	7	-1
12	4FxumkF81ICxITeqxx4nK9	Sim ou não (participação especial Maluma)	Anitta	1116696	12	3	10	0
13	2wFnRPjuqwNySFiK0Qfg8L	10% - Ao Vivo	Maiara & Maraisa	1110498	11	3	6	-2
14	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	1091669	13	3	11	-1
15	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	1090880	14	3	12	-1
16	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	1049929	17	3	16	1
17	0jIitZeIQRTaZgFQf2WpGK	Decide Aí - Na Praia / Ao Vivo	Matheus & Kauan	1006695	16	3	13	-1
18	6mICuAdrwEjh6Y6lroV2Kg	Chantaje (feat. Maluma)	Shakira	1005904	22	3	18	4
19	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	977252	nan	1	19	new
20	4pLwZjInHj3SimIyN9SnOz	Side To Side	Ariana Grande	965401	21	3	20	1
21	38MpAndIjGAyVdcC6npX95	Infiel - Ao Vivo	Marília Mendonça	953408	18	3	14	-3
22	000xYdQfIZ4pDmBGzQalKU	Eu, Você, O Mar e Ela	Luan Santana	941851	19	3	15	-3
23	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	930774	20	3	17	-3
24	1vvNmPOiUuyCbgWmtc6yfm	My Way	Calvin Harris	928214	23	3	23	-1
25	5SnQDj5REQVvAdSlhqkEcE	Malbec (Part. Dennis Dj) - Ao Vivo	Henrique & Diego	918786	26	3	25	1
26	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	906975	30	3	26	4
27	6vve9WKW5I7fQzkU8dNsUE	E Essa Boca Aí? - Ao Vivo	Bruninho & Davi	884586	25	3	21	-2
28	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	878634	28	3	28	0
29	2GfxgssRHvY1azHtaRqKoK	Paredes - Ao Vivo	Jorge & Mateus	875768	24	3	19	-5
30	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	868585	35	3	30	5
31	2Gvn46nwyQhUnQiFhlP7WX	Como Faz Com Ela - Ao Vivo	Marília Mendonça	828123	29	3	22	-2
32	4aAq1afusFG6jRiOSHQZvN	Tumbalatum	MC Kevinho	820303	34	3	26	2
33	2DAGCHu5aoo2FOjmtU9ojo	50 Reais	Naiara Azevedo	814931	27	3	16	-6
34	12wiyBZqQ3mOU7AfygXJCw	Homem de Família - Ao Vivo	Gusttavo Lima	812940	32	3	28	-2
35	41mt7YrfLrIc4EQJZFCJtw	Como É Que a Gente Fica - Ao Vivo	Henrique & Juliano	801072	33	3	25	-2
36	6SwI4OplF8m5NH8wHKIps8	O Nosso Santo Bateu - Na Praia / Ao Vivo	Matheus & Kauan	794248	31	3	23	-5
37	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	776680	40	3	37	3
38	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	773637	15	2	15	-23
39	4TZy1wLyHec06pwgFYDh1a	Mercy	Shawn Mendes	740397	51	3	39	12
40	4Hf7WnR761jpxPr5D46Bcd	Treat You Better	Shawn Mendes	727003	38	3	38	-2
41	3dRBzTOu9polrH9U6Vh2zw	Ou Some Ou Soma - Ao Vivo	Jorge & Mateus	704948	37	3	31	-4
42	04DwTuZ2VBdJCCC5TROn7L	In the Name of Love	Martin Garrix	703738	42	3	42	0
