position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	1507124	1	4	1	0
2	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	1314699	4	14	2	2
3	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1289064	3	13	1	0
4	0rTV5WefWd1J3OwIheTzxM	Talk	Khalid	1245219	6	7	4	2
5	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	1238510	2	7	1	-3
6	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	1132422	7	13	6	1
7	4kV4N9D1iKVxx1KLvtTpjS	break up with your girlfriend, i'm bored	Ariana Grande	1104299	5	7	2	-2
8	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	1091253	13	3	8	5
9	1DUSuNhF8P5vUGNPpQiZa5	My Bad	Khalid	1014948	10	3	9	1
10	4txc3txsIt81diMzGhrVPS	wish you were gay	Billie Eilish	981728	9	4	7	-1
11	7COXchtUOMd6uIT6HvmRaI	i'm so tired...	Lauv	978659	8	9	8	-3
12	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	957936	11	11	5	-1
13	4NzMOnvSJVNKF7nw5NkXIP	bury a friend	Billie Eilish	909311	14	9	2	1
14	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	871783	12	25	1	-2
15	5FXVrJhAOEEGhV6UonjE9N	7 Minutes	Dean Lewis	871771	nan	1	15	new
16	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	819861	15	25	5	-1
17	11cDEev79fPKi6uJCjUhu8	Who Do You Love	The Chainsmokers	810294	16	7	13	-1
18	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	809325	17	16	4	-1
19	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	754556	20	32	2	1
20	2H4gf1wLxvYreMj1jcaN0k	Be Alright	Dean Lewis	750346	nan	1	20	new
21	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	750122	19	9	11	-2
22	0TBFJanfWaByPIi3f7RR82	Waiting	KIAN	734215	23	17	13	1
23	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	733357	18	26	4	-5
24	6MjNilJCVKJq0LfFvo5jWJ	Fast	Juice WRLD	694285	22	3	22	-2
25	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	691804	24	7	6	-1
26	7eBqSVxrzQZtK2mmgRG6lC	Murder On My Mind	YNW Melly	680922	27	6	25	1
