position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1755070	1	3	1	0
2	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	1225284	2	3	2	0
3	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	1044054	9	2	3	6
4	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	976603	3	4	3	-1
5	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	882272	5	4	2	0
6	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	860573	4	4	1	-2
7	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	860481	7	4	5	0
8	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	813063	6	4	6	-2
9	4rex1k9pBVFaIVKBBssZzi	Chameleon	PNAU	784510	14	4	9	5
10	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	762856	8	4	3	-2
11	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	721655	11	4	7	0
12	5v9N8Rx3QsFvr50cxyQcA3	Love$ick	Mura Masa	720328	12	4	12	0
13	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	714934	10	4	8	-3
14	0jVPEBd4wyHupkTHwzQRyc	Stranger	Peking Duk	684566	13	4	11	-1
15	4nMlau89VAjmV7agkl7OY3	Fresh Eyes	Andy Grammer	654727	17	4	15	2
16	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	647916	25	4	16	9
17	4Q4jmPHwu0wrJvqrld0FQ6	I Would Like	Zara Larsson	646853	16	4	16	-1
18	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	641618	18	4	18	0
19	43jBqV3j3Xi1g6wO0bhIMd	Now and Later	Sage The Gemini	637398	20	4	19	1
20	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	634581	15	4	11	-5
21	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	601812	21	4	21	0
22	0prNGof3XqfTvNDxHonvdK	Scars To Your Beautiful	Alessia Cara	590789	19	4	19	-3
23	1PSBzsahR2AKwLJgx8ehBj	Bad Things (with Camila Cabello)	Machine Gun Kelly	574964	22	4	22	-1
24	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	573738	39	4	24	15
25	0L87MffumRNWrY2SNUFcvs	Cocoon	Milky Chance	567396	31	4	25	6
26	2XMTqoHHSH0lvuXrvIEdco	Capsize	FRENSHIP	564085	23	4	21	-3
27	7aV2mflaASUmGhCErm7kBO	The Mack	Nevada	544040	24	4	9	-3
28	343YBumqHu19cGoGARUTsd	Fake Love	Drake	526970	28	4	20	0
29	1D3ODoXHBLpdxolZRHWV1j	By Your Side	Jonas Blue	513589	32	4	29	3
30	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	493383	26	4	10	-4
31	1vvNmPOiUuyCbgWmtc6yfm	My Way	Calvin Harris	490717	34	4	24	3
32	1qOLh0tI7trd1zdDKxYZTe	Starving	Hailee Steinfeld	479073	35	4	23	3
33	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	478891	51	3	33	18
34	4vb4mFvYsr2h6enhjJsq9Y	Water Under the Bridge	Adele	473163	38	4	34	4
35	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	467539	30	4	14	-5
36	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	463808	27	4	13	-9
37	2rizacJSyD9S1IQUxUxnsK	All We Know	The Chainsmokers	458900	29	4	22	-8
38	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	455952	33	4	15	-5
39	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	453537	41	4	39	2
40	2bWrml86uwGVvznX8KKtwx	Catch 22 (feat. Anne-Marie)	Illy	440675	37	4	32	-3
