position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1403283	1	13	1	0
2	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	1257568	2	4	2	0
3	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	1101954	4	8	3	1
4	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1089580	3	7	1	-1
5	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	1003961	5	5	4	0
6	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	981486	7	3	6	1
7	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	929985	nan	1	7	new
8	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	885026	10	12	6	2
9	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	856753	9	10	9	0
10	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	853823	11	8	9	1
11	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	844916	nan	1	11	new
12	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	830015	8	15	1	-4
13	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	782790	12	12	6	-1
14	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	767847	14	14	13	0
15	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	760589	15	7	12	0
16	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	753535	18	28	16	2
17	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	733546	17	22	15	0
18	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	725866	19	7	18	1
19	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	708296	16	27	1	-3
20	1sCxVKWImDZSZKvG0U9B23	Bad Liar	Selena Gomez	693160	20	8	14	0
21	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	635685	22	17	4	1
22	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	633745	21	15	13	-1
23	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	622861	23	21	2	0
24	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	619663	27	15	24	3
25	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	602602	32	11	25	7
26	7i2DJ88J7jQ8K7zqFX2fW8	Now Or Never	Halsey	596933	nan	3	11	re-enter
27	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	594221	31	20	15	4
28	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	589308	24	20	3	-4
