position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1551286	2	2	1	1
2	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	1304043	1	6	1	-1
3	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1096223	11	4	3	8
4	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1077542	3	18	1	-1
5	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	971110	4	8	4	-1
6	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	895927	7	10	2	1
7	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	884530	6	11	3	-1
8	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	875357	5	8	2	-3
9	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	868503	12	3	9	3
10	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	847566	8	12	2	-2
11	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	832464	9	10	9	-2
12	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	818293	10	11	7	-2
13	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	797270	14	18	6	1
14	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	756584	13	12	5	-1
15	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	708362	17	11	15	2
16	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	692821	15	15	8	-1
17	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	655029	19	16	5	2
18	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	651649	20	5	18	2
19	64xJ1MMFxxK6osZxJH857T	Waves	Dean Lewis	640826	24	5	19	5
20	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	629509	21	14	20	1
21	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	614314	16	10	5	-5
22	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	612746	18	4	6	-4
23	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	608666	43	3	23	20
24	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	591666	22	5	16	-2
25	6SlJooJullmwjBsrnRNROA	Moments (feat. Gavin James)	Bliss n Eso	589163	27	6	25	2
26	1Eck97uRMlprKOOJN9oO1E	Good Life (with G-Eazy & Kehlani)	G-Eazy	587577	31	6	26	5
27	51PIvodunv6NmX5250zxAh	The Cure	Lady Gaga	582180	25	4	25	-2
28	1CnPYaKxTVb4LWOtiGOm0m	All Time Low	Jon Bellion	570894	23	19	12	-5
29	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	565363	28	19	5	-1
30	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	554151	51	6	30	21
31	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	548597	26	18	13	-5
32	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	547998	29	19	21	-3
33	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	526086	53	2	33	20
34	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	525444	41	13	34	7
35	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	519520	30	18	9	-5
36	000xQL6tZNLJzIrtIgxqSl	Still Got Time	ZAYN	512557	32	7	22	-4
37	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	493001	33	18	2	-4
38	2Ce5IyMlVRVvN997ZJjJJA	Selfish (feat. Rihanna)	Future	470795	34	11	24	-4
39	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	468703	42	4	22	3
40	4rex1k9pBVFaIVKBBssZzi	Chameleon	PNAU	454155	39	19	5	-1
41	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	448230	37	12	22	-4
42	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	448026	35	17	22	-7
43	6SwRhMLwNqEi6alNPVG00n	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	434032	36	4	12	-7
44	152lZdxL1OR0ZMW6KquMif	Location	Khalid	431771	38	9	37	-6
45	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	409810	46	19	8	1
