position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	1287515	10	19	1	9
2	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	1255464	1	3	1	-1
3	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	1238772	3	9	3	0
4	3HVr6jTVwBHBa2flM0eURR	Glorious (feat. Skylar Grey)	Macklemore	1180196	2	13	1	-2
5	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	1150402	4	4	3	-1
6	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	1137315	5	10	2	-1
7	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	1134239	nan	1	7	new
8	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	1100164	6	9	6	-2
9	19WjVVgXjdKXfLXoaDPwTM	...Ready For It?	Taylor Swift	1033921	nan	1	9	new
10	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	1003312	17	12	10	7
11	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	976266	13	15	11	2
12	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	975063	7	12	4	-5
13	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	948615	21	3	13	8
14	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	937641	8	17	7	-6
15	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	918107	9	13	2	-6
16	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	910389	16	5	16	0
17	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	896991	nan	1	17	new
18	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	884080	11	8	8	-7
19	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	881458	12	17	3	-7
20	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	839253	24	5	20	4
21	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	834090	14	10	7	-7
22	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	804947	19	10	18	-3
23	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	795222	18	22	1	-5
24	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	773231	27	5	24	3
25	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	769990	23	16	14	-2
26	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	759060	22	21	6	-4
27	31MkGwj0SWgZaTvEt5Hgxv	What About Us	P!nk	755607	20	5	20	-7
28	0jdny0dhgjUwoIp5GkqEaA	Praying	Kesha	741558	25	5	13	-3
29	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	716505	26	13	4	-3
30	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	714605	49	2	30	19
31	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	695829	31	19	9	0
32	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	679012	30	24	1	-2
33	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	675029	35	28	27	2
34	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	669211	34	7	29	0
35	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	661379	28	21	6	-7
36	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	652790	33	23	12	-3
37	7MUNNBJKYo3cdokp06wEOB	Lay It On Me	Vance Joy	639010	48	9	37	11
38	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	625599	32	3	29	-6
39	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	619456	39	20	22	0
