position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	1607881	1	9	1	0
2	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	1474073	2	11	2	0
3	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	1245568	3	17	2	0
4	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	1184085	4	17	4	0
5	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	1155205	7	8	5	2
6	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	1142302	5	6	5	-1
7	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	1070937	6	24	2	-1
8	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	1035256	nan	1	8	new
9	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	1016785	8	21	2	-1
10	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	999205	12	12	10	2
11	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	997246	9	5	8	-2
12	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	899344	11	5	4	-1
13	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	888956	13	9	13	0
14	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	825600	10	40	7	-4
15	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	811687	21	7	15	6
16	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	803884	16	20	9	0
17	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	803103	15	27	9	-2
18	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	800882	14	13	8	-4
19	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	779274	18	9	18	-1
20	2rE9TX3VQ0WNt7kziFhKep	Homemade Dynamite - REMIX	Lorde	744109	17	3	17	-3
21	2Za1AlJNvksouPPWbXpR2X	Good Old Days (feat. Kesha)	Macklemore	727153	19	11	16	-2
22	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	717358	28	12	22	6
23	7EI6Iki24tBHAMxtb4xQN2	Anywhere	Rita Ora	713770	27	7	23	4
24	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	691804	22	10	11	-2
25	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	682281	68	3	25	43
26	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	675549	20	31	1	-6
27	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	664392	50	6	27	23
28	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	663554	23	43	15	-5
29	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	654833	24	11	24	-5
30	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	612455	26	17	26	-4
31	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	599314	33	48	1	2
32	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	593343	25	11	4	-7
33	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	589297	30	22	2	-3
34	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	578348	29	16	3	-5
35	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	566786	34	29	7	-1
36	5uu28fUesZMl89lf9CLrgN	Feels Great (feat. Fetty Wap & CVBZ)	Cheat Codes	560806	32	8	32	-4
37	2nUJvBO87SkxCViQsLc9Zr	Man's Not Hot	Big Shaq	553864	36	9	36	-1
38	2MK8xQVIFA81r32V4E1MkT	Let You Down	Peking Duk	526300	38	8	38	0
39	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	523390	35	15	29	-4
40	7MUNNBJKYo3cdokp06wEOB	Lay It On Me	Vance Joy	511240	37	21	36	-3
41	7y9iMe8SOB6z3NoHE2OfXl	Bad At Love	Halsey	508243	39	16	38	-2
42	1LIbTjMdFP15jIXGkcICSU	Chateau	Angus & Julia Stone	500694	40	6	40	-2
43	6PKxFkewPt55P5ao5tVS5o	Go Bang	PNAU	496363	52	4	43	9
44	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	487489	41	40	27	-3
