position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1vVZLmZq8gN8pPCEBLjPvD	Mwaka Moon	Kalash	1119511	1	13	1	0
2	6A2s6o5DQGTs20XVqFsM8k	Désaccordé	Vald	971661	nan	1	2	new
3	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	927735	2	14	2	-1
4	1CYj9Yx8zrYvU93khXvmsA	Friday	Booba	848574	3	6	2	-1
5	2HdCh16tdPjle1rm80Y6q7	Reine	Dadju	848226	5	7	2	0
6	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	832585	4	21	4	-2
7	4s7OqcUEyLJ1RkbzBopRGt	Bling Bling	Kaaris	734840	10	10	7	3
8	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	730870	6	16	2	-2
9	3IQe7wqTyXxkqeMR8is76T	Tueurs	Damso	721049	11	6	6	2
10	6xqAP7kpdgCy8lERQHh29c	113	Booba	672438	9	6	2	-1
11	5SGoH6oXOUUWKpvuOzLEnM	Drapeau noir	Booba	624149	15	6	3	4
12	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	623376	33	4	12	21
13	1ywqGGNsfC9gditduk5hpZ	Petite fille	Booba	610135	13	6	1	0
14	2ogSMKrLQnICe1onHfr0rL	Catchu Catchu	Lartiste	587367	16	13	14	2
15	2r6C2IEw533mDs3sam5Zxx	Tuba Life	Niska	574939	19	16	2	4
16	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	560735	12	14	9	-4
17	2nY6MRHWpW0AGXMoGDJOjX	Réseaux	Niska	557504	8	16	1	-9
18	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	555024	24	4	13	6
19	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	550211	20	18	11	1
20	0bZXIae48CY5UZ6MKuNutR	Longue vie	Sofiane	533922	nan	1	20	new
