position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1vVZLmZq8gN8pPCEBLjPvD	Mwaka Moon	Kalash	1209615	1	12	1	0
2	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	1044774	2	13	2	0
3	1CYj9Yx8zrYvU93khXvmsA	Friday	Booba	884097	3	5	2	0
4	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	878723	5	20	4	1
5	2HdCh16tdPjle1rm80Y6q7	Reine	Dadju	865457	4	6	2	-1
6	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	788362	7	15	2	1
7	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	755257	20	52	1	13
8	2nY6MRHWpW0AGXMoGDJOjX	Réseaux	Niska	720055	12	15	1	4
9	6xqAP7kpdgCy8lERQHh29c	113	Booba	699770	8	5	2	-1
10	4s7OqcUEyLJ1RkbzBopRGt	Bling Bling	Kaaris	698243	10	9	9	0
11	3IQe7wqTyXxkqeMR8is76T	Tueurs	Damso	694087	6	5	6	-5
12	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	662354	13	13	9	1
13	1ywqGGNsfC9gditduk5hpZ	Petite fille	Booba	642607	9	5	1	-4
14	2NF8A7C6tICScdRaZ0BrEe	Katchi - Ofenbach vs. Nick Waterhouse	Ofenbach	633843	24	17	14	10
15	5SGoH6oXOUUWKpvuOzLEnM	Drapeau noir	Booba	619787	14	5	3	-1
16	2ogSMKrLQnICe1onHfr0rL	Catchu Catchu	Lartiste	608783	18	12	16	2
17	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	587179	26	23	17	9
18	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	575329	23	9	18	5
19	2r6C2IEw533mDs3sam5Zxx	Tuba Life	Niska	553047	21	15	2	2
20	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	549116	17	17	11	-3
21	7gmYDrNYV5AaTEnZo0yhtM	Tout va bien	Orelsan	538995	19	11	11	-2
22	06IYJV7Ed3FfpJurK7OIFG	Ridin'	Booba	532355	15	5	4	-7
23	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	530782	33	20	21	10
24	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	521615	22	3	13	-2
25	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	513729	27	15	14	2
26	3ldfGgw7IoLHbaqmspX3ME	De l'autre côté (feat. Nekfeu)	Ninho	494286	29	17	1	3
27	5uTod3SFov0HLe1QAPn960	Trône	Booba	493945	16	5	5	-11
28	4eUxD9V0Df1prftDNBpQ9Z	Noche	Lacrim	489519	25	7	2	-3
29	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	488443	40	26	3	11
30	6xcXAVbDuVT1pCsa2rmDHY	Mobali	Siboy	486651	31	27	7	1
31	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	484485	28	11	25	-3
32	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	478570	38	10	32	6
33	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	476676	44	3	33	11
34	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	461453	58	14	34	24
35	37YNulvDhyzULfhHycmhEl	Madre mia (feat. Ninho)	Sadek	460155	32	16	6	-3
36	2UZW9WOPXdxw9YMG1bebS8	Θ. Macarena	Damso	456788	36	36	1	0
37	6wN357SzlXezV5aJ2wzAPV	Caméléon	Maître Gims	453523	43	8	37	6
38	3alSzdz0U10gV2aXVigYkT	Par amour	Dadju	434911	37	6	17	-1
