position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	33868177	1	13	1	0
2	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	28702962	6	4	2	4
3	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	28003065	2	6	2	-1
4	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	25237319	3	3	3	-1
5	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	23519550	5	9	2	0
6	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	22782583	7	5	6	1
7	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	22246704	nan	6	3	re-enter
8	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	21588279	8	27	1	0
9	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	20799406	9	12	6	0
10	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	19926360	11	8	9	1
11	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	18946641	12	10	8	1
12	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	18542809	13	3	12	1
13	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	16881450	14	12	5	1
14	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	16712772	15	16	11	1
15	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	16281763	23	3	15	8
16	0XLOf9LhyazPX9Ld8jPiUq	Fetish (feat. Gucci Mane)	Selena Gomez	15364403	nan	1	16	new
17	4q8PHoRsPUB52LFylX8Ulz	More Than You Know	Axwell /\ Ingrosso	15042512	20	7	17	3
18	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	14580228	16	26	4	-2
19	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	14468355	17	20	8	-2
20	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	14310935	18	15	1	-2
21	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	14084781	19	21	2	-2
22	60a0Rd6pjrkxjPbaKzXjfq	In the End	Linkin Park	13819298	nan	1	22	new
23	0qYTZCo5Bwh1nsUFGZP3zn	Felices los 4	Maluma	13741882	21	12	17	-2
24	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	13594580	22	7	18	-2
25	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	13368017	24	25	20	-1
26	6De0lHrwBfPfrhorm9q1Xl	Me Rehúso	Danny Ocean	13320083	26	21	26	0
27	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	12982488	25	22	16	-2
28	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	12775049	28	15	25	0
29	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	12264278	34	10	29	5
30	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	12150154	32	7	30	2
31	5EnYT6F7wEcdege6mDHEfO	Signs	Drake	12139873	29	3	24	-2
32	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	12022787	27	18	13	-5
33	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	11943876	31	7	31	-2
34	2nLtzopw4rPReszdYBJU6h	Numb	Linkin Park	11641834	nan	1	34	new
35	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	11593498	nan	1	35	new
36	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	11508464	33	8	33	-3
37	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	11435031	38	7	37	1
38	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	11330071	35	17	11	-3
