position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	39007291	1	6	1	0
2	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	33129706	2	15	2	0
3	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	25971398	3	2	3	0
4	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	25351299	4	19	2	0
5	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	23390491	7	35	5	2
6	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	23240935	5	2	5	-1
7	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	22624883	10	6	7	3
8	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	21799030	6	4	4	-2
9	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	20173104	8	10	4	-1
10	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	19820539	11	5	10	1
11	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	19440029	9	14	8	-2
12	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	17081025	13	8	10	1
13	5b2QnYcT9rQIkhRWt4HztQ	Walk On Water (feat. Beyoncé)	Eminem	16925764	nan	1	13	new
14	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	16741304	12	27	5	-2
15	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	14907689	14	21	12	-1
16	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	14353588	15	8	15	-1
17	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	14186252	16	6	16	-1
18	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	13806367	17	43	1	-1
19	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	12843103	23	14	19	4
20	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	12828683	22	9	20	2
21	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	12742024	18	18	18	-3
22	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	12661035	21	19	3	-1
23	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	12572320	25	26	8	2
24	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	12431181	24	12	10	0
25	6Za3190Sbw39BBC77WSS1C	Criminal	Natti Natasha	12124234	nan	1	25	new
26	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	12092036	20	20	1	-6
27	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	11675022	19	7	10	-8
28	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	11449649	27	8	23	-1
29	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	11232843	29	41	20	0
30	1m69ELEgE6k5ZWsap40ozt	Se Preparó	Ozuna	11016485	nan	11	30	re-enter
31	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	10992301	26	8	14	-5
32	7fwXWKdDNI5IutOMc5OKYw	Mi Gente (feat. Beyoncé)	J Balvin	10404735	35	7	15	3
33	7JNh1cfm0eXjqFVOzKLyau	Mayores	Becky G	10392546	40	16	33	7
34	6De0lHrwBfPfrhorm9q1Xl	Me Rehúso	Danny Ocean	10378535	37	37	20	3
35	2Xqd0wUttjueBfdcltADOv	No Limit	G-Eazy	10172950	50	7	35	15
36	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	9844141	38	28	6	2
37	4dVpf9jZjcORqGTLUaeYj9	Plain Jane	A$AP Ferg	9811917	56	9	37	19
38	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	9780217	39	16	21	1
39	0Qh38w01QRXK6KHIv0e3hb	What About Us	P!nk	9711210	33	5	18	-6
40	1YZfcVLbbJwfizR5cDOp3q	MotorSport	Migos	9509243	34	3	34	-6
41	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	9434318	31	13	2	-10
42	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	9393687	48	3	42	6
43	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	9337816	41	12	15	-2
44	7DsX5K72fewVGb47qj7Tbg	Pray	Sam Smith	9322745	28	2	28	-16
45	5hcisvFMidkMJlElTO9Qmw	Sensualidad	Bad Bunny	9221392	93	2	45	48
46	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	9211976	42	23	29	-4
47	70lnL3QaSOIIyMa2X9aVRL	Perro Fiel (feat. Nicky Jam)	Shakira	9130643	51	6	47	4
48	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	9088260	43	16	15	-5
49	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	8941963	53	9	49	4
50	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	8913930	45	31	1	-5
51	2nUJvBO87SkxCViQsLc9Zr	Man's Not Hot	Big Shaq	8852949	61	6	51	10
52	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	8463328	58	4	52	6
53	4v094LQ9eF10k2O2Te2ngK	Too Much To Ask	Niall Horan	8358650	44	4	37	-9
54	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	8253670	55	3	54	1
55	7ofxPmTNMj2GP07g1VZa0O	Que Va	Alex Sensation	8180443	59	12	55	4
56	5u6vkDnOyaf8LsteDAj2ub	Ghostface Killers	21 Savage	7863524	36	3	36	-20
57	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	7841037	46	21	5	-11
58	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	7495180	49	12	1	-9
59	1XRgIKC5TPwo7nWGyKqgG0	I Get the Bag (feat. Migos)	Gucci Mane	7460453	54	5	45	-5
