position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0nbXyq5TXYPCO7pr3N8S4I	The Box	Roddy Ricch	10092329	7	3	1	6
2	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	9806687	10	23	2	8
3	696DnlkuDOXcMAnKlTgXXK	ROXANNE	Arizona Zervas	9691192	2	6	1	-1
4	2EjXfH91m7f8HiJN1yQg97	Rockin' Around The Christmas Tree	Brenda Lee	8624106	19	11	4	15
5	3hBXvHLlTHvnbwrPbeoyAj	Jingle Bell Rock	Bobby Helms	8361420	22	7	5	17
6	2Ec33AVlkTTq8BHFgBTdQs	Futsal Shuffle 2020	Lil Uzi Vert	7959941	1	2	1	-5
7	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	7519188	4	15	1	-3
8	1IcR6RlgvDczfvoWJSSY2A	It's the Most Wonderful Time of the Year	Andy Williams	7373863	30	2	8	22
9	4TnjEaWOeW0eKTKIEvJyCa	Falling	Trevor Daniel	7180944	8	6	6	-1
10	6Gg1gjgKi2AK4e0qzsR7sd	Bandit (with YoungBoy Never Broke Again)	Juice WRLD	7070611	6	12	2	-4
11	6Ozh9Ok6h4Oi1wUSLtBseN	BOP	DaBaby	7029005	9	13	3	-2
12	2FRnf9qhLbvw8fu4IBXx78	Last Christmas	Wham!	7019716	31	19	12	19
13	0lizgQ7Qw35od7CYaoMBZb	Santa Tell Me	Ariana Grande	6859985	26	13	13	13
14	4PS1e8f2LvuTFgUs1Cn3ON	The Christmas Song (Merry Christmas To You)	Nat King Cole	6820259	42	10	14	28
15	65Q2mv3UlVi9eO70OpsmSe	A Holly Jolly Christmas - Single Version	Burl Ives	6266059	43	16	15	28
16	3jjujdWJ72nww5eGnfs2E7	Adore You	Harry Styles	6175364	3	2	3	-13
17	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	5990239	12	12	1	-5
18	0lLdorYw7lVrJydTINhWdI	It's Beginning to Look a Lot like Christmas	Michael Bublé	5960157	45	17	18	27
19	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	5887468	15	21	10	-4
20	4kKdvXD0ez7jp1296JmAts	Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)	Frank Sinatra	5761121	59	5	20	39
21	6tjituizSxwSmBB5vtgHZE	Holly Jolly Christmas	Michael Bublé	5602917	50	12	21	29
22	3ZCTVFBt2Brf31RLEnCkWJ	everything i wanted	Billie Eilish	5597652	16	7	1	-6
23	4so0Wek9Ig1p6CRCHuINwW	White Christmas	Bing Crosby	5573038	58	15	23	35
24	7taXf5odg9xCAZERYfyOkS	Feliz Navidad	José Feliciano	5552799	62	14	24	38
25	7xapw9Oy21WpfEcib2ErSA	Mistletoe	Justin Bieber	5520221	46	12	25	21
26	6UelLqGlWMcVH1E5c4H7lY	Watermelon Sugar	Harry Styles	5152495	5	2	5	-21
27	3QzAOrNlsabgbMwlZt7TAY	Ballin' (with Roddy Ricch)	Mustard	5106482	33	21	20	6
28	0jiPKUSdsJNCxMPHjMqptk	Christmas (Baby Please Come Home)	Darlene Love	4937313	73	3	28	45
29	7Lbxvt42JsNSKVCaN63qhD	Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version	Paul McCartney	4931793	71	9	27	42
30	285pBltuF7vW8TeWk8hdRR	Lucid Dreams	Juice WRLD	4930406	13	55	3	-17
31	0sf12qNH5qcw8qpgymFOqD	Blinding Lights	The Weeknd	4905836	18	4	3	-13
32	3zJw3rugfpVrmBeDDnUYzy	Happy Xmas (War Is Over) - Remastered	John Lennon	4874096	80	14	32	48
33	57vxBYXtHMk6H1aD29V7PU	Heartless	The Weeknd	4852319	17	5	1	-16
34	0247StOpd3AkeBQzANX4Zf	Do They Know It's Christmas? - 1984 Version	Band Aid	4828596	81	10	22	47
35	3QiAAp20rPC3dcAtKtMaqQ	Blue Christmas	Elvis Presley	4735821	84	14	35	49
36	3yOlyBJuViE2YSGn3nVE1K	My Oh My (feat. DaBaby)	Camila Cabello	4714877	25	3	25	-11
37	2pXpURmn6zC5ZYDMms6fwa	It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)	Perry Como	4714134	79	8	37	42
38	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	4603582	24	32	6	-14
39	1iSqfoUFnQwV0QW1EfUit8	Suicidal	YNW Melly	4601276	55	5	39	16
40	3nAp4IvdMPPWEH9uuXFFV5	Underneath the Tree	Kelly Clarkson	4591039	69	9	40	29
41	2pnPe4pJtq7689i5ydzvJJ	Run Rudolph Run - Single Version	Chuck Berry	4498397	88	14	41	47
42	4rMWDm28mERZcRPc1f3yir	Santa Claus Is Coming To Town	The Jackson 5	4483031	92	4	42	50
43	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	4482839	27	18	4	-16
44	0RiRZpuVRbi7oqRdSMwhQY	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	4474150	29	15	8	-15
45	6Hj9jySrnFppAI0sEMCZpJ	Robbery	Juice WRLD	4463201	23	42	3	-22
46	3VyjsVV24RmBIbWJAeUJNu	No Idea	Don Toliver	4319260	40	4	40	-6
47	1lOe9qE0vR9zwWQAOk6CoO	Ransom	Lil Tecca	4011719	49	12	8	2
48	6WrI0LAC5M1Rw2MnX2ZvEg	Don't Start Now	Dua Lipa	3973162	38	8	7	-10
49	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	3968950	35	14	9	-14
50	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	3881933	54	39	1	4
51	2gwkD6igEhQbDQegRCcdoB	Suge	DaBaby	3876378	48	39	4	-3
