position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2UZW9WOPXdxw9YMG1bebS8	Θ. Macarena	Damso	1311264	1	7	1	0
2	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	944837	2	9	2	0
3	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	891875	3	23	1	0
4	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	754922	8	8	4	4
5	4fwtP5khM1iEoa6BP1QQsX	Chocolat (feat. Awa Imani)	Lartiste	699481	5	19	5	0
6	72Q0FQQo32KJloivv5xge2	I'm the One	DJ Khaled	687084	4	3	4	-2
7	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	677141	6	16	2	-1
8	03aduXwm6cTqO9bb4XFQ2b	Ε. Signaler	Damso	644983	10	7	5	2
9	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	634168	11	21	4	2
10	1E3zyoTHtJzsu5CjwIFIhY	Γ. Mosaïque solitaire	Damso	623567	12	7	4	2
11	57U26FwUclMqyZ5ylnPpw1	Α. Nwaar Is The New Black	Damso	611661	9	8	2	-2
12	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	600223	7	12	7	-5
13	7nKBxz47S9SD79N086fuhn	SUBEME LA RADIO	Enrique Iglesias	590832	18	12	13	5
14	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	579795	nan	1	14	new
15	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	556458	13	13	13	-2
16	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	545310	16	17	2	0
17	2KklXplRtxMsBYo474Es0w	Be Mine	Ofenbach	532395	22	22	7	5
18	0gn0krlJTSSZvnMxh2ITHY	Mon p'tit loup	Sofiane	522730	15	9	10	-3
19	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	515344	51	9	19	32
