position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1270012	1	3	1	0
2	0ban5QRXUveaKtQPGuaoQ9	Tchoin	Kaaris	754369	2	4	2	0
3	6x8j5V85ZJHtvOSjSamcVc	Afro Trap Pt. 7 (La puissance)	MHD	724028	3	4	3	0
4	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	705969	4	4	4	0
5	2Vd1vVQaBilW0O6nmU5BkH	Je m'en vais	Vianney	658134	11	4	5	6
6	4kKJ5CjwCtksszPMntho4N	Mauvaise graine	Nekfeu	612162	5	4	2	-1
7	0hNduWmlWmEmuwEFcYvRu1	Sunset Lover	Petit Biscuit	580654	10	4	7	3
8	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	552066	7	4	2	-1
9	58zsLZPvfflaiIbNWoA22O	Human	Rag'n'Bone Man	536190	6	4	6	-3
10	7abpmGpF7PGep2rDU68GBR	Tuesday	Burak Yeter	533513	34	4	10	24
11	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	529736	9	4	9	-2
12	2KiHXiqQA2dHiLfeSxtTeP	Bazardée	KeBlack	527950	13	4	12	1
13	11hj8c8BCRd5ND3CRhZSvt	Squa	Nekfeu	512885	8	4	4	-5
14	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	511760	28	3	6	14
15	5t9fmZx0pcNxLykKTv6eOe	Saturne	Nekfeu	482172	12	4	9	-3
16	1vvNmPOiUuyCbgWmtc6yfm	My Way	Calvin Harris	479821	14	4	6	-2
17	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	476491	17	4	17	0
18	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	470628	25	4	8	7
19	4GCIYE1x1TWJCChPkpy9by	Onizuka	PNL	465724	15	4	11	-4
20	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	462423	22	4	20	2
21	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	459196	27	4	21	6
22	6mICuAdrwEjh6Y6lroV2Kg	Chantaje (feat. Maluma)	Shakira	452879	18	4	18	-4
23	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	448471	51	2	23	28
24	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	443859	16	4	16	-8
25	6i0V12jOa3mr6uu4WYhUBr	Heathens	Twenty One Pilots	419336	21	4	17	-4
26	1iDQ2zCOU1uYeR8QcpqUZb	DKR	Booba	412181	20	4	20	-6
27	63z6p4gpgnpZprANkpBIHH	Infréquentables	Dosseh	399872	29	4	22	2
28	4TZy1wLyHec06pwgFYDh1a	Mercy	Shawn Mendes	392978	19	4	19	-9
29	6FK7DCwcQWWWG9VAT6ZGvz	Pop Corn	Boostee	389299	24	4	22	-5
30	6c12fBpCtuVIq8OFxT0A3S	Lordly (feat. Alex Aiono)	Feder	388477	26	4	18	-4
31	40vg7dPaClJHMf4KkvxVQK	Daniel Sam	Booba	376761	23	3	23	-8
32	6HViP4DVYa8gQtxLndmhwu	Aloha	Møme	373620	47	4	24	15
33	0lkQfsTMmtDA37tjjew9n0	Naha	PNL	365688	31	4	26	-2
34	6nxQdXa1uAL0rY72wPZu89	Love Me Now	John Legend	361914	38	4	34	4
35	0myHuhA1FkppaClYHRoxX0	6.45i	SCH	356302	33	4	23	-2
36	2Z8WuEywRWYTKe1NybPQEW	Ride	Twenty One Pilots	356234	30	4	19	-6
37	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	340530	35	4	1	-2
38	4qqArAiTPueDxIp7cf87h7	Final Song	MØ	337746	70	4	38	32
39	5ASacvNO76BB7Dxtp74qqz	Tout donner - Pilule violette	Maître Gims	330719	43	4	39	4
40	2rizacJSyD9S1IQUxUxnsK	All We Know	The Chainsmokers	330230	42	4	40	2
41	4Hf7WnR761jpxPr5D46Bcd	Treat You Better	Shawn Mendes	328296	46	4	41	5
42	0NUvPSk4VzBW0ClqgGxNRj	Vitrine	Vald	327905	nan	1	42	new
43	6bXd0YhKLCTvlLVc4tErH9	Tchikita	Jul	325928	37	4	26	-6
44	7xHWNBFm6ObGEQPaUxHuKO	The Greatest (feat. Kendrick Lamar)	Sia	325078	32	4	32	-12
45	5GhWx7Hzju2oRyhVY6k9QH	Blow	Kaaris	321348	44	4	41	-1
46	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	319126	54	4	35	8
47	6iTVIAqZpHmCK9jrpDyDVo	I Feel So Bad	Kungs	317000	88	2	47	41
48	5DA77EqppDmCTWGovd4oTP	Sex	Cheat Codes	311588	63	4	37	15
49	5jGuAvPX3Ufo55DIZlCaHq	Réalité augmentée	Nekfeu	310424	41	4	29	-8
50	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	307576	39	4	12	-11
51	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	293657	45	4	5	-6
52	6YHNKVx7gSsOX7xq6jaqeq	Humanoïde	Nekfeu	284898	48	4	34	-4
53	1rIKgCH4H52lrvDcz50hS8	Lush Life	Zara Larsson	281557	59	4	36	6
54	0sqOIwjQoaiEXcSgl8iqsi	Oblah	Gradur	278379	52	4	48	-2
55	00X2yv2vrtritPt2CZnUTZ	Bené	PNL	277477	55	4	51	0
56	5NZpY9WeWFtlHVgepfCamX	Dans la légende	PNL	274701	57	4	52	1
57	2hgzdQdnfWwtdpZbhZlV72	Ain't Your Mama	Jennifer Lopez	272418	65	4	40	8
58	2XMTqoHHSH0lvuXrvIEdco	Capsize	FRENSHIP	270027	69	4	58	11
59	63qapUS8yLKz0tb0eOgOTF	Million Eyes	Loïc Nottet	268718	79	3	59	20
60	5kkqEHDSAU5S4TgKQN1l9d	Galatée	Nekfeu	261528	53	4	43	-7
61	0JiVRyTJcJnmlwCZ854K4p	Alone	Alan Walker	260071	118	4	61	57
62	2KklXplRtxMsBYo474Es0w	Be Mine	Ofenbach	259682	188	2	62	126
63	1CUVN2kn7mW5FjkqXTR2W1	Perfect Strangers	Jonas Blue	257637	73	4	49	10
64	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	256382	76	4	64	12
65	5cbyl4wFM4UYnQGoA0dcAk	On m'appelle l'ovni	Jul	255790	50	4	42	-15
66	6AHgVddvpK6wQpifbtInW1	Avant tu riais	Nekfeu	251436	56	4	44	-10
67	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	249029	66	4	66	-1
68	24ZqZGoiSeKBYHf10Awj23	Ma meilleure amie	Vald	248797	nan	1	68	new
69	6A8dnC0xkiuWN4BshmTB2I	Oceans Away	A R I Z O N A	247360	80	3	69	11
70	4RhPtvcQqowlT2HSc00LxY	Poussière	Kaaris	246009	58	4	58	-12
71	783vFwxaUzpGYAOEcGok9w	Elle et l'autre	Jul	240451	64	4	62	-7
72	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	239251	61	4	21	-11
73	7nwhC8S5czxTRLhTKpKD9T	Megadose	Vald	239106	nan	1	73	new
74	43jBqV3j3Xi1g6wO0bhIMd	Now and Later	Sage The Gemini	235238	149	4	74	75
75	0v9yrgq9lNv5RJ3NPkCxmg	A Kele Nta	MHD	234437	86	4	75	11
76	0u6HzAVFUBiKslzPF9G9vd	Dis-moi que tu m'aimes	Ninho	232696	72	4	69	-4
77	2gcZZpnrxbShZPLKiNUVga	Esquimaux	Nekfeu	229639	62	4	53	-15
78	2KFtR068hGRpPFUs1msN4y	Je t'aime	Vald	229508	nan	1	78	new
79	5UOGzIMvxXyRZIWBbqDcpU	DA	PNL	226045	71	4	68	-8
80	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	218561	nan	1	80	new
81	5s3SBzT4zEYEITfzMoAyPm	Thibaut Courtois	Shay	217923	92	4	81	11
82	2sOrroHqKbYFP2MfHxhQMc	Cellophané	Rim'K	217344	78	4	74	-4
83	2H6dHxAxGq5oQ9EiinNpXT	Spirits	The Strumbellas	216475	104	2	83	21
84	3cNjgVBKTJ1SvKhunrCdVy	Please Don't Go	Joel Adams	214914	83	4	83	-1
85	6iwkDhmdFfXu9RpjXrgFhz	Mon Everest (feat. Marina Kaye)	Soprano	214331	84	4	80	-1
86	6OZh916QF8XNunWaP97WEZ	Fast Car	Jonas Blue	213693	90	4	65	4
87	04DwTuZ2VBdJCCC5TROn7L	In the Name of Love	Martin Garrix	213431	87	4	44	0
88	3fHXUNVKNZQ4WaUGLwWxHP	Paris c'est loin	Damso	211811	97	4	88	9
89	4neT20irorUPXEgNW5bPwv	Kid Cudi	Vald	211003	nan	1	89	new
90	2pJBdcNLUkEOk2EkA5FEEa	Si j'arrêtais	Vald	210689	nan	1	90	new
91	0xH4qR6s5TqdzMKRkloBnh	Le regard des gens	Nekfeu	207889	74	4	63	-17
92	6J4VvZ3pIit9KgFtUDniwm	Nekketsu	Nekfeu	206741	77	4	64	-15
93	4jgTc6njkNCMonjSUBz89V	Nador	Kaaris	205410	81	4	79	-12
94	3vGh7a3HDRjSsTarTW7NlG	Neo	Vald	204785	nan	1	94	new
95	3T99a7Uu1iMKGcGDtGO636	Acacia	Vald	204764	nan	1	95	new
96	0wHnH26dEP4HLFTgC1rFM0	Mula	Siboy	203414	49	2	49	-47
97	3zLMWD22TUiKZ3L6FPjiCL	Andale (feat. Gradur)	Sadek	202691	89	4	77	-8
98	1FUViuNSldssMIawrOXF2i	I Got You	Bebe Rexha	202634	103	2	98	5
99	3FsPgdqD4Tdvthc7xWiL9O	Totem	Vald	201835	nan	1	99	new
100	343YBumqHu19cGoGARUTsd	Fake Love	Drake	200977	85	4	85	-15
101	46jLy47W8rkf8rEX04gMKB	Wherever I Go	OneRepublic	200419	91	4	91	-10
102	3AbR9rS5iPPPG5F5TJtLMs	La Bise (feat. Brulux)	Sadek	199925	99	4	97	-3
103	0a5ClTPUJK0hYyXH0emy63	Commando	Niska	198449	94	4	88	-9
104	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	197257	109	4	104	5
105	0vXSYZOYs8I9bYumO0Y7td	Souviens-toi	Djadja & Dinaz	194499	75	3	75	-30
106	5zCO1EU3KpM2tsFaZdu9vq	Boyz N The Hood	Kaaris	188442	96	4	93	-10
107	2jBleFNl3YK8lyJc1OvxXt	Jusqu'au dernier gramme	PNL	188166	98	4	89	-9
108	2BYiWgDk243sjYEDjs2agc	Amnésie	Damso	185588	114	4	108	6
109	4S1ZmpEshXG3S0OLdodb1W	Skurt Cobain	Sneazzy	185546	95	4	95	-14
110	7oNsrG4PApB9DlpciKN5DL	L.D.S	Vald	185515	nan	1	110	new
111	4lLHbTSxQ5BMGfiLEParKm	Strip	Vald	183093	nan	1	111	new
112	6JV2JOEocMgcZxYSZelKcc	"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"	Justin Timberlake	183025	100	4	41	-12
