position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2xLGWmTEfHH9kxDNEGgMNc	Mwaka Moon	Kalash	1921812	nan	1	1	new
2	2nY6MRHWpW0AGXMoGDJOjX	Réseaux	Niska	1617682	1	3	1	-1
3	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	1481222	4	3	3	1
4	2r6C2IEw533mDs3sam5Zxx	Tuba Life	Niska	1320803	2	3	2	-2
5	1gI6FedOWXQ7aSj4FfEiGK	Medellín	Niska	1231740	3	3	3	-2
6	37YNulvDhyzULfhHycmhEl	Madre mia (feat. Ninho)	Sadek	921279	10	4	6	4
7	3ldfGgw7IoLHbaqmspX3ME	De l'autre côté (feat. Nekfeu)	Ninho	916719	6	5	1	-1
8	05k8JclzlJZuO6dmfFmFW6	Story X	Niska	903448	5	3	5	-3
9	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	862130	nan	1	9	new
10	1Zu1IfKUQsuhARjy6DmUGc	Dozo	Kaaris	840919	nan	1	10	new
11	35gJuqfvrdlCA2MmAtaD3J	Mamacita	Ninho	831151	7	5	3	-4
12	4fuhLKAuSxRY5OO2hwARlY	Caramelo	Ninho	829707	11	5	2	-1
13	0LMv3sc83AI7tJCkvSWPvO	Basique	Orelsan	805035	8	4	8	-5
14	4vEaXY95aExfle99vJgXzU	Je pense à toi	Hornet La Frappe	779060	9	2	9	-5
15	6xcXAVbDuVT1pCsa2rmDHY	Mobali	Siboy	677900	22	15	7	7
16	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	670198	20	14	3	4
17	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	666237	26	3	17	9
18	2UZW9WOPXdxw9YMG1bebS8	Θ. Macarena	Damso	642697	27	24	1	9
19	7y4ELJ02ZssUMSkJiTfq2o	Chasse à l'homme	Niska	630834	18	3	11	-1
20	4Ln4KAwk37peyCh2QpqYnP	Rose	Ninho	620767	16	5	5	-4
21	03aduXwm6cTqO9bb4XFQ2b	Ε. Signaler	Damso	604109	28	24	5	7
22	57cqTftDWbUEPhGXbDigZu	Snapchat	Niska	597885	14	3	9	-8
23	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	586718	30	8	14	7
24	3gO8sS8nMNuVwqMyJKRs3b	Versus	Niska	586187	15	3	8	-9
25	359buFCogBGX23Dgdqcrws	Ah bon ?	Niska	584882	13	3	6	-12
26	78DktVruMrKYyv6rjdKDMM	Elle m'a eu	Ninho	562599	23	5	6	-3
27	6fowps7eXfuZUjSfrp2AlQ	Twerk dans l'binks	Niska	549517	19	3	13	-8
28	60rndNMhEUgIR3G1uhlDwg	La wewer	Niska	549282	17	3	7	-11
29	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	539222	33	5	29	4
30	5lns1XJ9lTCMRBmqlhQDTZ	B.O.C	Niska	539030	25	3	16	-5
31	7dl9BHIXXkBb3zsgWjRchZ	Favélas	Niska	534582	21	3	14	-10
32	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	514493	35	11	24	3
33	4BwcvkALEWX18xXDgXSVb6	Amour X	Niska	513960	24	3	17	-9
34	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	510673	52	8	34	18
35	2fgk04HR0nlgNysfX7fKF0	Fume à fond	Lorenzo	489057	36	17	11	1
36	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	481773	51	16	4	15
37	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	472447	48	19	17	11
38	75UFzgBCaVwJJ4IVIaatpe	N. J Respect R	Damso	465055	50	24	9	12
39	54G8osRu1htBw1PQEkYIdL	Suis-moi	Alonzo	461705	40	7	5	1
40	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	448536	38	40	1	-2
41	4fB1rne6IrlH2Xk8YnIjA3	La Vache	Sadek	444898	37	4	24	-4
42	3aLSrx8qhssXrh5yjB6oy9	All Stars	Martin Solveig	439249	57	13	20	15
43	7sDshqjhKiysLt5gcXYoLo	Dommage	Bigflo & Oli	438890	53	10	43	10
44	1bPAaKRZSoBWBeeT0idULo	Gramme 2 peuf	Hornet La Frappe	434560	34	2	34	-10
45	6tiZhqx8IqDxCQXFit6tc0	Dead ça	Hornet La Frappe	431337	29	2	29	-16
46	2z0UxeFL42USbvokDnLwmp	H&M	Niska	428792	32	3	19	-14
47	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	425377	49	11	17	2
48	1Fv767CH5YFrjo6HwzHnpR	Laisse pas traîner ton fils (feat. Sofiane)	Ninho	424699	44	5	7	-4
49	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	408185	46	6	45	-3
50	3p4bezMTUHn0u1D8C1uJrz	Chino	Ninho	401592	39	5	7	-11
51	3xbPIl1dqCSbymBpBrNl73	Maghrébin	Hornet La Frappe	400033	31	2	31	-20
52	1E3zyoTHtJzsu5CjwIFIhY	Γ. Mosaïque solitaire	Damso	391259	61	24	4	9
53	4HeTbgW1dDHxE8LrNL5HDP	Lové (feat. Gradur)	Ninho	387416	42	5	10	-11
54	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	380906	82	8	40	28
55	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	373193	62	5	55	7
56	2jBleFNl3YK8lyJc1OvxXt	Jusqu'au dernier gramme	PNL	372116	56	39	18	0
57	3AqwdLkl62kRTE8TwXxeIM	Comme prévu	Ninho	371001	43	5	9	-14
58	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	362592	69	10	58	11
59	7fwXWKdDNI5IutOMc5OKYw	Mi Gente (feat. Beyoncé)	J Balvin	351299	58	2	58	-1
60	31MkGwj0SWgZaTvEt5Hgxv	What About Us	P!nk	346799	54	9	37	-6
61	26LK30839pwfdnTYnDUxU3	D.M.B	Niska	341361	41	3	21	-20
62	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	340919	68	9	34	6
63	0cW4qZevtGLVy7aejt6N3Y	Papa allo	Alonzo	340689	84	7	25	21
64	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	337234	89	17	2	25
65	0zx2ksnbLkPG1wrbnO0KrQ	En leuleu (feat. Niska)	Sadek	336198	64	4	42	-1
66	6flVMwes9WcpCyNGTTVJ2j	Mi Corazón	DJ Sem	335087	nan	1	66	new
67	04CbLJRm3XwOsGZt8mDqbj	Judy Moncada	Lacrim	329596	66	4	15	-1
68	2NF8A7C6tICScdRaZ0BrEe	Katchi - Ofenbach vs. Nick Waterhouse	Ofenbach	326766	76	5	68	8
69	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	325801	60	14	4	-9
70	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	319398	90	19	21	20
71	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	318686	67	8	47	-4
72	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	315261	104	36	46	32
73	7KBfjlQ85Fqs2MCCvXSW0c	Bum Bum Tam Tam	MC Fioti	312925	55	7	55	-18
74	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	309939	74	7	15	0
75	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	306793	110	2	75	35
76	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	304784	77	8	39	1
