position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	8779758	1	15	1	0
2	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	8641066	3	18	2	1
3	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	8509711	2	6	2	-1
4	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	8475915	4	3	4	0
5	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	7197459	5	9	2	0
6	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	7029814	6	17	1	0
7	5eqK0tbzUPo2SoeZsov04s	Bank Account	21 Savage	6616907	18	3	7	11
8	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	6317623	8	30	5	0
9	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	5767417	10	3	9	1
10	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	5492570	13	10	10	3
11	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	5386508	9	5	9	-2
12	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	5302826	25	4	12	13
13	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	5180414	15	10	13	2
14	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	5154422	11	30	9	-3
15	0XLOf9LhyazPX9Ld8jPiUq	Fetish (feat. Gucci Mane)	Selena Gomez	5114199	nan	1	15	new
16	152lZdxL1OR0ZMW6KquMif	Location	Khalid	5077631	12	30	9	-4
17	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	4616079	22	22	11	5
18	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	4611172	19	14	18	1
19	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	4585193	20	25	15	1
20	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	4570843	14	18	8	-6
21	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	4451426	24	13	7	3
22	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	4446570	16	15	2	-6
23	1e1JKLEDKP7hEQzJfNAgPl	Magnolia	Playboi Carti	4332500	21	14	12	-2
24	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	4268941	nan	6	8	re-enter
25	5EnYT6F7wEcdege6mDHEfO	Signs	Drake	4232812	23	3	14	-2
26	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	4167318	26	23	2	0
27	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	4126495	27	30	16	0
28	6p8NuHm8uCGnn2Dtbtf7zE	Slippery (feat. Gucci Mane)	Migos	4116295	28	26	21	0
29	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	3975206	32	12	29	3
30	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	3863541	39	8	30	9
31	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	3793612	29	30	3	-2
32	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	3773704	42	16	32	10
