position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	10777772	1	8	1	0
2	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	8825664	144	2	2	142
3	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	8391524	5	9	3	2
4	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	8026650	2	9	1	-2
5	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	7532158	3	2	3	-2
6	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	6923692	6	9	3	0
7	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	6727206	4	9	3	-3
8	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	6710236	8	9	8	0
9	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	6335750	nan	1	9	new
10	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	6292317	10	9	10	0
11	4Q3N4Ct4zCuIHuZ65E3BD4	Tunnel Vision	Kodak Black	6234631	25	2	11	14
12	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	6209037	7	7	4	-5
13	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	5992382	11	7	11	-2
14	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	5548227	nan	1	14	new
15	343YBumqHu19cGoGARUTsd	Fake Love	Drake	5501421	9	9	2	-6
16	7KOlJ92bu51cltsD9KU5I7	T-Shirt	Migos	5319840	12	7	6	-4
17	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	5242701	19	2	17	2
18	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	4688841	13	9	10	-5
19	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	4519864	21	4	19	2
