position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	18173497	1	2	1	0
2	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	8205606	3	5	2	1
3	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	7978976	2	25	1	-1
4	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	7538952	5	4	4	1
5	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	7125112	6	2	5	1
6	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	7001832	4	13	3	-2
7	1XRgIKC5TPwo7nWGyKqgG0	I Get the Bag (feat. Migos)	Gucci Mane	6224292	nan	1	7	new
8	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	6096404	7	8	2	-1
9	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	6080829	8	28	6	-1
10	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	5808842	16	11	10	6
11	2eAZfqOm4EnOF9VvN50Tyc	The Way Life Goes (feat. Oh Wonder)	Lil Uzi Vert	5522334	9	8	8	-2
12	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	5380535	12	42	5	0
13	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	5293371	10	8	3	-3
14	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	5223603	11	6	2	-3
15	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	5131363	13	3	11	-2
16	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	5107306	15	10	10	-1
17	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	4898605	21	18	17	4
18	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	4887446	14	29	1	-4
19	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	4736584	17	15	1	-2
20	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	4668202	nan	1	20	new
21	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	4661443	19	7	18	-2
22	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	4552250	20	22	9	-2
23	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	4367123	28	24	15	5
24	5yuShbu70mtHXY0yLzCQLQ	Go Flex	Post Malone	4332297	39	42	24	15
25	4dVpf9jZjcORqGTLUaeYj9	Plain Jane	A$AP Ferg	4318158	41	8	25	16
26	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	4292269	29	14	25	3
