position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	11780830	1	10	1	0
2	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	7675062	2	10	2	0
3	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	6929918	3	13	2	0
4	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	6517305	6	7	4	2
5	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	6487178	9	5	5	4
6	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	6324550	4	8	4	-2
7	2Xqd0wUttjueBfdcltADOv	No Limit	G-Eazy	6048045	7	14	5	0
8	3YU6vJbjYUG0tiJyXf9x5V	Him & I	G-Eazy	5768550	10	2	8	2
9	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	5734332	8	19	4	-1
10	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	5422626	13	6	3	3
11	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	5325337	14	9	11	3
12	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	5275038	16	16	2	4
13	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	5262314	12	12	3	-1
14	4dVpf9jZjcORqGTLUaeYj9	Plain Jane	A$AP Ferg	5047011	11	16	8	-3
15	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	4896792	15	8	5	0
16	1YZfcVLbbJwfizR5cDOp3q	MotorSport	Migos	4874323	22	7	9	6
17	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	4834275	5	2	5	-12
18	3ncgNpxLoBQ65ABk4djDyd	PICK IT UP (feat. A$AP Rocky)	Famous Dex	4800762	17	7	17	-1
19	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	4784328	19	33	1	0
20	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	4617229	23	50	5	3
21	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	4523970	20	32	13	-1
22	3wAI7MIQtTgwcRmwchPZBc	Go Legend (& Metro Boomin)	Big Sean	4522767	nan	1	22	new
23	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	4491737	30	37	1	7
24	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	4397009	18	36	6	-6
25	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	4217557	26	22	20	1
26	6NWl2m8asvH83xjuXVNsuG	Betrayed	Lil Xan	4186769	25	8	25	-1
27	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	4073452	24	6	9	-3
28	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	4063291	27	14	23	-1
29	3T7dNA7O8c3Axj5WyDNcH3	Rockin' Around The Christmas Tree - Single Version	Brenda Lee	4015986	35	4	29	6
30	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	4010867	28	18	10	-2
