position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	10456635	2	5	1	1
2	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	10243411	1	6	1	-1
3	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	8704702	7	6	3	4
4	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	7677509	4	6	4	0
5	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	6923350	5	4	4	0
6	343YBumqHu19cGoGARUTsd	Fake Love	Drake	6758416	3	6	2	-3
7	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	6002025	8	6	7	1
8	1MksGqIztTT6M9R1ErKVs8	No Favors	Big Sean	5932968	nan	1	8	new
9	7KOlJ92bu51cltsD9KU5I7	T-Shirt	Migos	5919933	6	4	6	-3
10	0Fv5N0cHBsl4bzCbollCAS	Moves	Big Sean	5491621	52	6	10	42
11	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	5353347	9	6	3	-2
12	5GFDrUTLGJix84sNhjCG0g	Caroline	Aminé	4797882	10	6	6	-2
13	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	4778112	12	6	10	-1
14	1PSBzsahR2AKwLJgx8ehBj	Bad Things (with Camila Cabello)	Machine Gun Kelly	4767506	11	6	9	-3
15	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	4619391	13	6	4	-2
16	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	4432962	15	6	15	-1
17	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	4300861	25	4	17	8
18	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	4204072	14	6	5	-4
19	6fwdbPMwP1zVStm8FybmkO	X (feat. Future)	21 Savage	3854719	17	6	17	-2
20	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	3832447	28	2	20	8
21	1CnPYaKxTVb4LWOtiGOm0m	All Time Low	Jon Bellion	3769398	18	6	18	-3
22	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	3744680	39	6	22	17
23	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	3728837	16	5	4	-7
24	7yyRTcZmCiyzzJlNzGC9Ol	Broccoli (feat. Lil Yachty)	DRAM	3668298	19	6	11	-5
25	4atJ40xfasjdM9ZF3p07BV	Halfway Off The Balcony	Big Sean	3604941	150	3	25	125
26	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	3485164	24	6	24	-2
27	1r0faljjM2b876iNoaDUh5	Sacrifices	Big Sean	3458572	nan	1	27	new
28	1jQsKN68yE94tMYml0wHMd	Jump Out The Window	Big Sean	3434228	nan	1	28	new
29	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	3403751	20	6	15	-9
30	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	3308159	22	6	20	-8
31	6mapJIPnQ23RTAevUoE0DL	Swang	Rae Sremmurd	3286089	31	6	31	0
32	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	3244969	34	6	32	2
33	3E2Zh20GDCR9B1EYjfXWyv	Weak	AJR	3233162	32	6	30	-1
34	4gmmRb6bZJffOOiww1JGTO	No Heart	21 Savage	3169384	23	6	20	-11
35	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	3088080	26	2	26	-9
36	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	3029824	51	6	36	15
37	204U3zjm9kkzX25Pr4Rdld	Kelly Price (feat. Travis Scott)	Migos	3020644	21	2	21	-16
38	6I6NX6tjGsxFAsIfGzY9lJ	Deja Vu	J. Cole	3008538	27	6	16	-11
39	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	2983102	nan	1	39	new
40	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	2966750	35	6	14	-5
41	5tFep7dXGd7vEJ668wTPux	Both (feat. Drake)	Gucci Mane	2932972	44	6	41	3
42	1u0MOgWF1bbylVxpJG2ZjB	Owe Me	Big Sean	2904029	nan	1	42	new
43	4ckuS4Nj4FZ7i3Def3Br8W	Sneakin’	Drake	2896925	42	6	24	-1
44	4F7A0DXBrmUAkp32uenhZt	Party Monster	The Weeknd	2884318	36	6	22	-8
45	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	2871909	40	6	13	-5
46	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	2843405	37	6	29	-9
47	6p8NuHm8uCGnn2Dtbtf7zE	Slippery (feat. Gucci Mane)	Migos	2802044	30	2	30	-17
48	1Bqxj0aH5KewYHKUg1IdrF	Some Kind Of Drug	G-Eazy	2780590	43	6	39	-5
49	5uDASfU19gDxSjW8cnCaBp	Chill Bill (feat. J. Davi$ & Spooks)	Rob $tone	2728410	38	6	19	-11
50	2pzuU8vLaG8W1P31X65ZP9	Voices In My Head/Stick To The Plan	Big Sean	2630289	nan	1	50	new
