position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	2992702	1	9	1	0
2	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	2744747	2	4	2	0
3	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	2409681	nan	1	3	new
4	56lBX2WHqfGuoeZxZvUnVj	Thunder	Imagine Dragons	2210103	6	3	4	2
5	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	2206741	5	10	5	0
6	72Q0FQQo32KJloivv5xge2	I'm the One	DJ Khaled	2155913	3	3	2	-3
7	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	1938056	4	8	4	-3
8	4xlrALxuaCf9yZBHJeTSG6	Mama	Jonas Blue	1878685	13	6	8	5
9	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	1806518	11	8	9	2
10	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	1802193	7	16	2	-3
11	3EB28IRRCjgvEpeOkdixlA	Papa	Bushido	1758913	nan	1	11	new
12	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	1737548	12	10	11	0
13	7vnEuDZTbPRu5ThYoMv7G0	Louis Louis	Kay One	1714202	8	4	8	-5
14	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	1684378	23	4	14	9
15	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1671330	9	23	1	-6
16	1sBhJGPUKrdRycgKxve70v	Hot2Touch	Felix Jaehn	1619969	18	5	16	2
17	7fUWZUNj5qbEuoL6K9947g	Heute mit mir	Nimo	1545762	nan	1	17	new
18	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	1540828	14	21	5	-4
19	1f3flfdU4VDM2OBDD2FMia	Little Hollywood	Alle Farben	1520516	16	10	13	-3
20	7nKBxz47S9SD79N086fuhn	SUBEME LA RADIO	Enrique Iglesias	1421086	20	15	18	0
21	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	1383023	15	15	3	-6
22	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	1369684	27	3	22	5
23	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	1338381	17	13	7	-6
24	5caMCe2gq8y72GVUEQEonQ	Unendlichkeit	Cro	1323200	21	2	21	-3
25	75o7z16lEhLQFk1B9GkbHG	Black Friday	Bushido	1294555	nan	1	25	new
26	4bPWDXpN6MlTZBedxega3X	No Roots	Alice Merton	1267601	19	20	8	-7
27	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1206769	24	16	4	-3
28	19j4zJpumhQ2v0FottwCdD	Sodom und Gomorrha	Bushido	1188858	nan	2	28	re-enter
29	7abpmGpF7PGep2rDU68GBR	Tuesday	Burak Yeter	1178956	nan	18	4	re-enter
30	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	1139028	26	17	2	-4
31	3H25ywsvlV0ZT2XSpSU7wk	Kontrollieren	RAF Camora	1137977	25	8	12	-6
32	4ZqYgipWXTGXBXF6FvOhwC	Moonwalk	Bushido	1134899	nan	1	32	new
33	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	1122386	31	11	31	-2
34	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	1106626	30	7	23	-4
35	39qlqpwVzRkQP6WsILfIB5	Murcielago	KC Rebell	1099170	nan	3	19	re-enter
36	5GPfIFxXgGtX0GenuJhYOZ	Echte Berliner	Bushido	1064425	nan	1	36	new
37	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	1059974	29	16	8	-8
38	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	1027092	32	17	8	-6
39	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	999614	71	3	39	32
40	2KklXplRtxMsBYo474Es0w	Be Mine	Ofenbach	981346	39	6	39	-1
41	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	976560	55	2	41	14
42	2habSXqcJGExM6JJyskY7O	Malibu	Miley Cyrus	966262	35	5	24	-7
43	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	953509	47	4	43	4
