position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5OHOykHs3Ct2pgbqod8uMD	Senorita	Kay One	2522532	2	2	1	1
2	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	2230735	1	8	1	-1
3	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	1927387	3	12	2	0
4	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	1760473	6	9	4	2
5	7y5chiQbuvviOYUfUmOPqo	Primo	RAF Camora	1701093	4	4	3	-1
6	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	1546159	5	4	3	-1
7	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	1531018	8	14	7	1
8	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	1519899	7	11	1	-1
9	1OmcAT5Y8eg5bUPv9qJT4R	rockstar	Post Malone	1494044	nan	1	9	new
10	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	1490963	10	6	10	0
11	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	1454043	17	6	11	6
12	06ieFuGkwHCOFP2cmOBmgb	Monica Bellucci	RIN	1400856	9	3	7	-3
13	36XNdtXaPIAfhOiyKIPpWl	Kleiner Cabrón	Veysel	1322270	22	3	13	9
14	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	1320796	11	5	7	-3
15	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	1306907	25	2	15	10
16	3HVr6jTVwBHBa2flM0eURR	Glorious (feat. Skylar Grey)	Macklemore	1292713	16	14	13	0
17	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	1251815	13	18	1	-4
18	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	1236151	36	2	18	18
19	7McVnXcGdaVAzjKpN1BWPb	Bon Voyage	Miami Yacine	1235358	12	10	5	-7
20	51WUacrCkukxCgym463uNN	Wohin willst du	Gestört aber GeiL	1232912	15	9	6	-5
21	31MkGwj0SWgZaTvEt5Hgxv	What About Us	P!nk	1231157	18	6	18	-3
22	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	1181894	14	11	4	-8
23	1SkeK7yhwSkCUkbAG9604j	Telefon	Dardan	1155801	nan	1	23	new
24	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	1137248	19	6	19	-5
25	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	1109474	21	18	2	-4
26	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	1106105	20	18	7	-6
27	7fUWZUNj5qbEuoL6K9947g	Heute mit mir	Nimo	1060930	24	15	8	-3
28	0V9cosR5jWa4fr2koARmhD	Summer Air	ItaloBrothers	1048629	29	2	28	1
29	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	1040656	27	17	14	-2
30	6HxFJbQahRd5rWQ752D710	Lambo Diablo GT (feat. Nimo)	Capo	1040640	28	12	18	-2
31	5Rw35kLemvSdxXmpQveQ7B	GottSeiDank	Trettmann	1024645	166	2	31	135
32	27XVTa9Eb2nO6lhhY5SbTl	Knöcheltief	Trettmann	1007192	35	7	32	3
33	7HR5qYGKtzopXoN0CdMirL	Yakuza	Veysel	1001483	nan	1	33	new
34	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	973534	43	3	34	9
35	00xBJ1IJSkErFWuuHxLPoP	unendlichkeit - Main Edit	Cro	972875	23	2	23	-12
36	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	971190	26	14	2	-10
37	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	970667	30	13	18	-7
38	0XfOi87h82i09rQjWYG0Bm	Instruction (feat. Demi Lovato & Stefflon Don)	Jax Jones	946711	33	9	27	-5
39	2NWZiXyRdKEolP8QrjBGmp	Andere Liga	RAF Camora	922331	31	4	15	-8
40	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	921934	46	16	40	6
41	5cV34hcKf632Ry0avUxx5k	Bros	RIN	917117	34	3	26	-7
42	3aLSrx8qhssXrh5yjB6oy9	All Stars	Martin Solveig	915338	38	9	36	-4
43	6mw02h3qbWmuq2bJCRjRAe	Millionär	187 Strassenbande	896617	37	10	1	-6
44	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	890601	32	22	9	-12
45	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	867047	40	37	1	-5
46	1R8eM53yWnjsfiWktgObe7	Burden Down	Micar	829514	39	19	20	-7
47	607TgBgbTvP8CTgIHN0R6q	Nice Girl 2.0	Ufo361	810216	45	14	15	-2
48	7FpW9V6XATqH6z7jhqQjlp	Olé Olé	Capital Bra	798927	47	6	47	-1
