position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	2421914	1	12	1	0
2	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	2349785	2	3	2	0
3	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	2335008	3	7	3	0
4	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	2262839	4	7	2	0
5	4xlrALxuaCf9yZBHJeTSG6	Mama	Jonas Blue	2203491	6	9	5	1
6	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	2164643	5	4	3	-1
7	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	2110414	7	13	5	0
8	7fUWZUNj5qbEuoL6K9947g	Heute mit mir	Nimo	2011258	8	4	8	0
9	4q8PHoRsPUB52LFylX8Ulz	More Than You Know	Axwell /\ Ingrosso	2009964	13	6	9	4
10	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	1900561	10	7	10	0
11	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1746069	9	6	2	-2
12	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	1683180	11	11	4	-1
13	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	1666482	12	11	9	-1
14	5caMCe2gq8y72GVUEQEonQ	Unendlichkeit	Cro	1589514	14	5	14	0
15	607TgBgbTvP8CTgIHN0R6q	Nice Girl 2.0	Ufo361	1541880	16	3	15	1
16	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	1517503	15	13	11	-1
17	1sBhJGPUKrdRycgKxve70v	Hot2Touch	Felix Jaehn	1514813	17	8	13	0
18	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1434872	19	26	1	1
19	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	1347241	26	6	19	7
20	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	1336696	18	19	2	-2
21	7vnEuDZTbPRu5ThYoMv7G0	Louis Louis	Kay One	1335380	20	7	8	-1
22	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	1317557	21	24	5	-1
23	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	1268534	24	6	22	1
24	39qlqpwVzRkQP6WsILfIB5	Murcielago	KC Rebell	1262195	23	6	19	-1
25	1f3flfdU4VDM2OBDD2FMia	Little Hollywood	Alle Farben	1248238	22	13	13	-3
26	3caMfJGFp53NAH2TuigdNj	Hunter	Galantis	1248029	27	9	26	1
27	7nKBxz47S9SD79N086fuhn	SUBEME LA RADIO	Enrique Iglesias	1216097	25	18	18	-2
28	6HxFJbQahRd5rWQ752D710	Lambo Diablo GT (feat. Nimo)	Capo	1126528	nan	1	28	new
29	2KklXplRtxMsBYo474Es0w	Be Mine	Ofenbach	1102337	30	9	29	1
30	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	1067530	31	18	3	1
31	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1050270	33	19	4	2
32	07TAUihsoCBnLWWXuZYUyw	Sowieso - Radio Version	Mark Forster	1017286	41	8	32	9
33	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	1014222	28	19	16	-5
34	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	1000394	29	16	7	-5
35	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	992372	35	7	35	0
36	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	972094	38	5	36	2
37	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	970063	34	14	31	-3
38	7abpmGpF7PGep2rDU68GBR	Tuesday	Burak Yeter	965346	37	21	4	-1
