position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0bAkKNCQfWkexHFn7fIKns	In My Feelings	Drake	1778966	10	2	1	9
2	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	1691534	1	4	1	-1
3	36ONiya0OANYknz0GgJmwB	Don’t Matter To Me	Drake	1469868	2	2	2	-1
4	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1403097	3	4	3	-1
5	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1324004	4	11	1	-1
6	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	1237438	7	8	6	1
7	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1128637	15	8	7	8
8	3nc420PXjTdBV5TN0gCFkS	Ocean (feat. Khalid)	Martin Garrix	1099727	13	4	8	5
9	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	1055611	6	17	3	-3
10	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	1023142	11	12	5	1
11	2Vx8E3K5icPZR7OCklWBXX	Nonstop	Drake	978246	5	2	5	-6
12	0HVv5bEOiI9a0QfgcASXpX	Nice For What	Drake	946317	9	2	9	-3
13	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	917370	16	11	9	3
14	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	904404	19	8	14	5
15	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	899638	18	8	15	3
16	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	887261	21	16	14	5
17	3BZkEOJwKUYRlkLWZB1izC	Fire	Peking Duk	878221	25	9	17	8
18	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	855110	17	8	4	-1
19	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	846945	53	2	19	34
20	2VWbHHhWnMzKWPUs4IEEW9	God's Plan	Drake	825146	8	2	8	-12
21	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	805539	20	14	6	-1
22	6Hgh47WXVKtXN5zGOu0hjI	OTW	Khalid	767285	26	12	10	4
23	18W92Zm1KjLCbUIszOhpkD	I Wanna Know (feat. Bea Miller)	NOTD	764682	37	13	23	14
24	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	761764	27	14	12	3
25	1ZEm9cJC05rawV2tptNfTS	Bed (feat. Ariana Grande)	Nicki Minaj	708816	31	4	20	6
26	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	694489	46	5	26	20
27	1quuqraz6z6RusyJZtyDcm	Just Friends	Hayden James	668329	39	11	20	12
28	1v1IXPXl73Z7zy6f5tUa9n	Emotionless	Drake	665475	12	2	12	-16
