position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	150380	1	6	1	0
2	7pcTLUekZJQnzDOUDuExVJ	打上花火	DAOKO	113183	2	6	1	0
3	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	102359	4	6	1	1
4	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	90530	6	6	4	2
5	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	89115	5	6	4	0
6	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	81209	7	5	6	1
7	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	81008	8	6	5	1
8	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	80448	nan	1	8	new
9	5SE57ljOIUJ1ybL9U6CuBH	DNA	BTS	79553	3	3	3	-6
10	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	77858	10	6	7	0
11	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	74577	13	6	11	2
12	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	73463	11	6	6	-1
13	2gasr6aemUqZIBBN05EO03	My Boo	Shota Shimizu	73167	16	6	13	3
14	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	73149	17	6	14	3
15	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	70917	9	4	5	-6
16	4m8ayeTlVnsYAtR42NhDqZ	WanteD! WanteD!	Mrs. GREEN APPLE	70743	15	6	10	-1
17	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	70736	12	6	10	-5
18	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	68352	19	6	13	1
19	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	67216	21	4	18	2
20	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	66068	23	6	20	3
21	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	65577	22	6	21	1
22	1OmcAT5Y8eg5bUPv9qJT4R	rockstar	Post Malone	65529	32	3	22	10
23	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	64717	18	6	7	-5
24	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	64576	31	6	24	7
25	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	64268	28	6	25	3
26	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	62872	24	6	24	-2
27	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	62809	30	6	15	3
28	40cPkRjw5aLQIOjaqgUVnB	RAIN	SEKAI NO OWARI	61852	25	3	25	-3
29	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	61286	49	6	29	20
30	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	61061	20	6	8	-10
31	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	60323	26	6	26	-5
32	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	58793	33	6	27	1
33	0PAyiPTz8gL0udQnSasc5G	TT - Japanese ver.	TWICE	58618	34	6	12	1
34	6PO8T4qt3FHfauSs98zO9j	Dream	Shota Shimizu	57986	37	6	34	3
35	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	56388	42	6	26	7
36	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	55855	44	6	28	8
37	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	55632	36	6	24	-1
38	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	55439	39	6	25	1
39	7vwXjDrZT2mqiFynlEwwgG	さよならの前に	AAA	54362	47	6	39	8
40	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	54239	27	6	16	-13
41	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	53626	38	2	38	-3
