position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1954634	1	11	1	0
2	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	1596632	2	2	2	0
3	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1362824	nan	5	1	re-enter
4	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	1252488	4	12	3	0
5	6Na5uKk5SsqZimk0hAWo8y	Signs	Drake	1137729	nan	1	5	new
6	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	1010338	5	13	1	-1
7	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	968286	6	14	5	-1
8	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	896705	7	3	5	-1
9	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	799365	9	23	7	0
10	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	798503	8	6	8	-2
11	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	761519	20	18	11	9
12	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	745852	10	10	7	-2
13	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	733678	11	25	1	-2
14	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	709863	13	10	10	-1
15	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	699764	28	6	15	13
16	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	695492	12	8	12	-4
17	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	682490	nan	1	17	new
18	1sCxVKWImDZSZKvG0U9B23	Bad Liar	Selena Gomez	631659	14	6	9	-4
19	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	627422	15	19	3	-4
20	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	616188	19	26	19	-1
21	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	602739	16	18	6	-5
22	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	577486	24	15	1	2
23	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	562853	22	5	22	-1
24	2habSXqcJGExM6JJyskY7O	Malibu	Miley Cyrus	560677	21	7	7	-3
25	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	553049	23	11	2	-2
26	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	551714	26	4	23	0
27	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	544402	27	9	27	0
28	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	539593	nan	14	6	re-enter
29	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	528901	31	6	29	2
30	4xlrALxuaCf9yZBHJeTSG6	Mama	Jonas Blue	520644	35	8	30	5
31	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	517161	29	19	2	-2
32	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	505749	18	18	14	-14
33	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	502382	32	26	8	-1
34	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	500472	34	19	2	0
35	6LOCAhFzZiavHcLJucLuDy	Don't Quit (feat. Travis Scott & Jeremih)	DJ Khaled	499708	nan	1	35	new
36	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	499277	33	23	22	-3
37	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	469121	36	9	18	-1
38	152lZdxL1OR0ZMW6KquMif	Location	Khalid	468904	39	21	29	1
39	6kig1UFggPUyZBCvXD3Wod	No Complaints	Metro Boomin	468745	nan	1	39	new
40	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	465736	42	21	31	2
41	4q8PHoRsPUB52LFylX8Ulz	More Than You Know	Axwell /\ Ingrosso	463828	45	4	41	4
42	4gqMQftUs22F8pOGVn5Acr	Reminding Me	Shawn Hook	453934	40	7	40	-2
43	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	451574	43	9	19	0
44	0lMbuWUpfTWhEmOKxppEau	Rollin (feat. Future & Khalid)	Calvin Harris	442040	nan	3	25	re-enter
45	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	441900	30	15	22	-15
46	2kVHAQKVtczchKctctzbtK	Swish Swish	Katy Perry	436554	41	4	33	-5
47	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	429273	65	6	47	18
48	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	414035	44	12	40	-4
49	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	413881	49	9	38	0
50	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	388695	46	26	9	-4
51	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	386048	37	13	33	-14
52	2bjwRfXMk4uRgOD9IBYl9h	Portland	Drake	384917	47	15	4	-5
53	6p8NuHm8uCGnn2Dtbtf7zE	Slippery (feat. Gucci Mane)	Migos	381244	60	22	53	7
54	1e1JKLEDKP7hEQzJfNAgPl	Magnolia	Playboi Carti	378770	56	9	53	2
55	7LEydI5NfjY6mZfKwYIptZ	Down	Fifth Harmony	370011	54	4	52	-1
56	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	368830	53	5	53	-3
57	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	368575	55	5	55	-2
58	6UjfByV1lDLW0SOVQA4NAi	Gyalchester	Drake	357242	50	15	6	-8
59	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	348633	58	26	55	-1
60	1nX9KhK3Fff27SnrIor2Yb	4 AM	2 Chainz	343711	52	2	52	-8
61	6Q2FftbUG530lCtBI74bMH	Drowning (feat. Kodak Black)	A Boogie Wit da Hoodie	338635	57	12	54	-4
62	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	337105	51	24	11	-11
63	6XOYVSmNDjKUNMXooU4s4z	No Vacancy	OneRepublic	307715	62	9	54	-1
64	4IWAyPf1KMq7JCyGeCjTeH	Whatever It Takes	Imagine Dragons	303696	136	4	64	72
65	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	303592	59	12	14	-6
66	6H0AwSQ20mo62jGlPGB8S6	It's A Vibe	2 Chainz	297180	63	8	63	-3
67	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	287610	67	26	6	0
68	6SwRhMLwNqEi6alNPVG00n	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	286941	66	11	3	-2
69	4Q3N4Ct4zCuIHuZ65E3BD4	Tunnel Vision	Kodak Black	286786	64	19	18	-5
70	51PIvodunv6NmX5250zxAh	The Cure	Lady Gaga	285121	48	11	27	-22
71	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	282195	71	17	4	0
72	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	277752	68	26	7	-4
73	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	275506	76	26	3	3
74	7KOlJ92bu51cltsD9KU5I7	T-Shirt	Migos	274312	69	24	10	-5
75	6mapJIPnQ23RTAevUoE0DL	Swang	Rae Sremmurd	269961	73	26	45	-2
76	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	268075	74	11	8	-2
77	12o6dxWGk29uIAP3OWY0pM	Homemade Dynamite	Lorde	264665	96	2	77	19
78	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	262574	79	26	12	1
79	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	258496	77	26	1	-2
80	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	245981	75	26	3	-5
81	37F0uwRSrdzkBiuj0D5UHI	Reminder	The Weeknd	242148	85	26	40	4
82	343YBumqHu19cGoGARUTsd	Fake Love	Drake	241482	87	26	2	5
83	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	240228	82	24	2	-1
84	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	238860	80	26	2	-4
85	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	237856	84	26	5	-1
86	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	233186	88	26	8	2
87	6dVZCbi9CYtD9LjAHXRjIG	Mask Off (feat. Kendrick Lamar) - Remix	Future	232438	nan	1	87	new
88	7qs2GAglLWfxEfmO8u2u0A	High Without Your Love	Loote	231147	90	7	88	2
89	59J5nzL1KniFHnU120dQzt	wokeuplikethis*	Playboi Carti	223611	95	10	89	6
