position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	1806341	1	6	1	0
2	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	1158150	2	15	2	0
3	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	1022324	4	6	3	1
4	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	959549	3	2	3	-1
5	5b2QnYcT9rQIkhRWt4HztQ	Walk On Water (feat. Beyoncé)	Eminem	908307	nan	1	5	new
6	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	849253	6	2	6	0
7	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	828516	5	4	4	-2
8	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	793065	12	37	8	4
9	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	745110	8	14	6	-1
10	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	725091	9	29	2	-1
11	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	714286	11	24	8	0
12	4dVpf9jZjcORqGTLUaeYj9	Plain Jane	A$AP Ferg	685555	23	12	12	11
13	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	683871	10	5	10	-3
14	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	672669	13	8	5	-1
15	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	672011	17	3	15	2
16	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	660949	16	8	12	0
17	5u6vkDnOyaf8LsteDAj2ub	Ghostface Killers	21 Savage	634514	7	3	7	-10
18	790MhTXPFrYkrqCKvpg4t1	Wanted You (feat. Lil Uzi Vert)	NAV	621308	nan	1	18	new
19	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	614525	20	12	5	1
20	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	612200	14	10	6	-6
21	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	610964	19	9	19	-2
22	1YZfcVLbbJwfizR5cDOp3q	MotorSport	Migos	599421	15	3	14	-7
23	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	581992	21	19	1	-2
24	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	556758	22	16	5	-2
25	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	543906	18	7	11	-7
26	2Xqd0wUttjueBfdcltADOv	No Limit	G-Eazy	543168	35	10	26	9
27	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	524789	31	10	27	4
28	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	520341	25	8	25	-3
29	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	502287	28	21	21	-1
30	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	497391	27	43	7	-3
31	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	495492	26	6	26	-5
32	1XRgIKC5TPwo7nWGyKqgG0	I Get the Bag (feat. Migos)	Gucci Mane	488331	29	5	16	-3
33	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	457601	32	33	1	-1
34	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	457329	30	19	23	-4
35	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	448783	33	26	17	-2
36	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	445359	42	26	15	6
37	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	440544	40	14	34	3
38	2nUJvBO87SkxCViQsLc9Zr	Man's Not Hot	Big Shaq	435283	43	6	38	5
39	7fwXWKdDNI5IutOMc5OKYw	Mi Gente (feat. Beyoncé)	J Balvin	434943	34	7	20	-5
40	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	398222	44	45	1	4
41	7DsX5K72fewVGb47qj7Tbg	Pray	Sam Smith	397713	24	2	24	-17
42	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	393668	38	12	13	-4
43	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	382494	51	3	43	8
44	2Za1AlJNvksouPPWbXpR2X	Good Old Days (feat. Kesha)	Macklemore	381542	45	8	44	1
45	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	380597	41	20	3	-4
46	0CokSRCu5hZgPxcZBaEzVE	Glorious (feat. Skylar Grey)	Macklemore	373142	36	8	14	-10
47	6p8NuHm8uCGnn2Dtbtf7zE	Slippery (feat. Gucci Mane)	Migos	365581	46	42	36	-1
48	42CeaId2XNlxugDvyqHfDf	Candy Paint	Post Malone	359552	57	4	48	9
49	69Naniu2KjKjaQOBUagE8U	Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX	Lorde	348705	49	7	41	0
50	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	344273	50	30	7	0
51	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	334890	48	31	1	-3
52	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	323278	47	13	2	-5
53	0Qh38w01QRXK6KHIv0e3hb	What About Us	P!nk	322449	52	5	21	-1
54	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	321477	56	46	50	2
55	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	316221	59	38	11	4
56	6NWl2m8asvH83xjuXVNsuG	Betrayed	Lil Xan	305531	89	4	56	33
57	3ojTJaonfkL96iIWa47SU3	Questions	Chris Brown	302762	63	3	57	6
58	38yBBH2jacvDxrznF7h08J	Slow Hands	Niall Horan	300253	58	4	33	0
59	7AQim7LbvFVZJE3O8TYgf2	Fuck Love (feat. Trippie Redd)	XXXTENTACION	298165	66	12	34	7
60	0tdCy39PgWN8LFWu34ORn3	Rap Saved Me	21 Savage	288210	37	3	37	-23
61	3ncgNpxLoBQ65ABk4djDyd	PICK IT UP (feat. A$AP Rocky)	Famous Dex	287657	124	3	61	63
62	0tDfp0vFR95Gg6Mrhza3lX	Call It What You Want	Taylor Swift	282820	39	2	39	-23
63	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	281566	74	41	31	11
64	19WjVVgXjdKXfLXoaDPwTM	...Ready For It?	Taylor Swift	281033	92	10	11	28
65	5yuShbu70mtHXY0yLzCQLQ	Go Flex	Post Malone	280096	64	37	49	-1
66	152lZdxL1OR0ZMW6KquMif	Location	Khalid	278916	68	41	29	2
67	1Qg9jWGDkKAGZXj5v2OG59	Wait	Maroon 5	275589	nan	1	67	new
68	40oKW22ZNNkEdZLJTScaQI	Roll In Peace (feat. XXXTENTACION)	Kodak Black	275257	61	13	55	-7
69	7y9iMe8SOB6z3NoHE2OfXl	Bad At Love	Halsey	274971	84	13	66	15
70	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	274957	65	12	1	-5
71	3OJq3VFyNrU0INcTwPyjbD	Bali (feat. Nav)	88GLAM	274570	nan	1	71	new
72	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	272873	73	26	7	1
73	4knL4iPxPOZjQzTUlELGSY	Rake It Up	Yo Gotti	265997	81	3	73	8
74	1WIZiOuNO3woKfdlSK2gNn	Transportin'	Kodak Black	262686	67	12	51	-7
