position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	2250591	1	3	1	0
2	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	1000450	2	12	2	0
3	5tz69p7tJuGPeMGwNTxYuV	1-800-273-8255	Logic	857023	3	26	2	0
4	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	841774	4	3	4	0
5	2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	794834	6	5	5	1
6	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	789227	7	8	6	1
7	7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	766187	8	11	6	1
8	5Gd19NupVe5X8bAqxf9Iaz	Gorgeous	Taylor Swift	753106	nan	1	8	new
9	0mel2N9Ws9r4yLQn5QE21Y	Too Good At Goodbyes - Edit	Sam Smith	751243	5	7	1	-4
10	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	715869	10	7	6	0
11	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	700680	11	21	11	0
12	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	692929	15	5	12	3
13	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	687986	9	13	5	-4
14	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	687146	12	16	1	-2
15	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	675141	14	4	11	-1
16	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	672967	13	9	5	-3
17	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	664951	17	34	8	0
18	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	664320	19	2	18	1
19	1XRgIKC5TPwo7nWGyKqgG0	I Get the Bag (feat. Migos)	Gucci Mane	601343	16	2	16	-3
20	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	588098	20	40	7	0
21	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	565536	23	18	21	2
22	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	564774	30	6	22	8
