position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	1847471	1	4	1	0
2	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1328559	54	2	2	52
3	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	1256120	2	2	2	-1
4	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1187869	4	16	1	0
5	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	1138983	5	10	3	0
6	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	1068312	7	6	1	1
7	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	917616	9	10	2	2
8	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	895275	17	5	8	9
9	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	855891	11	10	2	2
10	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	853065	13	9	6	3
11	6SwRhMLwNqEi6alNPVG00n	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	835979	3	2	3	-8
12	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	817556	15	17	8	3
13	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	802810	25	3	13	12
14	1EaKU4dMbesXXd3BrLCtYG	ELEMENT.	Kendrick Lamar	747008	6	2	6	-8
15	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	744650	20	9	6	5
16	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	703245	8	2	8	-8
17	2bjwRfXMk4uRgOD9IBYl9h	Portland	Drake	656281	21	6	4	4
18	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	652829	22	17	9	4
19	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	633575	26	15	11	7
20	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	609626	nan	1	20	new
21	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	581733	30	9	21	9
22	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	575404	34	6	22	12
23	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	550352	31	8	4	8
24	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	545051	33	14	24	9
25	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	541622	32	12	18	7
26	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	535265	29	3	14	3
27	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	530397	23	15	2	-4
28	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	530044	35	17	10	7
29	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	514841	37	10	14	8
30	4Q3N4Ct4zCuIHuZ65E3BD4	Tunnel Vision	Kodak Black	505189	38	10	18	8
31	4iYRa2btalAzPZoSYfROqF	XXX. FEAT. U2.	Kendrick Lamar	504828	14	2	14	-17
32	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	491338	44	13	7	12
33	7mldq42yDuxiUNn08nvzHO	Body Like A Back Road	Sam Hunt	491138	40	12	31	7
34	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	489507	39	13	15	5
35	4BHSjbYylfOH5WAGusDyni	YAH.	Kendrick Lamar	480161	10	2	10	-25
36	152lZdxL1OR0ZMW6KquMif	Location	Khalid	475351	42	12	29	6
37	6UjfByV1lDLW0SOVQA4NAi	Gyalchester	Drake	472497	41	6	6	4
38	6IZvVAP7VPPnsGX6bvgkqg	PRIDE.	Kendrick Lamar	452585	16	2	16	-22
39	51PIvodunv6NmX5250zxAh	The Cure	Lady Gaga	446913	75	2	39	36
40	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	443802	45	17	6	5
41	000xQL6tZNLJzIrtIgxqSl	Still Got Time	ZAYN	429898	56	5	28	15
42	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	428860	49	17	7	7
43	2XlHu0HcujBCkWMdIAvrqt	Blem	Drake	428004	36	6	3	-7
44	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	426810	46	17	5	2
45	2LTlO3NuNVN70lp2ZbVswF	FEEL.	Kendrick Lamar	425992	12	2	12	-33
46	06FCvd7rrRcF3DdvWH5Isp	LUST.	Kendrick Lamar	420578	18	2	18	-28
47	2Ce5IyMlVRVvN997ZJjJJA	Selfish (feat. Rihanna)	Future	417970	48	9	30	1
48	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	411063	50	3	36	2
49	343YBumqHu19cGoGARUTsd	Fake Love	Drake	409362	47	17	2	-2
50	0wfbD5rAksdXUzRvMfM3x5	The One	The Chainsmokers	407940	43	4	16	-7
51	7KOlJ92bu51cltsD9KU5I7	T-Shirt	Migos	402027	52	15	10	1
52	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	389396	55	8	16	3
53	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	381123	57	17	29	4
54	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	377324	61	4	54	7
55	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	Migos	375718	53	17	3	-2
56	5LYQSNHZxEA880URXFHg6h	Lust for Life (with The Weeknd)	Lana Del Rey	374092	nan	1	56	new
57	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	362786	51	17	3	-6
58	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	360195	58	17	2	0
59	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	348686	60	17	8	1
60	1Eck97uRMlprKOOJN9oO1E	Good Life (with G-Eazy & Kehlani)	G-Eazy	346714	70	4	60	10
61	6Q2FftbUG530lCtBI74bMH	Drowning (feat. Kodak Black)	A Boogie Wit da Hoodie	345696	73	6	61	12
62	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	342616	59	17	1	-3
63	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	332023	78	14	57	15
64	23luOrEVHMfoX0AhfbQuS6	FEAR.	Kendrick Lamar	323215	24	2	24	-40
65	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	318597	nan	1	65	new
66	4ARPvK8DHLwt4oX65ZAFMw	Look At Me!	XXXTENTACION	317468	62	8	52	-4
67	6mapJIPnQ23RTAevUoE0DL	Swang	Rae Sremmurd	316760	69	17	45	2
68	042x9bsUBWW2fJgJ6fUh61	Not Going Home	DVBBS	315435	66	17	33	-2
69	6mORGLOz79w6VsCRLWYYuK	The Night We Met	Lord Huron	314922	89	3	69	20
70	3Q3myFA7q4Op95DOpHplaY	do re mi	blackbear	311354	96	3	70	26
71	5p3NP9mQblDsVJLdfNZJ3I	GOD.	Kendrick Lamar	308137	27	2	27	-44
72	3E2Zh20GDCR9B1EYjfXWyv	Weak	AJR	299006	63	17	28	-9
73	0y9uTzK9cNKSAEHnpeRG8C	DUCKWORTH.	Kendrick Lamar	298636	28	2	28	-45
74	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	290375	65	16	2	-9
75	1n4jwRVXdkK2U34nBDUKKT	BLOOD.	Kendrick Lamar	290369	19	2	19	-56
76	6gBFPUFcJLzWGx4lenP6h2	goosebumps	Travis Scott	289182	85	17	76	9
77	5pvVAwQbuFoR7LkcicrKnk	Obsession (feat. Jon Bellion)	Vice	288702	81	5	77	4
78	0WCEaydwN65cvwaW8aqptF	History	Olivia Holt	281833	79	15	78	1
79	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	279154	71	7	62	-8
80	1xznGGDReH1oQq0xzbwXa3	One Dance	Drake	278956	74	17	12	-6
81	05KOgYg8PGeJyyWBPi5ja8	Free Smoke	Drake	274184	64	6	5	-17
82	0pSBuHjILhNEo55xK1zrRt	Rolex	Ayo & Teo	266928	76	12	55	-6
83	6n3HGiq4v35D6eFOSwqYuo	Teenage Fever	Drake	266048	67	6	12	-16
84	6CfrYuD3YRDYdYvH9jNtXY	No Long Talk	Drake	264128	68	6	7	-16
85	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	261068	80	8	80	-5
86	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	259632	91	3	86	5
87	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	250106	72	11	5	-15
88	3QWjljChcOMkRDYSzF33Qr	Whippin (feat. Felix Snow)	Kiiara	245626	133	2	88	45
89	76Y0gxtTxN0FyDCYh5qYQj	Get Right Witcha	Migos	239740	100	13	51	11
90	7y6c07pgjZvtHI9kuMVqk1	Get It Together	Drake	235648	77	6	8	-13
91	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	233221	87	17	57	-4
92	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	222651	83	17	21	-9
93	6cPyTS0Kk2sc4xQwC93kOg	Break Up Every Night	The Chainsmokers	218543	115	3	49	22
94	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	213349	86	8	8	-8
95	7zxRMhXxJMQCeDDg0rKAVo	Some Way	NAV	213196	110	10	27	15
96	2jTujnt0y344ai1rNOywgr	KMT	Drake	213090	88	6	13	-8
97	76gUmNLXGQVOsGhfcshkFP	Madiba Riddim	Drake	212601	84	6	9	-13
98	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	211768	82	17	23	-16
99	4F7A0DXBrmUAkp32uenhZt	Party Monster	The Weeknd	211075	103	17	24	4
100	2KvHC9z14GSl4YpkNMX384	Do Not Disturb	Drake	208288	107	6	28	7
101	7cGFbx7MP0H23iHZTZpqMM	Everybody	Logic	208186	95	4	67	-6
102	1qOLh0tI7trd1zdDKxYZTe	Starving	Hailee Steinfeld	207518	102	17	18	0
103	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	203302	90	8	11	-13
104	3FiE2d325mIOc4YjkSLVJR	Everyday	Ariana Grande	202657	94	9	86	-10
105	37F0uwRSrdzkBiuj0D5UHI	Reminder	The Weeknd	202551	124	17	40	19
106	6fwdbPMwP1zVStm8FybmkO	X (feat. Future)	21 Savage	202333	114	17	39	8
107	0PU6tnyfo19DRCM7g5ISl4	Devotion - SMLE Remix	Coleman Hell	200625	117	8	105	10
108	20dP2DaMHIAmwWAbp7peSr	pick up the phone	Young Thug	199708	127	17	65	19
109	0v9Wz8o0BT8DU38R4ddjeH	No Problem (feat. Lil Wayne & 2 Chainz)	Chance the Rapper	198579	108	17	63	-1
110	5PfTI3zrQbZEWcQdycMqJM	Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)	Young Thug	197382	105	2	105	-5
111	1CnPYaKxTVb4LWOtiGOm0m	All Time Low	Jon Bellion	196535	112	17	14	1
112	0FuTx2s3YH1ppmtiM6l0zI	September Song	JP Cooper	194867	111	8	104	-1
113	2f9LSU0aBW04w6KL26DW8r	Come Closer	WizKid	194831	113	4	80	0
114	4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	194453	116	17	6	2
115	5uDASfU19gDxSjW8cnCaBp	Chill Bill (feat. J. Davi$ & Spooks)	Rob $tone	193304	126	17	42	11
116	2pq9pe4fR25v736ZXa8IRn	Wild One	Lucky Rose	193275	139	5	116	23
117	0Fv5N0cHBsl4bzCbollCAS	Moves	Big Sean	192979	132	17	26	15
118	7yyRTcZmCiyzzJlNzGC9Ol	Broccoli (feat. Lil Yachty)	DRAM	190818	120	17	23	2
119	0QsvXIfqM0zZoerQfsI9lm	Don't Let Me Down	The Chainsmokers	189744	118	17	42	-1
120	2aksifNn5ph8igDOkPBA02	Love On The Brain	Rihanna	186855	122	17	58	2
121	5qbcsZMwL0x46sX7VO37Ye	Up	NAV	186807	nan	4	121	re-enter
122	77lGafvlU68CeHgB2pkHC9	At My Best (feat. Hailee Steinfeld)	Machine Gun Kelly	186576	121	6	65	-1
123	3EmmCZoqpWOTY1g2GBwJoR	Just Hold On	Steve Aoki	185551	93	17	16	-30
124	5hx4FpDZOnDVYlyoG3rMks	Peek A Boo	Lil Yachty	183682	125	2	124	1
125	5GFDrUTLGJix84sNhjCG0g	Caroline	Aminé	183474	123	17	20	-2
126	2jfCy43LsFbCQoB6HyetlY	Let Me Love You	SJUR	182770	138	14	74	12
127	60APt5N2NRaKWf5xzJdzyC	Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)	Calvin Harris	182672	109	4	66	-18
128	6fujklziTHa8uoM5OQSfIo	Black Beatles	Rae Sremmurd	182668	128	17	7	0
129	1FUViuNSldssMIawrOXF2i	I Got You	Bebe Rexha	181611	92	17	37	-37
130	0xl1w2q4VLojeXp4JfazPL	Sacrifices	Drake	181309	104	6	15	-26
131	17Fd6Yb7mSbinKG8LoWfFl	I Took A Pill In Ibiza - Seeb Remix	Mike Posner	178058	141	17	50	10
132	5MFzQMkrl1FOOng9tq6R9r	Don't Wanna Know	Maroon 5	177552	101	17	11	-31
133	51ChrwmUPDJvedPQnIU8Ls	Dive	Ed Sheeran	177390	119	8	9	-14
134	2fkeWbM6iqTw7oGHTYm2lw	4422	Drake	177299	106	6	14	-28
135	5YYjsDIxJKpVgNLkPpBmRA	Up	Desiigner	177148	153	3	135	18
136	4gqMQftUs22F8pOGVn5Acr	Reminding Me	Shawn Hook	176056	nan	1	136	new
137	4TZy1wLyHec06pwgFYDh1a	Mercy	Shawn Mendes	175714	148	17	24	11
138	4pLwZjInHj3SimIyN9SnOz	Side To Side	Ariana Grande	175206	131	17	19	-7
139	4ZJPwET9Jrgpkqi4Vo3Yg8	Bad Bitch (feat. Ty Dolla $ign)	Bebe Rexha	173621	151	2	139	12
140	3pndPhlQWjuSoXhcIIdBjv	What They Want	Russ	173070	149	17	86	9
141	0w5Bdu51Ka25Pf3hojsKHh	Hard Times	Paramore	171733	nan	1	141	new
142	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	171719	137	17	16	-5
143	3mRcWCyteY2133a7xVMrYw	Comin Out Strong (feat. The Weeknd)	Future	169282	130	9	38	-13
144	6DNtNfH8hXkqOX1sjqmI7p	Cold Water (feat. Justin Bieber & MØ)	Major Lazer	168422	142	17	22	-2
145	60xaS8mYBKUW4VQQ666N0T	All Night (feat. Knox Fortune)	Chance the Rapper	167201	97	8	82	-48
146	4Hf7WnR761jpxPr5D46Bcd	Treat You Better	Shawn Mendes	164806	160	17	41	14
147	1KeZgPUr54C8iz3FjqzVoz	Young	The Chainsmokers	164444	134	3	81	-13
148	6i0V12jOa3mr6uu4WYhUBr	Heathens	Twenty One Pilots	163889	144	17	33	-4
