position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	31141447	1	7	1	0
2	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	28504613	2	10	2	0
3	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	25628187	7	10	3	4
4	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	24186683	9	4	4	5
5	6FRLCMO5TUHTexlWo8ym1W	Girls Like You (feat. Cardi B)	Maroon 5	22991407	22	2	5	17
6	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	22947293	12	4	6	6
7	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	22242487	8	8	2	1
8	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	21875945	4	10	1	-4
9	3qnoOm4fwZPBS116f5hpgF	All Mine	Kanye West	20184391	3	2	3	-6
10	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	19937217	21	4	10	11
11	3V8UKqhEK5zBkBb6d6ub8i	Te Boté - Remix	Nio Garcia	19386348	11	9	8	0
12	55S2PQgSMYAhgoTCcGCDfw	Youngblood	5 Seconds of Summer	19124843	17	9	12	5
13	6T8cJz5lAqGer9GUHGyelE	God's Plan	Drake	18965691	nan	1	13	new
14	39N9RPD9MRb5WmoLzNzPeA	X	Nicky Jam	18307466	13	15	4	-1
15	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	17092203	15	7	2	0
16	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	15531699	19	18	4	3
17	0b9oOr2ZgvyQu88wzixux9	This Is America	Childish Gambino	15188649	14	6	1	-3
18	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	14876622	26	13	18	8
19	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	14563525	40	4	19	21
20	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	14405289	27	12	20	7
21	4RVbK6cV0VqWdpCDcx3hiT	Reborn	KIDS SEE GHOSTS	14166009	nan	1	21	new
22	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	14123079	25	7	8	3
23	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	Lil Baby	14033298	24	4	12	1
24	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	13857837	32	8	24	8
25	7ycWLEP1GsNjVvcjawXz3z	Praise The Lord (Da Shine) (feat. Skepta)	A$AP Rocky	13341403	41	3	25	16
26	45Egmo7icyopuzJN0oMEdk	Love Lies (with Normani)	Khalid	13091387	28	17	11	2
27	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	12981088	35	7	27	8
28	54oMZ3blwWwuPN4wEoG5mk	I'm Upset	Drake	12772129	31	3	28	3
29	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	12433737	30	16	6	1
30	6Bg7MznA9X0dIhlAsLyBYj	Ghost Town	Kanye West	11905161	6	2	6	-24
31	2r4JRwcbIeuAzWjH4YXlLs	Yikes	Kanye West	11836224	5	2	5	-26
32	21YnmkSDhUkmkkni22Svc4	In My Blood	Shawn Mendes	11768151	29	3	14	-3
33	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	11736895	34	18	6	1
34	2ijef6ni2amuunRoKTlgww	Sin Pijama	Becky G	11662830	42	7	34	8
35	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	11563915	33	24	4	-2
36	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	11193884	52	4	36	16
37	4F1yvJfQ7gJkrcgFJQDjOr	Playinwitme (feat. Kehlani)	KYLE	11132620	37	4	28	0
38	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	11100954	38	21	9	0
39	3aUFrxO1B8EW63QchEl3wX	Feel The Love	KIDS SEE GHOSTS	10791284	nan	1	39	new
40	6JyEh4kl9DLwmSAoNDRn5b	4th Dimension	KIDS SEE GHOSTS	10673015	nan	1	40	new
41	6jA8JUuPCGYjFcgw0AoM5T	Me Niego (feat. Ozuna & Wisin)	Reik	10672415	45	17	22	4
42	5SwEgzUFDHwpWHKrbnP32Z	Youth feat. Khalid	Shawn Mendes	10532044	36	3	21	-6
43	6Hgh47WXVKtXN5zGOu0hjI	OTW	Khalid	10499163	43	8	24	0
44	1gm616Plq4ScqNi7TVkZ5N	Call Out My Name	The Weeknd	10402273	44	11	1	0
45	10Igtw8bSDyyFs7KIsKngZ	Freaky Friday (feat. Chris Brown)	Lil Dicky	10135716	39	13	7	-6
46	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	10124468	48	13	3	2
47	6xTU6B6nFwKKTSZ9ySXS80	Remind Me to Forget	Kygo	9779528	46	13	29	-1
48	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	9014903	47	39	18	-1
49	4QtiVmuA88tPQiCOHZuQ5b	1, 2, 3 (feat. Jason Derulo & De La Ghetto)	Sofia Reyes	8977046	50	17	31	1
50	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	8964799	49	22	1	-1
51	7oHkit3F3vimtsBbnZkU0G	Fire	KIDS SEE GHOSTS	8925211	nan	1	51	new
52	7GRTrWsP3yo2Fx8umJfA1X	Freeee (Ghost Town Pt. 2)	KIDS SEE GHOSTS	8762738	nan	1	52	new
53	3H2JThgdBxezwj1wwafQS8	All Girls Are The Same	Juice WRLD	8504254	60	4	53	7
54	6U2NuJILEOEpW2tVCuqKHb	Dura - Remix	Daddy Yankee	8415565	58	7	52	4
55	6mAz8D1TmlTuef90dbNIiZ	Plug Walk	Rich The Kid	8296952	62	11	19	7
56	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	8289610	54	73	1	-2
57	7uzmGiiJyRfuViKKK3lVmR	Mine	Bazzi	8210932	57	9	16	0
58	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	7952337	53	49	2	-5
59	2I3dW2dCBZAJGj5X21E53k	Kids See Ghosts	KIDS SEE GHOSTS	7882877	nan	1	59	new
60	3pWcj8hxj3fsb9TDAcMpEl	Somebody	The Chainsmokers	7833530	68	8	58	8
61	6IaieqiCVvsNvEt6Y7yOFa	Ball For Me (feat. Nicki Minaj)	Post Malone	7828333	61	7	15	0
62	6n4U3TlzUGhdSFbUUhTvLP	Walk It Talk It	Migos	7808268	59	20	22	-3
63	3GCdLUSnKSMJhs4Tj6CV3s	All The Stars (with SZA)	Kendrick Lamar	7799120	55	16	3	-8
64	0VKkyBKCXyR99navhVRqcP	La player (Bandolera)	Zion & Lennox	7797361	65	13	64	1
65	4kUZvXB3LC3an3HX6h0s17	Cudi Montage	KIDS SEE GHOSTS	7762996	nan	1	65	new
66	083Qf6hn6sFL6xiOHlZUyn	I'll Be There	Jess Glynne	7730507	75	6	66	9
67	19MBk3PbNFE36wqIqkMq9H	La Cintura	Alvaro Soler	7508665	81	5	67	14
68	0Y4hwUppbGc8aIBmiTz30A	Familiar	Liam Payne	7439980	69	8	57	1
69	5Y9fnynLlIvqtM710MHzfz	Síguelo Bailando	Ozuna	7363853	67	24	43	-2
70	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	7345806	66	33	32	-4
71	3bH4HzoZZFq8UpZmI2AMgV	New Light	John Mayer	7335952	63	4	63	-8
