position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	39556156	1	3	1	0
2	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	38925971	nan	1	2	new
3	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	33360627	2	14	1	-1
4	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	30380257	5	3	4	1
5	7wrDRQgHlvDnimrRHfQZxt	Psycho (feat. Ty Dolla $ign)	Post Malone	26119695	nan	1	5	new
6	7yotKA30dwTKNEGomV9ZsI	KOD	J. Cole	25826342	nan	1	6	new
7	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	24661589	6	11	4	-1
8	39N9RPD9MRb5WmoLzNzPeA	X	Nicky Jam	24526297	7	8	4	-1
9	1gm616Plq4ScqNi7TVkZ5N	Call Out My Name	The Weeknd	24188094	4	4	1	-5
10	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	23903132	9	3	9	-1
11	10Igtw8bSDyyFs7KIsKngZ	Freaky Friday (feat. Chris Brown)	Lil Dicky	22483002	8	6	7	-3
12	2UciqgwVDwro0fev3MFbxJ	ATM	J. Cole	20927783	nan	1	12	new
13	6g1NlCpW7fgqDnWbCCDrHl	Wake Me Up - Radio Edit	Avicii	20549219	nan	1	13	new
14	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	20351977	10	9	6	-4
15	45Egmo7icyopuzJN0oMEdk	Love Lies (with Normani)	Khalid	19267646	11	10	11	-4
16	6tZ3b7ik1QDXFAZlXib0YZ	Kevin’s Heart	J. Cole	19155793	nan	1	16	new
17	1AT4xjNarTswd0UZ5FlmKF	Motiv8	J. Cole	18991751	nan	1	17	new
18	0bhnUFDQFCEHCBlsQfHnj5	Photograph	J. Cole	17839200	nan	1	18	new
19	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	17581098	13	6	3	-6
20	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	17362815	nan	29	20	re-enter
21	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	17040869	14	11	6	-7
22	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	16947889	12	17	4	-10
23	7EulRO07ZgchxqKUHb8Pvc	1985 - Intro to “The Fall Off”	J. Cole	16759063	nan	1	23	new
24	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	16590567	15	14	9	-9
25	5B03nSG8pLE48jh7kmasuL	Levels - Radio Edit	Avicii	16265970	nan	1	25	new
26	6nsLzJfvp5OLd4mgqUJkpq	Waiting For Love	Avicii	15652092	nan	1	26	new
27	7uzmGiiJyRfuViKKK3lVmR	Mine	Bazzi	15580769	16	2	16	-11
28	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	15423526	20	6	20	-8
29	3GCdLUSnKSMJhs4Tj6CV3s	All The Stars (with SZA)	Kendrick Lamar	14812767	17	9	3	-12
30	3rFF7kSm5qBOOPs6ljFgPp	The Cut Off (feat. kiLL edward)	J. Cole	14209638	nan	1	30	new
31	6n4U3TlzUGhdSFbUUhTvLP	Walk It Talk It	Migos	14016596	22	13	22	-9
32	2j2fIJGh4PMdXt9ULI5Tlc	Dura	Daddy Yankee	14005676	19	14	9	-13
33	2U7Hu2RaNQNRi7izoJyZaX	rockstar	Post Malone	13912365	18	10	6	-15
34	79jX8RM5CgPqDKdGEKNW9K	In My Blood	Shawn Mendes	13710031	21	5	7	-13
35	6RnkFd8Fqqgk1Uni8RgqCQ	Like I Do	David Guetta	13691658	29	9	24	-6
36	5sWbwccBcyHsg5LEKWGZo9	BRACKETS	J. Cole	13603598	nan	1	36	new
37	3zKST4nk4QJE77oLjUZ0Ng	Hey Brother	Avicii	13532381	nan	1	37	new
38	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	13456689	nan	33	19	re-enter
39	6mAz8D1TmlTuef90dbNIiZ	Plug Walk	Rich The Kid	13315784	23	4	19	-16
40	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	12900223	25	32	18	-15
41	6jA8JUuPCGYjFcgw0AoM5T	Me Niego (feat. Ozuna & Wisin)	Reik	12630366	24	10	22	-17
42	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	12391022	26	15	1	-16
43	6xTU6B6nFwKKTSZ9ySXS80	Remind Me to Forget	Kygo	11769184	30	6	30	-13
44	0ct6r3EGTcMLPtrXHDvVjc	The Nights	Avicii	11612203	nan	1	44	new
45	5Lgqu1th1KqlG97OF2gWGe	Window Pain - Outro	J. Cole	11602946	nan	1	45	new
46	6Hgh47WXVKtXN5zGOu0hjI	OTW	Khalid	11575060	nan	1	46	new
47	6onwlDmIVKE8bBgyBRSuS0	FRIENDS (feat. kiLL edward)	J. Cole	11471773	nan	1	47	new
48	4QtiVmuA88tPQiCOHZuQ5b	1, 2, 3 (feat. Jason Derulo & De La Ghetto)	Sofia Reyes	11428399	31	10	31	-17
49	7Fg342AJtNsIDdwCfX0paC	Let Me	ZAYN	11391288	28	2	28	-21
50	2Yl4OmDby9iitgNWZPwxkd	Be Careful	Cardi B	11043697	27	3	27	-23
51	0Px86mRlxdB3YqpK6KXWlr	Once an Addict - Interlude	J. Cole	10944009	nan	1	51	new
52	3soOPBuMK8YMdWnV7xpEyf	Mad Love	Sean Paul	10820284	38	8	38	-14
53	5PTG6rrL6EPFD9E2QMI2pl	JAPAN	Famous Dex	10733441	34	3	34	-19
54	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	10611198	43	5	43	-11
55	43cFjTTCD9Cni4aSL0sORz	Playinwitme (feat. Kehlani)	KYLE	10477988	54	3	54	-1
56	1LhMopPAallLeaeNutqbgS	Say Something	Justin Timberlake	10380645	33	12	25	-23
57	0Y4hwUppbGc8aIBmiTz30A	Familiar	Liam Payne	10135185	nan	1	57	new
58	44KKhCyI0BGS6LvVyDqJtH	Esskeetit	Lil Pump	9987084	51	2	51	-7
59	6NFyWDv5CjfwuzoCkw47Xf	Delicate	Taylor Swift	9965031	32	9	26	-27
60	3V8UKqhEK5zBkBb6d6ub8i	Te Boté - Remix	Nio Garcia	9932905	76	2	60	16
61	7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	9903323	40	26	32	-21
62	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	9834028	37	42	2	-25
63	3xcCix7Jv1Rp90YVmgo35D	Bella	Wolfine	9702906	35	7	28	-28
64	2yUbCEiaolfSMluDo9RMmG	Powerglide (feat. Juicy J)	Rae Sremmurd	9616734	50	8	50	-14
65	1zsG4eaZmkA1dvjDDsAGLK	Échame La Culpa	Luis Fonsi	9511570	36	23	7	-29
66	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	9496135	41	66	1	-25
67	2AfWCBwGGCsZtvVnGF3QYE	Intro	J. Cole	9049612	nan	1	67	new
68	33bnxcjePIkcmNjEFTJX0l	Déjala Que Vuelva (feat. Manuel Turizo)	Piso 21	8953656	42	25	33	-26
69	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	8769882	47	31	10	-22
70	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	8680094	44	6	14	-26
71	4EAV2cKiqKP5UPZmY6dejk	Everyday	Logic	8660827	55	7	16	-16
72	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	8613859	48	58	4	-24
73	5Y9fnynLlIvqtM710MHzfz	Síguelo Bailando	Ozuna	8610963	49	17	43	-24
