position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	45893551	1	4	1	0
2	2Imq77E6CEJR5TPUxlJvTY	All The Stars (with SZA)	Kendrick Lamar	27624199	nan	1	2	new
3	4ofvoCdXq99vpMZO4Cfp8x	Pray For Me (with Kendrick Lamar)	The Weeknd	22614831	6	2	3	3
4	1OmcAT5Y8eg5bUPv9qJT4R	rockstar	Post Malone	21927538	2	5	1	-2
5	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	20910344	3	5	1	-2
6	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	20556701	4	7	4	-2
7	6tHWl8ows5JOZq9Yfaqn3M	Mine	Bazzi	20220396	16	4	7	9
8	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	18139896	5	6	4	-3
9	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	17120208	7	9	2	-2
10	2j2fIJGh4PMdXt9ULI5Tlc	Dura	Daddy Yankee	17021591	22	4	10	12
11	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	BlocBoy JB	16902176	nan	1	11	new
12	09IStsImFySgyp0pIQdqAc	The Middle	Zedd	16235510	18	3	12	6
13	1zsG4eaZmkA1dvjDDsAGLK	Échame La Culpa	Luis Fonsi	15929368	8	13	7	-5
14	4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	Camila Cabello	15830183	9	5	4	-5
15	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	15685933	28	4	15	13
16	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	15051498	12	17	3	-4
17	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	14865786	15	48	4	-2
18	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	14663614	11	32	2	-7
19	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	14648357	10	18	9	-9
20	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	14312364	13	9	7	-7
21	2UVbBKQOdFAekPTRsnkzcf	Stir Fry	Migos	14234105	17	3	16	-4
22	7jqDzXJS0K0Re8uphYNit0	Sick Boy	The Chainsmokers	13820307	19	4	14	-3
23	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	13780650	21	22	21	-2
24	75ZvA4QfFiZvzhj2xkaWAh	I Fall Apart	Post Malone	13598547	20	21	10	-4
25	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	12997516	nan	1	25	new
26	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	12626097	24	22	16	-2
27	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	12398441	23	56	1	-4
28	4LmAnpjlhWTahvRkYR8xJa	X (with 2 Chainz & Saudi)	ScHoolboy Q	12092598	nan	1	28	new
29	4R55IUi2x7S5ek2SpebOiE	Bella	Wolfine	12072898	29	7	29	0
30	51rXHuKN8Loc4sUlKPODgH	King's Dead (with Kendrick Lamar, Future & James Blake)	Jay Rock	11969348	106	5	30	76
31	4lESS6vuruP6a79KWRaQou	Corazón	Maluma	11763363	26	15	17	-5
32	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	11513445	32	16	23	0
